"data","label","num_stars"
"Nhân viên rất tệ , lúc bán hàng thì rất nhiệt tình tới lúc bảo hành thờ ơ với khách hàng để khách hàng kiếm không hỗ trợ nhiệt tình , hẹn lần hẹn lượt , tôi sẽ không bao giờ giới thiệu bạn bè quay lại mua hàng","0","1"
"Máy không lạnh, bật 22 độ mà chỉ mát. Gọi thợ xuống 1 lần bảo sai chế độ, mà giờ vẫn vậy","0","2"
"Mua rất nhìu hàng ở đmx rồi. nhưng với cách phục vụ khách hàng như hôm nay thì từ nay sẽ ko bao giờ tôi mua hàng ở đmx nữa. Dự kiến giao trc 4h chìu. Đợi cả buổi chìu ko thấy giao hàng, ko 1 cuộc gọi thông báo. Gọi tổng đài thì mới hẹn tối. Rồi lại hẹn mai.","0","1"
"Máy mới mua đã hỏng lúc 12 ngày. Bảo hành xong đến 1 tháng lại hỏng tiếp. Lỗi cũ . Bật lên tắt ngúm. Bật lên tắt ngúm. Hãng xuống bảo hành vẫn ko đc. Yêu cầu đổi","0","1"
"Cty bán hàng xong vô trách nhiệm ko bảo hành điều hòa dù mua chưa được 1 năm mà đầu mua nóng ngày 2/5/2025 gọi bảo hành không có nhân viên đến bảo hành cũng ko liên hệ , đến ngày 8/5 gọi lên tổng đài báo chiều có người qua rồi cũng ko ai qua hay liên hệ , cty làm ăn kiểu giữa năng nóng mặc lệ khách hàng vô trách nhiệm","0","1"
"máy lạnh mới mua không lạnh, diện tích phòng là 12m2 mà trong thông số ghi là có thể làm lạnh hiệu quả ở 15m2, hiện tại máy không lạnh kêu hãng xuống thì không chịu xuống, 1 cho hãng máy lạnh này và cả cách giải quyết khiếu nại của DMX","0","1"
"Mới lắp xong thì mưa nên chưa bật. Bộ vật tư đi kèm có cặp eke là sơn thường, rất mỏng, k phải sơn tĩnh điện. Trước mk lắp chờ CB rồi, giờ mua CB mà k thấy thợ lắp mới, cũng k đưa lại","1","3"
"Thợ đến lắp không hút chân không. Lúc hỏi thì trả lời lá xả đuổi khí ga","0","2"
"Thợ lắp đặt nhưng ko hút chân không, báo chỉ cần xả đuổi là được, tôi cảm thấy ko yên tâm, cần tư vấn hỗ trợ.","2","4"
"Máy bảo hành 2năm còn trong thời gian bảo hành nhưng máy lỗi liên tục chảy nước dàn lạnh, lỗi màn hình mất led, thiếu gas, dàn lạnh không lạnh... tôi gọi báo bảo hành thì thợ lắp đặt dmx tới kiểm tra nói do lỗi bên hãng, bên hãng tới kiểm tra thì báo lỗi do lắp đặt lỗi do xì chổ đầu tán dàn nóng. Đùn đẩy trách nhiệm cho nhau không ai xử lý cho tôi. Cuối cùng báo là quá 1năm nên không bảo hành lỗi do lắp đặt. Tôi có trải nghiệm rất tệ, rất phiền, mất thời gian. Gia đình tôi không bao giờ sử dụng dịch vụ của đmx nữa. Đánh giá kém thì không hiển thị, chỉ khoe 5 99% dm đánh giá1 báo lỗi liên tục làm ăn lươn lẹo. Đmx xem lại chính sách","0","1"
"Thợ lắp ẩu lắp xong chạy thì rỏ nước","0","1"
"Tôi muốn huỷ đơn hàng, mã đơn hàng 96973590 , xác nhận giúp tôi","2","5"
"máy ngon giá rẻ, chất lượng phù hợp tiền, 1 đêm khoảng 10k. tiền điện, mà phải bật 26 độ mới lạnh do mình đóng la phong cao","2","5"
"Quá tệ, mới mua bảo hành tới lui, giờ nhỏ nước","0","1"
"thương hiện này đến nay tôi đã mua và giới thiệu mua gần 12 chiếc, cảm nhận là rất tốt, độ bền cao, phù hợp túi tiền người tiêu dùng. Nhân viên lắp đặt của Điện máy xanh nhiệt tình, chu đáo.","2","5"
"Mới lắp chưa sd","2","4"
"Mình mới lắp xong. Đang sử dụng. Hiện tại thấy lạnh rét run. Còn bền hay Ko để mình kiểm nghiệm và đánh giá tiếp. Đội ngũ nhân viên lắp cũng xứng đáng cho 5","2","5"
"Thợ không hút chân không, mua gói ống đồng 5 mét mà gắn có 3 mét , sau đó ko hề nói gì về khoản dư 2 mét ống đồng đó , cách làm việc của dmx ko chấp nhận được","1","3"
"Cục nóng bị chạy nước,gọi nv lắp đặt thì bảo là bình thường,nt cho hệ thống thì chưa có phản hồi","1","3"
"Chính sách bảo hành không còn từ nào để diễn tả. Điều hòa hư đến ngày thứ 6 vẫn chưa giải quyết xong. Quy trình rườm rà, hãng kiểm tra xong đẩy cho cửa hàng, cửa hàng đẩy cho hãng. Mỗi lần đẩy qua đẩy lại thì lại mất đến 12 ngày. Khách hàng ở giữa không biết khi nào mới xong. Ngày 18/05 có nhân viên cửa hàng lên hỗ trợ, báo giá thay gas 600k mặc dù đó là lỗi lắp đặt, tôi chấp nhận bỏ tiền ra để thay cho xong thì lại bị xì gas. Cửa hàng lại đẩy cho hãng, nhân viên cửa hàng điện thoại báo ngày 19/05 sẽ có hãng lên kiểm traRồi nguyên ngày 19/05 không có 1 cuộc điện thoại nào báo kiểm tra. Rồi không rõ khi nào thì mới khắc phục xong sự cố cho khách hàngTrong thời điểm nắng nóng thế này thì việc bảo hành càng sớm càng tốt cho khách hàng, nhưng ĐMX thì làm ngược lại.Bó tay","0","1"
"Toàn thấy đánh giá không tốt. Nhưng minh dùg 3 tháng nay thấy hài lòng, cục nóg k ồn, phòg nhỏ máy dư công suất mở 27 độ bật thêm eco 7 tiếg gần 2kw điện.","2","5"
"Máy chưa xài chưa đánh giá chất lượng. Nhân viên lắp đặt kém. Đã chỉ chỗ lắp đặt, có việc ra ngoài về lắp đặt như thế này. Tôi yêu cầu dời lên, trả thêm tiền công cũng từ chối dời máy trong khi dây đồng bắt dư dây.","0","2"
"Do không tìm hiểu nên chỉ biết thợ lắp sao thì tin vậy. giờ tìm hiểu kĩ thì thấy thợ làm ăn bát nháo. Ban đầu thợ ko hút chân không vì máy mới nên không cần hút chân không nhưng mình bán tín bán nghĩ vẫn bắt hút. Chiều dài ống đồng lắp tối thiểu 3m nhưng thợ lắp chưa tới 2m, với lí do khó khăn trong lắp đặt vị trí. Hiện tại dùng vẫn ổn vì mới mua, còn tuổi thọ của thiết bị có ảnh hưởng hay ko thì ko biết.","0","1"
"Ngày 4/5 thợ lắp 3 mét ống đồng trong phần tùy chọn miễn phí 5 mét ống đồng, lắp xong không báo lại là hoàn phần dư 2 mét ống bằng Phiếu Mua Hàng. Người nhà cảm thấy có vấn đề nên yêu báo cho tổng đài ngay ngày 4/5, tổng đài báo sẽ hoàn PMH trong 3 ngày, đến ngày thứ 3 hỏi lại tổng đài vì không thấy phiếu hoàn trong app Quà Tặng VIP thì tổng đài báo rằng người giao hàng đã cập nhật là khách sử dụng 5 mét. Rồi bây giờ tổng đài báo sẽ để bộ phận giao hàng làm việc lại với khách, trời đất cồng kềnh vậy, DMX cứ hoàn PMH 200k rồi tự làm việc lại với bên giao hàng đi chứ Đi mua hàng mà như đi xin vậy.","0","1"
"địt mẹ lúc mua thì ngọt sớt cái mõm chó , quyền lợi này , quyền lợi kia , lúc lỗi gọi bảo hành thì như van xin , hãng đổi cho điện máy xanh , điện máy xanh thì đổ cho hãng , khốn nạn vãi lồn","0","1"
"Cục nóng chảy nước hoài mặc dù nhân viên lắp đặt có nói trước nhưng mình tưởng là lâu lâu chảy mà ngờ đâu cứ mỗi lần mở là chảy nên cũng hơi bất tiện ướt sân trước hoài","1","3"
"Dùng máy mới 1 năm thì không lạnh, nhân viên lắp đặt cố tình lắp sai bị xì gas để moi tiền khách hàngHẹn giải quyết từ ngày 20/4 đến trước 19h ngày 24/4. Ngày 24/4 CSKH gọi hẹn tiếp qua 19h25/4. Điện máy xanh khác gì lừa đảo trá hình. Đánh giá 2 cho CSKH","0","2"
"Máy chạy êm để 30là phải đắp chân rồi","2","5"
"Quá tệ, máy kêu rất to, ồn không thể ngủ được, remote thì phải bấm rất mạnh và chĩa sát vào máy mới được. Gọi phản ánh thì báo 3 ngày sao hãng mới tới giải quyết. Không chấp nhận được, đề nghị được trả hàng hoàn tiền.","0","1"
"Mình vấn đánh giá 5 sao. Nhưng cục nóng ko hiểu sao kêu to cứ rè rè. Đã liên hệ tổng đài và đợi hỗ trợ","2","5"
"máy lạnh, lắp đặt tốt. chỉ có cái remote nút đảo gió ngang thì lại thành dọc, và ngược lại. nút mute health và ifell clean không hoạt động.","2","4"
"Mọi người thấy sao, chứ mihf thấy máy xài rất êm nhe, không ồn, phòng nhỏ lạnh teo hết cả......","2","5"
"Trải nghiệm 4 ngày. Đang rất vừa bụng . Lắp luôn 7tr. Êm cả trong lẫn ngoài. Trước mình lắp con shap vẫn đang dùng. Ko êm được thế này. Độ bền thì trải nghiệm thêm đã. Hi vọng ko trở lại đánh giá 1 kkkk. Tiết kiệm điện thì ok . Rất ok. Nhiều chế độ mình cài đặt theo ý mình đang thấy rất ổn. Đáng trải nghiệm nha mọi người","2","5"
"Máy mới mua dc 10 tháng đã hư, báo dmx qua bảo hành thì nhân viên qua bảo bị bẩn, mình hỏi đi hỏi lại chắc chắn do bẩn ko thì nhân viên quả quyết là do bẩn, thực ra máy mình đã vệ sinh trước đó 3 tháng rồi, lần này ok mình lại kêu thợ qua vệ sinh thì thợ bảo ko bẩn lắm, nhưng máy hoàn toàn ko làm lạnh. Gọi lại nhân viên bảo hành của đxm thì cứ khăng khăng kiểm tra do bị bẩn chứ ko còn nguyên nhân nào khác. Rồi nói 1 lúc lại bảo để chuyển qua cho bên hãng máy bảo hành. 1 trung tâm lớn mà bán máy kém chất lượng, nhân viên thì kỹ năng kém cũng mang tiếng đi bảo hành. Nhà mình mua 5 máy khác của bên chợ lớn và nguyễn kim gần 2 năm mà chưa hư, chưa hết gas lần nào. Riêng con máy này của đxm đắt tiền hơn mà xài 10 tháng đã hư, nhân viên thì kém","0","2"
"Cần sử dụng gấp mất 1tr , khi sử dụng thì hk được trong các ngày tết , vậy có nên bỏ thêm 1tr phát sinh hay hk , quá tệ","0","1"
"Hôm trước vừa gắn xong chạy cũng ok nhưng sao ĐMX lắp máy lạnh không có hút chân không vậy Thiếu bước hút chân không rồi","1","3"
"Máy lạnh sử dụng 6 tháng không còn hơi lạnh, điện trung tâm bảo hành không nghe máy","0","1"
"Máy lạnh gì bật 20 độ là ko có tí hơi lạnh. Gọi bảo hành gọi hãng cả 56 lần họ vẫn ko chịu ghi nhận lỗi đổi hàng cho mình....thật là vật vã lắm đó đa","0","2"
"Sử dụng rất tệ mới 6 tháng quạt đã không chạy được dẫn đến không lạnh quá tệ","0","1"
"Mình mới mua được hơn 1 tháng mà giờ remote bấm không ăn. Màn hình remote vẫn nhảy bình thường còn số trên điều hoà nhấp nháy rồi lại không khiển theo remote. Mình cần hỗ trợ gấp.. xxxx931095 nhà mình cách dmx 0.5km","0","1"
"Gọi bên hãng vào bảo hành, viết hóa đơn cấp đổi remote nói vài nữa sẽ mang đến mà mười mấy ngày không gọi lại để hỗ trợ","0","1"
"Sản phẩm tốt, hợp túi tiền","2","4"
"Ok làm lạnh nhanh tóm lại tạm thời dùng ok còn lâu dài thì chưa biết","2","5"
"remote lúc sáng đèn lúc không sáng là bị sao ak","1","3"
"Máy lạnh mua dùng được mới 4 tháng không lạnh nửa, gọi ĐMX hẹn xử lý trong 48h. Hiện tại chưa thấy ai liên hệ.","1","3"
"Máy chạy êm, lạnh nhanh , độ bền phải chờ thời gian sau mới đánh giá được","2","5"
"Máy chạy rất êm, lạnh siêu nhanh, đã xài hơn 1 tháng rồi mới đánh giá,,nếu có nhu cầu xài thêm máy lạnh, mình vẫn mua loại máy này Nagakawa ..5","2","5"
"Nó kêu nữa.đêm trong khi đó quay video rồi mà hãng vô kiểm tra nói không bị gì","0","1"
"Giá tiếp cận, xài đc 6 tháng diện tích fong 16m2 mở lên nhanh lạnh hoạt động êm , có eco tk đc điện năng, đây là trải nghiệm của tôi.","2","5"
"sao điều hòa mở không lên ạ điều khiển hiện số nhưng điều hòa không mở","1","3"
"Máy lạnh sài mới đầu mát, tầm 1 thág sau lúc nào cũg phải để 25 độ và bật quạt mới mát. Thi thoảng đơ điều khiển ấn 27 độ nhưg trên điều hoà k nhảy vẫn hiện 29 độ. Và điều khiển thi thoảng hiện màu cam lên là sao ạ","1","3"
"Hao điện kinh khủng , hơn con casper 1.5 ngựa mua năm ngoái","0","2"
"😄😄😄😄😄😄😄😄😄😄😄😄","2","5"
"Chất lượng bình thường","1","3"
"Dùng thời gian đầu thì mát, 2 tháng sau thì ở nhiệt độ 26 độ không được mát nữa","1","3"
"Mới Sài 1 tuần thấy mấy rất lạnh mát nhân viên lắp đặt nhiệt tình nhưng bền thì phải chờ thời gian","2","5"
"Xài đc 3 ngày, làm lạnh yếu qá....để 16 mà nửa tiếng chỉ thấy mát","1","3"
"Chất lượng tốt, máy chạy rất êm","2","5"
"Máy chạy kêu to như máy cày","0","1"
"Chạy tốt, êm ái, 29 độ mà lạnh cóng, k biết bền hay kg thôi, chứ hiện tại tôi thấy rất tốt","2","5"
"Máy dùng ok","2","5"
"Làm lạnh chậm và ồn lắm","0","2"
"Máy sài rất ok phòng tầm 20m bao lạnh","2","5"
"Làm ăn vớ vẩn gọi bảo hành hẹn lên hẹn xuống","0","1"
"16 độ mà chạy 1h chưa thấy mát","0","1"
"Tốt. Mặc dù ko được thông báo trước đó nhưng khi lắp đặt xong thì nhân viên lắp đặt đòi thêm mỗi lỗ khoan tường 100k","1","3"
"Tốt nha mọi người, điều hòa lạnh sâu, cân bằng ẩm tốt, nhớ là khi lắp thì giám sát thợ thì mới như ý được nha.","2","5"
"Hiện tại thấy tốt, nhưng mình lắp 2 lần, mỗi lần 2 cái cho nhà trọ. Lần đầu không thu phí gì, nhưng lần sau thu tiền dây điện.","2","5"
"Mới mua mình thấy Sài OK với giá này bảo hành 2 năm nên OK rùi","2","5"
"Mới mua được hơn 10 ngày ngủ bị chảy nước ướt hết giường","1","3"
"Máy lúc mới lắp thì chạy OK sau hơn 1 tháng sử dụng thì máy làm mát rất yếu gọi nhân viên xuống kiểm tra thì lại báo máy chạy bình thường ủa rồi lúc kiểm tra thì để 16độ mà trong khi mình báo lên là quạt gió nó yếu chứ ko phải máy làm lạnh yếu","0","1"
"Máy lạnh êm chạy mượt,Nhân viên kỹ tính lắp tận tình, thân thiện.","2","5"
"Hối hận khi mua. Tiền nào của đó..","0","2"
"Máy lạnh tốt","2","5"
". Cái điều khiển còn đang bị hỏng đến mệt luôn","0","1"
"Máy lạnh nhanh, chạy êm ru. Dùng lâu dài thì chưa biết ra sao nhưng hiện tại rất tốt.","2","5"
"Hiện tại máy chạy êm, ít ồn, làm lạnh nhanh","2","5"
"Mình lắp ngày 15/7. Lúc lắp xong nhân viên không hút chân không, chỉ xả khí. Bây giờ cảm nhận máy không lạnh như lúc mới lắp. Bây giờ mình có thể yêu cầu nhân viên đến hút chân không được không","1","3"
"Đã cho chạy được hơn tháng, máy êm, lạnh tốt, dòng tiêu thụ đúng như công bố của hãng.","2","4"
"Xài tốt, lạnh nhanh","2","4"
"Máy sử dụng OK , nhân viên nhiệt tình chu đáo","2","4"
"Sản phẩm dùng tốt, lạnh sâu mình phải để 2830 độ. Không gây cảm giác khô mũi. Mỗi tội thuế ông lắp chán quá. Ai dè lắp ống xả nước cao ngang với máng nước làm nó chảy ra dàn lạnh. Mình phải uốn lại cho dốc xuống thì mới hết","2","4"
"Máy của mình mới lắp 2 tháng . hôm nay mở máy thấy keu tạch tạch . ở giàn lạnh . nhờ kĩ thuật kiểm tra giúp mình","2","5"
"Hàng tốt, giá cả lại hợp lý. Tuyệt vời","2","5"
"Mua máy lạnh về lắp bị chảy nước gọi lên tổng đài kiu người sửa mà hứa hẹn nay 3 ngày rồi không thấy ai ... nước thì chảy muốn ngập phòng luôn ...","0","1"
"Máy khônng lạnh","0","1"
"Máy vận hành êm. Thợ nhiệt tình","2","5"
"Sản phẩm dùng tốt, lạnh nhanh","2","5"
"Nhân viên lắp đặt k có kiến thức hay sao kbĐặt lắp cho bố mẹ ở quê oba kb lắp ống đồng gì k được 2m nữa xong cũng k hỏi khách hàng gì lấy luôn ông đồng dư về.đề nghị liên hệ","0","1"
"Mới lắp chạy thử thì ok tối lại dùng báo e6. Báo điện máy xanh hẹn 3 ngày rồi chưa sửa. Nhà đang có khách cần dùng mà bên điện máy xanh lắp máy lổi cho mình. Nếu như nhà các anh các anh nghỉ sao. Yêu cầu tháo máy lỗi để tôi còn lắp máy khác","0","1"
"lạnh, dàn nóng hơi ồn. nhưng giá rẻ chấp nhận được","1","3"
"Lắp máy ở trên mái nhà tầng 2, nhân viên tưởng mình ko trèo lên được báo ống đồng chờ không bấm nước vào. Rồi tư vấn thổi khí Nito hết thêm mấy trăm ngàn. Nhưng khi m leo lên xem thì ống được thợ trước đây bấm kín chặt, không hề một giọt nước vào trong. Đây là lần thứ 2 bị nhân viên ĐMX tư vấn kiểu này, năm trước lắp cái Đaikin cũng vậy. Làm việc không có tâm.","0","2"
"Hiện tại sử dụng khá OK có vấn đề là nó không xoay trái phải được nhưng không ảnh hưởng nhiều","2","4"
"Máy lạnh dùng ok","2","4"
"Dịch vụ phục vụ quá kém có gọi r mà không thấy phản hồi","0","1"
"Máy chạy êm, lạnh . Tôi hài lòng.","2","4"
"Cái máy lạnh của em không quay cánh bên trong được ạ","2","4"
"Máy chạy êm, làm lạnh nhanh. Rất đáng mua nhé mọi người","2","5"
"Máy làm lạnh nhanh, êm ái","2","5"
"Mình chọn khuyến mại không lấy 5m dây đồng vs cả cặp eke là đcc giảm 650 để tiết kiệm chi phí, vì phòng mình lắp thì cục nóng ngay sau cục lạnh thôi nên dây đồng dùng chắc hơn 1m, nhưng nhân viên đên lắp thì bảo tối thiểu dây đồng phải dài 3m, dây đồng nối ra cục nóng còn phải cuốn 1 vòng vì thừa, rồi tính tiền ống đồng và dây điện mình vẫn mất thêm 700. Tính ra còn phải mất thêm 50k, vậy nên mọi người có lắp thì cứ chọn full hết,vì kiểu gì cũng bị DMX moi thêm tiền thôi","0","2"
"Phụ thu tiền khoan lỗ mà dmx báo bao lắp đặt.vớ vẩn lừa đảo","0","2"
"Lắp từ hôm 20 , đến tối thù không mát, gọi bảo hành, kỹ thuật đến thì bảo lỗi do máy phải gọi hãng, báo hãng đến thì báo thợ lắp sai siết ốc quá tay bị gãy ốc đầu ốc số 6 gây rò ga, 21 gọi hãng thì báo chủ nhật thợ nghỉ qua tuần gọi thì báo đến 26, 26 gọi thì báo đến 27, giờ 27 gọi thì báo 28,giờ chán chả buồn gọi","0","1"
"Máy k có đảo chiều gió lên xuống chứ k có đảo chiều gió sang trái sang phải hả shop","2","5"
"Lần này mình thất vọng thật sự , lắp đặt dàn lạnh bị móp méo hết lá đồng dù chưa lắp xong hết nhưng mình quyết định ko nhận sản phẩm này","0","1"
"Sản phẩm xài tốt, máy vận hành êm","2","5"
"Máy lạnh mới mua nên làm lạnh rất nhanh,tấm 15p là lạnh rồi+quạt rất ok. Máy hđ êm, không ồn lắm. Nói chung ổn, nên mua.","2","5"
"Giá rẻ , chất lượng tốt","2","4"
"Ok... làm lạnh tốt, ko gây tiếng ồn","2","5"
"Mình không hài lòng về việc lắp đặt. Mình mua trọn gói miễn phí bao công lắp đặt nhưng vẫn tính thêm tiền 6m dây điện. Phòng kế bên lần trước khoảng cách cũng như nhau nhưng không phát sinh thêm chi phí nào.","1","3"
"Nhân viên lắp máy không hút chân, thế mà trong khi quảng cáo thì sẽ hút. Cần xem lại","1","3"
"Không có thợ lắp ráp","0","2"
"Xài êm lạnh nhanh","2","4"
"Tạm ổn so với giá tiền","1","3"
"Khuyến mãi thì dc hút chân không miễn phí , mà tới lắp k chịu hút , dmx làm việc thiếu trách nhiệm","1","3"
"Máy làm lạnh nhanh, rất hài lòng","2","5"
"Trước mắt thì may chạy êm và lạnh sâu thấy hợp với túi tiền","2","4"
"tốt ạ , nên mua nhé mọi người","2","5"
"Dùng rất ổn nên mua đã mua sp thứ 2 sau sp trước gần 1 tháng","2","4"
"Mát hơi chậm xíu xiu thôi, còn lại cũng khá ổn","2","4"
"Thợ lắp đặt tính tiền 190K/m ống đồng","1","3"
"Ổn đẹp, máy chạy tốt","2","5"
"Giá thành rẻ chất lượng tốt nhân viên lắp đặp chuyên nghiệp","2","5"
"San pham rat tot","2","5"
"Mình mua máy từ giữa năm 2023, được khuyến mãi 1 lần vệ sinh. Giờ muốn vệ sinh báo sao","2","5"
"Nhân viên làm việc cũng đc, vui vẻ nhiệt tình. Máy ban đầu thì thấy khá êm. Dịch vụ bảo hành các kiểu thì mình khuyên mọi người nên đến trực tiếp cửa hàng DMX để hỏi rõ hơn chứ vào web xem thì ko giống thực tế các b nhé.","2","4"
"Rất tốt và chạy êm","2","5"
"Mạnh lạnh ok.","2","5"
"Không bik máy bị lỗi gì nhưng làm lạnh rất yếu. Đề nghị kỹ thuật đến kiểm tra máy. K201/10 Phan Chu Trinh","0","1"
"Chăm sóc khách hàng quá tệ , mua chưa tới 30 ngày bị lổi , gọi khiếu nạy tổng đài 18001063 cứ bảo có nhân viên xuống xử lí , rồi củng không thấy đâu , mua thì trả TM ....cần liên hệ tui gửi ghi âm khiếu nại từ tổng đài cho mọi người nghe xxxx933422","0","1"
"Hàng dùng OK lạnh nhanh","2","5"
"Máy mình mới lắp sài rất ok. Mở 28độ mà lạnh run luôn còn cục nóng chỉ nghe tiếng quạt gió quạt thôi. K biết sao này sẽ ra sao nhưng trước mắt là thấy ok tốt. Mấy bạn có lắp máy lạnh thì tốt nhất là bắt buộc phải hút chân không nếu k hút chân không máy sẽ k lạnh sâu đâu.","2","4"
"nhân viên lắp đặt vòng thêm 1 vòng dây đồng đằng sau cục nóng để lấy thêm của khách 100k.bó tay nhân viên ĐMX","1","3"
"Máy không có Inverter hay sao ấy, cứ chạy suốt không tắt mặc dù để độ lạnh 29 mà không thấy khi nào tắt, ở chế độ ban đêm. Mình sài Toshiba thường ở 26 là máy lạnh tự tắt rồi. Còn máy này mình ngủ phải để 29 Hy vọng ko hao điện","1","3"
"Máy làm lạnh nhanh chạy êm tốt trong tầm giá","2","5"
"Máy lạnh rất tốt, có turbo làm lạnh nhanh, tối ngủ để 2829 độ mức gió thấp, đắp chăn ngủ rất thoải mái, máy êm, chạy nhẹ kiểu dáng sang trọng hiện đại, cục nóng êm.","2","5"
"Máy sử dụng tốt.","2","5"
"Mát thôi. Ko lạnh. Bật chế độ 16 độ là thấp nhất rồi mà chỉ mát mẻ chứ ko có lạnh.","1","3"
"Tốt chạy êm ru","2","5"
"Máy lạnh hư mà bảo hành quá chậm trễ, sẽ ko mua hàng ở dmx lần nào nữa","0","1"
"Máy làm lạnh chậm, quạt gió chỉ có 1 nấc không tăng được Đề nghị xem lại giúp","1","3"
"Máy làm lạnh nhanh, chạy êm","2","5"
"Lắp không hút chân không máy chảy nước ở cục nóng điện bảo hành thì bảo 6 giờ chờ tới giờ chưa thấy nhân viên lại kiểm tra","0","1"
"máy làm lạnh lâu","1","3"
"Máy làm mát tốt","2","4"
"Sản phẩm chất lượng","2","5"
"Nhân viên nhiệt tình ko có điểm trừ","2","5"
"Máy lạnh tạm ổn , khá tốn điện","1","3"
"Máy ko lạnh, bảo trì nói phòng 20m2 dùng máy này ko lạnh đúng rồi. Vậy là máy dỏm hay chăm sóc khách hàng bậy","0","1"
"Theo mình sử dụng 5 tháng rồi khá là ok chong tầm giá . 28 độ .80k/tháng máy chạy êm","2","4"
"Máy chạy tốt","2","5"
"Mình mới lắp đc khoảng 1 tuần mà nước chảy ra từ dàn nóng. Mà để 30 độ vẫn lạnh như 20 độ cảm biến nhiệt k đúng thì phải","0","2"
"Vận hành êm ái lạnh ngắt khi mới bật 28 độ . Quá ok trong tầm giá ae nên mua","2","5"
"Rẻ thì mua dùng thôi, sợ dính bảo hành của dmx","1","3"
"Tốn điện, inverter mà phòng 8m2 để 27 độ mà cục nóng chạy cả đêm ko ngắt. Hàng VN kém chất lượng, mn lưu ý khi mua.","0","1"
"Máy chạy êm, mát chất lượng thì đánh giá sau nhé","2","4"
"Làm mát nhanh, chạy êm.Độ bền mình chưa đánh giá được","2","5"
"Mình thấy sản phẩm sử dụng tốt. Lạnh tốt và cục nóng chạy cũng êm.","2","4"
"Máy hoạt động tốt","2","5"
"Mát lẹlắp đặt hệ thống OKTiết kiệm điện chưa biết","2","4"
"Làm lạnh nhanh , thiết kế chưa đc đẹp trong mắt thẩm mỹ của tôi","2","4"
"sau 1 tháng sd thì mình thấy khá tiết kiệm điện, khi cần lạnh ngay thì máy làm lạnh rất nhanh ,nc mình rất hài lòng s/p này","2","5"
"Máy lạnh ok","2","4"
"Mát không hết phòng 15m2","1","3"
"Remot đôi lúc bất tín hiệu hơi chậm","2","4"
"Tốt. Có trải nghiệm ở công ty Sài 3 năm không hỏng vặt","2","4"
"Nhiệt độ lạnh nhanh","2","4"
