"data","label","num_stars"
"Dùng cũng OK","2","4"
"Quạt yếu, vừa mang về sài thì khá hối hận vì phòng mình khá nóng. Nhược điểm nữa là không gập xuống được, ngủ thấp thì phải kê nghiêng cho nó chúi xuống. Với giá thành dư mua mấy con quạt phổ thông mát hơn nhiều. Mình mua qua sử dụng, giá tính ra vẫn tương đương mấy con quạt tích điện mới. Sử dụng 7 tháng thì nay hỏng tụ. Mua tụ về thay thì không như quạt phổ thông, nên không rành thì không sửa được. Bảng mạch cũng na ná mấy con tích điện rẻ hơn khác. Ở HCM, nên vụ tích điện hầu như không dùng mấy. Ưu điểm thông số không quá nổi bật, nhất là yếu thế này lúc nóng khó chịu thêm.","0","2"
"Pin trâu. Dùng 10h chưa hết điện. Quạt yếu. Số to nhât chăc tầm 18w. Còn thông số 30w là tổng cả động cơ và đèn, cổng usb","2","4"
"Giá hơi đắt","2","4"
"Quạt chạy oki","1","3"
"Thời gian pin lâu như mong đợi.","2","4"
"Mua xong thì k mất điện nữa","2","4"
"Quạt tốt chỉ tội cái lò so cổ quạt hơi cứng nên khi sử dụng quạt cứ hất mặt lên trên.","2","4"
"Quạt tích điện loại này ko bẻ gập xuống được, nằm phải ngã quạt xuống mới mát đc , mỗi lần sử dụng gió cứ mát trên trời. Đề nghị người chế tạo ra dòng quạt này nen nghiên cứu lại cho phù hợp với người sử dụng","0","2"
"Bầu quạt ngẩng lên cao, không điều chỉnh góc lên xuống được. Giá cả chênh lệch lớn. Tôi đặt mua giá >1,500,000 vnd. Khi nhận quạt thì giá niêm yết chỉ còn >1,000,000.","1","3"
"Vừa mua xong 2 ngày sau giảm 500k hơi sốc","1","3"
"Mua đợt cháy hàng nên giá cao và giao hàng chậm. Quạt mát","2","4"
"Chưa sử dụng ,cần mất điện để thử😅","2","4"
"Không như mong đợi","0","1"
"Sản phẩm ưng ý.","2","5"
"tôi sẽ giới thiệu sản phẩm này cho bạn bè người thân","2","5"
"Đã mua DMX nhưng phục vụ không nhiệt tinh. Giao hàng không đúng Hẹn. That vọng.","0","1"
"Sử dụng tốt,","2","4"
"Tôi thấy càng chạy càng yếu đâu nhưng tắt đi và bật lại quay mạnh , tôi không biết đó là lỗi hay tính năng , nếu là tính năng thì mong kỹ thuật viên có thể giải thích cho tôi để tôi đánh giá lại 5 sao","1","3"
"Quạt nhỏ đẹp, rất tốt","2","5"
"Quạt sạc đầy có thể dùng từ sáng tới chiều luôn. Có đèn báo cũng tiện để sạc pin. M có giới thiệu cho bạn bè mua rồi.","2","5"
"Sản phẩm chất lượng","2","5"
"Quạt sử dụng rất tiện ích, vừa sử dụng chạy hàng ngày được và lại vừa tích điện mỗi khi mất điện","2","5"
"quạt này có chế độ tự ngắt khi sạc đầy không? khi đèn báo pin 100% sáng màu xanh nhưng đèn sạc (charge) vẫn màu đỏ thì pin đã đầy chưa ạ","2","4"
"Quạt này nạp bang tam năng luọng mặt trời dc ad nhit","2","5"
"Mua quạt xong đúng đợt mất điện cao điểm. Quạt vừa đủ dùng, có chế độ chạy điện 220v và PIN, muốn gập và ngửa quạt thì phải tháo bỏ lò xo bên trong cổ quạt cho bác nào cần.","2","5"
"Quạt dùng ok ạ","2","5"
"Cũng tạm được","1","3"
"Điều chỉnh lên xuống không tốt","1","3"
"Sản phẩm tốt đến hiện tại. Rất nên mua ạ","2","5"
"Quat rat tot","2","5"
"Quạt dùng êm . Hôm vừa rồi mất điện cả ngày và thực tế sử dụng từ 7h sáng đến 19h mà vẫn chưa hết điện . Khi mua giá đã được sale mạnh nên rất cám ơn Điện Máy Xanh nhé 👍","2","5"
"Sản phẩm tốt pin dùng được lâu","2","4"
"Rất tốt từ sản phẩm đến nhân viên","2","5"
"Quạt dùng êm rất thích, thời gian dùng lâu","2","5"
"Mình mua về sac pin 24 giờ cũng chỉ ở mức 75 % pin là sao ,","1","3"
"Hôm bữa nhà mất điện, mình lấy ra dùng, rất ưng ý!","2","5"
"Mới xài thử chưa tets độ bền.","2","4"
"Pin toàn báo 75% không biết có phải bị lỗi không","2","4"
"Rất hài lòng","2","5"
"Sử dụng lâu mới hết pin,chạy êm","2","4"
"Quạt chạy êm, thời gian dùng dài","2","4"
"Quạt chạy tốt. Có cả ổ cắm sạc điện thoại","2","5"
"Sp tốt. Quạt mát và quạt dk lâu","2","5"
"Quạt lúc mua chỉ để đứng yên không cho xoay nên k kêu, về mở xoay kêu cót két","0","2"
"Quạt chạy êm hoạt động liên tục mà ko nóng máy ,chỉ tiếc là công suất 30 thôi .","2","4"
"Mẫu mã nhỏ gọn, đẹp, quạt êm, gió đủ mạnh, hy vọng chất lượng bình tích điện đảm bảo an toàn cho người sử dụng.","2","5"
"Sản phẩm tốt giao hàng nhiệt tình","2","5"
"Hữu ích khi bị mất điện","2","5"
"Chưa dùng nhièu chưa biết","1","3"
"Quạt tốt, xài ok","2","5"
"Thấy sài OK .","2","4"
"Sạc đầy pin mà đèn báo vẫn mầu đỏ , mốc pin 100% dùng được 2 phút đã tụt xuống 75%","0","2"
"Rất tiện lợi","2","5"
"Về không sử dụng được","0","1"
"Sản phẩm ok","2","5"
"1., Đèn sạc không đổi màu như thông tin sau 24 h sạc 2., Chạy hơi ồn 3., Thời gian sử dụng lâu (ưu điểm rất giá trị)","1","3"
"Ít sử dụng nhưng đánh giá sp tốt,dễ sử dụng,nhân viên giao lắp nhiệt tình vui vẻ","2","5"
"Quạt dùng ok","2","4"
"Quạt yếu, kêu to","1","3"
"Chắc chắn mẫu mã đẹp","2","4"
"Quạt chạy êm","2","4"
"Quạt chất lượng tốt","2","5"
"Dùng lâu hết pin. Quạt nhỏ gọn. Phù hợp với di chuyển. Rất đáng tiền. Nhân viên giao hàng nhiệt tình","2","5"
"Quạt ko hạ cổ quạt xuống được","1","3"
"Dùng cũng ok lắm nha mọi người","2","5"
"Thời gian sử dụng lâu","2","5"
"Quạt chạy rất tốt. Xài cũng được 5-6 tiếng với tốc độ mạnh nhất","2","5"
"Cách phục vụ ,sản phẩm tốt","2","4"
"quạt dùng ok chưa sài nhiều để coi thời gian ra sao","2","4"
"Quạt không dùng được . sạc không vào","0","1"
"Vừa lấy trưa hôm qua, sạc qua đêm k đầy đc, đèn sạc thì báo 100% rút ra cái tụt về 75%, gọi tổng đài thì bảo mang đi ra cửa hàng bảo hành, haiz thật, vừa lấy chưa sử dụng, giờ bắt mang đi mang lại bảo hành, làm gì có ng mang đi đc, đến nản","0","1"
"Quạt khi chạy chế độ bình yếu không mát như sử dụng điện trực tiếp","1","3"
"Quạt dùng tốt","2","4"
"Chưa dùng nhiều nên ko biết thế nào nhưng hiện thấy khá ổn","2","5"
"Pin xài tốt","2","5"
"Quạt xài rất tiện, những lúc cúp điện quạt chạy trên 10 giờ.","2","5"
"Mới xài cũng chưa thấy trục trặc gì","2","4"
"Sản phẩm tốt trong tầm giá. Tiện lợi","2","4"
"Chất lượng với giá & chủng loai & thương hiệu thế thôi Chất lượng phục vụ tốt & chua đáo.","2","5"
"Chưa sử dụng nhiều nên chưa biết có lâu bền hay không?","2","4"
"Giao hàng nhanh , đúng mẫu đúng màu , quạt mát đáng mua","2","4"
"Sp như quảng cáo","2","4"
"Máy êm. Tuy nhiên thỉnh thoảng xạc đầy mà đèn báo chỉ lên đến 75%","2","4"
"quạt ok .bạn nhân viên giao hàng rất nhiệt tình .đề nghị tăng lương cho bạn ấy 🤣🤣🤣","2","5"
"Quạt chạy khoẻ, êm, tiện khi mata điện . Nhà có con nhỏ nên mua","2","4"
"Cho e xin trả lại hàng, mua đổi 5 cây, hỏng cả 5. Mệt rồi, ko có thời gian ăn rồi đổi","0","1"
"Dùng rất ổn Chạy nhẹ nhàng êm ru Mua về mục đích đi camping mang theo","2","5"
"Quạt có 3 mức , số 1 kg mát lắm. Nhưng dùng số 2 thôi là mát lắm. Nhà bữa cúp điện 2 tiếng đồng hồ mở số 2 xong mà vẫn còn 75% pin. Mình thích ở chỗ có % pin cho mình biết lúc cần sạc. Cho 5 sao. Sẽ giới thiệu sản phẩm đến bạn bè.","2","5"
"Quạt cắm điện thì mát, chuyển qua pin thì tốc độ giảm chút, lâu hết pin chạy cả đêm đến sáng. quạt không gập xuống được phải kê lót phía sau cho chúi xuống mới nằm mát dc, cây ty gắn cánh quạt bằng nhựa ko chắc chắn như quạt bình thường, sài lâu ko biết có bền không.","1","3"
"sản phẩm tốt","2","5"
"Quạt dùng tốt , thời gian sạc và dùng được lâu","2","5"
"Xài tốt lâu hết pin","2","5"
"Tốt thời lượng sử dụng lâu, nhưng quạt hơi yếu","2","5"
"Quạt rất tốt và mạnh nữa cảm ơn Các bạn lần sau sẽ ủng hộ nữa hihi","2","5"
"Thân quạt lắp vào đế bị hở chưa ăn khớp với đế. Vận hành ban đầu thấy ổn, chưa sử dụng nhiều nên về lâu chưa biết bình điện thế nào.","2","4"
"Tại mới sd nên ko biết đồ bền ntn","1","3"
"Thấy thống số là 12 tiếng nhưng mình bật hơn 12 tiếng vẫn thấy chạy ở tốc độ cao rất tốt, 5*","2","5"
"Yếu như sên","0","2"
"Sử dụng pin chạy đc hơn 12h. Dỡ cái không chỉnh được gió hướng xuống","2","5"
"Hàng giống như hình","2","4"
"Quạt mát thời gian sử dụng lâu khá hài lòng sản phẩm","2","5"
"Chạy êm du điện tốt ok","2","5"
"Sat k vô 100%.chỉ 75%","2","4"
"Quạt chạy êm, xinh xắn, chưa sử dụng nên chưa đánh giá được thời lượng sử dụng","2","4"
"Ok hàng tốt","2","5"
"sản phẩm tốt","2","5"
"Quạt mát quạt được lâu","2","5"
"Máy quá tệ sau 3 ngày sài, pin sạc đầy bật lên 2s sau đã tụt xuống còn 3 cục, quạt quay càg lúc càg yếu ko thấy mát mà pin còn 2 cục, có tiếng kêu lạch cạch to, đi đổi trả thì nhân viên dmx họ nói loanh quanh vòng vo nghe phát mệt","0","2"
"Xài tốt.mát","2","4"
"Giá thành đc, quạt chạy oki","2","4"
"Mới dùng được 3 tuần. Sản phẩm tốt trong tầm giá","2","5"
"Mới mua tối hôm qua, sạc cả đêm nay rút phích cắm ra thì ko chạy, cắm điện thì mới chạy","0","2"
"Quat sac máy ngày mà cũng không thấy đèn xanh báo đầy pin Toi có phản ánh nhưng không thấy phản hồi","0","2"
"Gió quạt không quá mạnh vẫn đạt mức mát cần xài. Pin trâu, sạc đầy rồi chạy mức High liên tục trên 10 tiếng. Không cụp đầu quạt cúi xuống thấp hơn phương ngang được, thấp nhất là ngang thôi.","2","5"
"Chay hơi yếu chút","2","4"
"quạt sử dụng rất tốt 👍","2","5"
"Sản phẩm tốt","2","5"
"Quạt rất tốt ? Ưng ý lắm luôn","2","5"
"Tuy kho khan kg mua dc sp mới ,nhưng vẫn mua dc sp đã qua sử dụng tốt","2","4"
"Cho hỏi sản phẩm hết bảo hành cửa hàng có hổ trợ khách hàng sửa chữa không vậy","2","4"
"Quạt mới mua mà ko sử dụng pine đc cần bảo trì","0","2"
"Quạt dùng tốt chạy êm đáng tiền mọi người nên mua quạt này ok 👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍 OK","2","5"
"Tuy mua quạt qua sử dụng nhưng rất tốt còn mới hơn 90% ok","2","5"
"Quạt cả đêm cho con trai khi nhập viện. Mát dịu dịu phù hợp với bé nhà mình!","2","5"
"rất hài lòng","2","5"
"Sản phẩm tốt","2","5"
"Lâu dài thì chưa biết.chứ mình mới mua sp hơn 10 ngày nay thì rất ok.","2","5"
"Sản phẩm tốt, chạy êm!","2","5"
"Mới sài nhưng thấy cũg tốt..........","2","5"
"Sản phẩm dùng tốt . Mạnh và tiết kiệm điện . 1 lần sạc dùng được 8 tiếng . Vừa tiện lợi mang đi mọi nơi .","2","4"
"Sao mình sạc nó không thấy báo đầy pin shop àh","1","3"
"cho mình hỏi, sản phẩm của hãng giới thiệu là động cơ bạc đạn, không chổi than, nhưng mình quan sát thì thấy động cơ quạt là motor chổi than 12v DC. Vậy cái nào sẽ đúng, nếu sản phẩm không đúng như hãng quản cáo thì có đổi trả đucợ không??","1","3"
"Sản phẩm hiện tại thì sử dụng tốt, còn sâu này thì k biết thế nào, nhân viên tư vấn nhiệt tình thân thiện","2","5"
"Chế độ M hơi yếu, H thì mạnh nhưng sẽ mau hết pin. Nói chung ok, mẫu mã đẹp, sang.","2","4"
"Tôi mua quạt sạc mà ko có sạc được, nhờ shop giúp đỡ xxxx132566","0","2"
"Quạt dùng tốt, tiện lợi cho nhà có trẻ nhỏ,","2","5"
"Xài thấy tốt, chưa có vấn đề gì hết","2","4"
"Ngon , chạy kheo","2","5"
"Sản phẩm rất tốt ạ","2","5"
"Quạt rất tốt và bền . tôi rất thích.","2","5"
"Mình vừa nhận được hàng, thân quạt bị trầy một vết, phần lắp ráp mình lắp hoài nó không khớp cứ được đầu kia thì chênh phần sau, cty có thể cho người ở gần địa chỉ đến hỗ trợ ráp được không?","1","3"
"Mình đã đc đổi một quạt mới, cám ơn đmx đã đổi cho mình, nhân viên chu đáo, dịch vụ tốt, sẽ ủng hộ đmx lâu dài","2","5"
