"data","label","num_stars"
"Máy lạnh từ lúc gắn mua về đến giờ chạy rất êm, đủ lạnh mát lắm, lần đầu sử dụng hãng samsung nhưng mình thấy tính năng samsung khá nhiều hơn so với máy lạnh cùng giá khác.","2","5"
"Yêm rat tôt nhe mn","2","5"
"Trung tâm bảo hành điện máy xanh cực kỳ tệ, liên hệ 5 lần 7 lượt không giải quyết được vấn đề, chỉ hứa qua lo. Báo bảo hành từ 3/5 đến bay chưa giải quyết đc.","0","1"
"Máy chạy êm ái , không khí lạnh củng dể chịu , nhà ai có em bé nhỏ thì nên mua dòng máy nầy là sài rất oke nha mọi người","2","5"
"Máy lạnh mà lạnh chỉ nửa phòng còn nửa phòng k lại. Phải giải quyết s","0","2"
"Mua về dùng không lạnh, máy lạnh kiểu gì bật 16 độ chỉ mát hơn cái quạt 1 tí, quá bực bội yêu cầu đổi thì cứ đùn từ bên này qua bên khác rồi hẹn lên hẹn xuống. Yêu cầu đổi gấp","0","1"
"Muốn bán lại thì mất bao nhiêu mới mua 33 ngày","2","5"
"Tôi hài lòng","2","5"
"máy cục nóng bị kiêu lỗi mà kêu đổi trả trong vòng 15 ngày.lại k xử li cho khách cứ bắt khách ôm trong khi máy lỗi mong bHx giai quyết đung để ymuy tính hạ","0","1"
"Máy đổi trả bị lỗi phần block , lấy về lắp cho khách bị bán vốn, khách trả máy, tui mất uy tín, giờ đợi bên DMX và Hãng kiểm tra, làm thủ tục hoàn tiền, chán cái nhánh thu máy","0","1"
"Máy mình lắp bị lỗi, không chạy được.Liên hệ DMX hay Samsung đều chưa được xử lí thoả đáng.","0","1"
"Máy xài ổn áp nha mn","2","4"
"Mình chạy thì êm nhưng mà hao điện nha. Mình xài 45h tốn 78kw","1","3"
"Giao hàng bị lỗi mua từ 23tây tới nay chưa đổi hàng,điện thoại muốn banh cái tổng đài,đẩy qua đẩy lại chưa ai giải quyết đổi mới dùm.","0","2"
"Mình xài thấy máy chạy rất êm","2","5"
"Chạy đc 1 ngày , ngày thứ 2 mở chế độ cool nguyên đêm mà k lạnh...sáng ra đóng tuyết văng đá ra ...chảy nước luôn... quá tệ","0","2"
"sao máy lạnh có chế độ eco mà trên điều khiển ko có nút eco. máy chạy hoài ko tự ngắt đc hả ad","2","5"
"Tiếng quạt máy lạnh lớn, chạy không êm","1","3"
"Lần trước đánh giá 2 sao, lần này quay lại k khá hơn mà còn tệ hơn. Thời tiết này nhà ai có con nhỏ thì sẽ hiểu, ai đời chưa đầy 1 tháng mà đổi trả 2 cái không Rồi mua hàng về sử dụng hay mua về đổi trả z không biết , liên hệ tổng đài thì toàn hệ thống chào rồi báo bận, tài khoản thì trừ tiền mà trong khi chưa gặp đc nhân viên bảo hành. Quyền lợi của khách hàng là cái gì Ở đâu. Lần đầu cũng như lần cuối, thấy là mún nản.. thân ái.","0","1"
"Nhân viên lắp đặt không chuyen nghiệp quá tệ","1","3"
"máy lạnh thì sài ok êm nhưng mà mấy ngày sau thì cảm thấy nó kêu ồn với lại k thấy hơi lạnh mát cho lắm","2","4"
"Phòng 10m2 lắp máy này ko hiểu sao buổi tối bật mức 24 độ 2 nấc quạt gió độ lạnh chỉ gọi là mát chứ ko phải là lạnh sâu như những máy khác. Ko biết là do máy 1 ngựa công suất nhỏ hay do hãng này chỉ có như vậyĐể xài thêm thời gian rồi đánh giá thêm","1","3"
"Máy êm lắm mọi người ơi","2","5"
"Vừa lắp xong thấy mát và êm. Nhân viên lắp đặt nhiệt tình","2","4"
"Vận hành êm ái. Lạnh nhanh. Tiết kiệm điện.","2","5"
"Mới lắp đặt hôm nay nên dùng lâu mới biết, tạm thời thấy mạy lạnh ok lắm. Cài 28 độ ngủ mát mẻ vô cùng","2","4"
"Máy lạnh dùng ổn tốt. Khá lạnh.","2","4"
"Tôi mua máy lạnh ngày 6/4. Ngày 7/4 đến lắp đặt. Ngủ đc đúng một đêm. Sang ngày 8/4 máy lạnh kg lạnh. Liên hệ điện máy xanh. Đến xem bảo xì gas. Hẹn ngày 11/4 mới chịu lại sửa. Cho hỏi. Xách tiền đi mua máy mùa nóng này giờ đợi là sao. Bảo hành như gì z trời","0","2"
"Qua sử dụng được 1 tuần cảm nhận máy hoạt động tốt.","2","4"
"sản phẩmMáy tốt chạy êm dịch vụBạn Nv Tên Tiến hổ trợ rất nhiệt tình từ lúc mua đến lúc lắp đặtBạn Nv Tên Đại rất nhiệt tình giao hàng đúng giờ lắp ráp nhanh gọn","2","5"
