"data","label","num_stars"
"Sản phẩm không giống như quảng cáo, ngăn đông mềm quảng cáo là 1 độ C nhưng sử dụng thực tế bỏ thịt vào từ sáng tới trưa là chảy nước có mùi hôi, gọi hãng đến giải quyết thì chối phủi trách nhiệm, bảo tủ này nó phải thế, kỹ thuật đến đo nhiệt độ thực tế ngăn đông mềm là 3 độ C dù đã chỉnh max hết các chế độ, tôi bỏ gấp đôi số tiền để mua sử dụng tính năng đông mềm mà mua về không sử dụng được. Rất thất vọng về cách bảo hành của samsung và của Điện Máy Xanh, dù mới mua đc 23 ngày hứa đổi trả nhưng bắt bẻ khách hàng kiếm mọi cách từ chối bảo hành","0","1"
"sản phẩm tốt, ngăn đồng mềm linh hoạt","2","5"
"Ngăn mát không lạnh nhân viên ở hãng đã xuống sửa chữa rất nhiều lần nhưng vẫn không khắc phục được, lỗi do nhà sản xuất.","1","3"
"Tủ dùng tốt, làm lạnh nhanh bảo quản thực phẩm lâu nhưng có vấn đề ngăn dưới k lạnh, ngăn trên đóng tuyết hiện đã được khắc phục","2","4"
"dùng cũng được.","2","5"
"dùng thấy tốt, ổn định","2","4"
"sản phẩm rất tốt, ok","2","5"
"Tủ dùng tốt, không có vấn đề gì","2","5"
"Tủ dùng tốt, đến hiện tại không có phát sinh gì","2","5"
"sản phẩm xài ok, thiết kế nhìn được, đá đông nhanh","2","4"
"sp bình thường","2","4"
"Sản phẩm tốt","2","5"
"thiết kế nhìn đẹp, máy chạy cũng êm, làm đá nhanh, do mới xài nên chỉ cho tạm ổn","1","3"
"sp có ngăn đông mềm tiện lợi","2","5"
"dùng tôt, êm.","2","5"
"sp tốt, tiện lợi gđ","2","5"
"thiết kế tủ sang trọng, tủ khi hoạt động êm, ngăn đông đá làm đá","2","5"
"Ngăn đông đóng tuyết, ngăn mát thì không lạnhRất bực mình. Kỹ thuật đã tới 1 lần và nói tủ vậy bình thường","0","1"
"Máy rất đẹp, chạy êm","2","5"
"Tủ dùng tốt bảo quản thực phẩm lâu Thiết kế bespoke ngăn đông mềm linh hoạt","2","5"
"Đang dùng chưa thấy trục trặc gì","2","4"
"sản phẩm dùng tốt","2","4"
"Thiết kế bespoke ngăn đông mềm linh hoạt tiện ích nhưng hạn chế là ngăn này nhỏ","1","3"
"Sử dụng tốt","2","4"
"Đang dùng tốt có Thiết kế bespoke ngăn đông mềm linh hoạt tiện ích","2","5"
"Dùng mọi thứ vẫn ổn rất tốt","2","4"
"sử dụng mọi thứ đều ổn","2","4"
"Máy hoạt động tốt tiết kiệm điện","2","5"
"sản phẩm dùng rất tốt","2","5"
"ngăn đông mềm nhiệt độ k đúng lắm mọi thứ còn lại vẫn tốt","2","4"
"sản phẩm tính tới thời điểm hiện tại dùng rất tốt ok","2","5"
"mua tặng người thân người thân nói máy làm lạnh rất tốt rất hài lòng","2","5"
"sản phẩm tốt dùng ok","2","5"
"Ngăn đông mềm linh hoạt dung tích oke","2","4"
"Tủ sử dụng tốt","2","5"
"Tủ hoạt động và sử dụng tốt","2","5"
"Sản phẩm sử dụng tuyệt vời","2","5"
"Sản phẩm sử dụng ok tốt không bị hao điện","2","5"
"Sản phẩm tốt tiết kiệm điẹn sử dụng rất ok","2","4"
"Sản phẩm sài tốt êm cũng tiết kiệm điện","2","5"
"Vợ em dùng nên em ko rõ chị ơi","1","3"
"Mới mua xài thấy oke","2","4"
"Tủ đẹp .sang trọng . Mới dùng chưa thấy khuyết điểm gì","2","5"
"tủ lạnh dùng êm lắm có nhiều chức năng có tính năng rã đông tự động đi làm về lấy ra nấu luôn rất tiện","2","5"
"SP cũng được","2","4"
"chế độ làm mát nhanh nói chung thấy ổn","1","3"
"SP cũng tốt","2","5"
"Nói chung đang dùng thấy rất tốt ngăn đông nhiều chế độ linh hoạt tiện lợi","2","5"
"tính năng ngăn đông mềm hay nhà mình có con nhỏ nên mua máy vì tính năng này để đựng đồ. Tạm thời máy dùng tốt chưa có phát sinh sẽ theo dõi thêm","2","4"
"san phâm dung tôt","2","4"
"Ngăn đông của sản phẩm sử dụng rất tốt làm đông nhanh Sản phẩm giá phù hợp","2","5"
"Tủ xài rất tốt nhưng ngăn đông mềm nên to hơn hơi chật","2","5"
"Máy làm lạnh nhanh ngăn đông mềm dùng tốt","2","4"
"Thấy tốt nên mua 1 lần 2 cái mới giới thiệu cho người thân xong.","2","5"
"thiết kế viền mỏng tốt","2","4"
"san phâm tôt công nghệ ngăn đông mềm linh hoạt với 4 chế độ tiên lơi khi sư dung","2","4"
"sp xài tốt ok","2","4"
"SP cũng ok k có vấn đề gì","2","5"
"sp xài ổn đinh tốt","2","4"
"Tủ lạnh tốt có ngăn cấp đông mềm êm không cần rã đông","2","5"
"C ko ở nhà ko biết. Ko thấy người nhà nói ji.chắc là tốt","2","4"
"Rất đẹp và sang tủ chạy rất êm rất tốt","2","5"
"Tủ sủ dụng tốt","2","5"
