"data","label","num_stars"
"Máy mua dùng chưa được 5 ngày bị chảy nước tè le, nhân viên kỹ thuật xuống kiểm tra thì không xử lý được lỗi, rồi đá sang hãng bắt đợi thêm vài ngày. Mua về để dùng chứ có để chưng đau nhỉ nhân viên xuống xử lý khi lắp lại thì cũng không lắp lại lọc gió cho chỉnh chu mà để bên ngoài. Mình là tín đồ MNX và TGĐĐ nhưng lần này quá thất vọng về sản phẩm và dịch vụ của các bạn.","0","1"
"Bảo tiết kiệm điện nhưng mới lắp sử dụng đc 1 tháng mà mỗi cái máy lạnh hết 800k tiền điện sợ quá","0","1"
"Tốt trong tầm giá làm lạnh diệu , cục nóng ko kiêu to .","2","5"
"Chăm sóc khách hàng quá tệ, máy lạnh cục nóng chảy nước nhiều báo trung tâm thay vì sẽ cho người kiển tra thì nhân viên chỉ biết nói rằng sản phẩm nó vốn dĩ như vậy. Trong khi sản phẩm cùng loại đã sử dụng 2 cái thì không bị tình trạng tương tự","0","2"
"Do mua và tự lắp nên chưa kiểm gas và tải sử dụng sớm. Hiện tại thì máy chạy chưa mát lạnh, chỉ mát thôi.Sẽ kiểm tra lại sau.Giá mua khá hợp lý","1","3"
"So với tầm giá hơn 7 triệu xíu thì như vậy cũng tương đối ổn. Máy lạnh k dc sâu so với các hãng khác. Làm mát và dịu căng phòng cho cảm giác k nóng nực ok. Bật 25 26 độ ban đêm ngủ tương đối ổn","2","4"
"Máy làm lạnh nhanh. Tốt trong giá tiền","2","4"
"Phù hợp với giá tiền","2","5"
"Máy lạnh chậm, bật 16 độ mà không mát tý nào. Chế độ làm lạnh nhanh trong 30s cũng của ăn thua tý nào hết.","1","3"
"Máy lạnh chạy êm 26 27 là lạnh rồi, cục nóng kêu tiếng vừa phải,ko quá ồn làm lạnh rất nhanh,dù buổi trưa nắng nóng,nhân viên dmx lắp nhiệt tình, còn về khoảng tiết kiệm, điện, và bền thì tùy mỗi người cũng như theo thời Gian có thể đánh giá được, trước mắt là ổn với giá tiền bỏ ra ,cho những ai đang băn khoăn để mua.","2","5"
"Tốt lắm, mọi người nên chọn cho mình một cái để xài","2","5"
"Hao điện quá , 3 ngày sài 50kw điện. Bật 810h/1 ngày thôi","1","3"
"Máy mạnh êm nha.có cái thợ lắp ráp không được nhiệt tình và thẩm mỹ lắm","2","5"
"2 máy lạnh không lạnh, lớp học bị nóng. Các học sinh bị ảnh hưởng","0","2"
"Máy làm mát nhanh .còn độ bền thì từ từ trải nghiêm mới biết","2","5"
"Lạnh nhanh. Chạy êm .nói chung là ok.","2","5"
"Làm lạnh nhanh ko ồn nhỏ gọn tiết kiệm ko gian mức giá tầm trung vậy là ổn hợp túi tiền","2","4"
"Lạnh Quéo càng","2","5"
"Tiếng máy kêu lớn","1","3"
"Máy lạnh tcl rất tốt","2","5"
"Cục nóng chạy khá ồn, máy không được mát nhanh dù phòng mình có diện tích khá nhỏ","1","3"
"Quá tuyệt vời trong tầm giá","2","5"
"Mình mua ko nghĩ tốt như vậy nhưng khi sài rất hài lòng cám ơn điện máy xanh tiếp khách rất ân cần mọi người nên mua ở đây","2","5"
"Máy sài ok có phần cục nóng kêu tiếng hơi to","1","3"
"Rất hài lòng","2","5"
"Trải nghiệm rất tệ. Theo lời của nhân viên thì máy lạnh bình thường. Nhưng máy lạnh không lạnh cả đều bình thường chỉ có không lạnh thôi","0","1"
"Máy làm lạnh nhanh Tốt","2","4"
"Rẻ nhưng chạy rất em và lạnh rất sâu","2","5"
"Nhân viên làm ăn quá tệ","1","3"
"Hiện tại chạy rất tốt","2","4"
"Mới xài thấy ok ạ..sau này chứ biết ntn","2","5"
"Máy làm lạnh nhanh","2","4"
"Trước mắt thì dùng máy rất ok còn lâu dài thì chưa biết.","2","5"
"Máy tốt lạnh nhanh","2","5"
"máy lạnh mới sd rất ok nhưng rất k hài lòng bên thứ 3 đối tác tận tâm lắp đặt của dmx làm đùng đùng mốp méo cả dàn đồng cục lạnh rất bực mình mang tên TẬN TÂM nhưng chả có 1 chúc nào là tận tâm cả","2","4"
"Mới sử dụng máy êm tốt","2","5"
"Mát chậm. Mà nó cứ đơ đơ kiểu gì. Ko thông minh như các hãng khác","1","3"
"Mình dùng đc hơn 1 tháng rồi thấy máy êm lạnh nhanh.","2","4"
"Làm lạnh nhanh nhân viên nhiệt tình","2","5"
"Mình dùng máy lạnh TCL đến cái thứ 3 rồi, chất lượng ổn định rất tiết kiệm điện","2","4"
"Xài tốt, cánh đảo gió thiết kế không đẹp, nhìn mỏng manh như đồ chơi trẻ em","2","4"
"Vừa túi tiền , mà hơi ồn","1","3"
"Sử dụng tốt, chưa có vấn để phát sinh","2","4"
"Lúc báo giá mua trên wed để 5.190k có để bao phí lắp đặt này kia …vvv… , lúc giao máy báo ko bao phí lắp đặt , chừng quay lại wed thấy thay đổi sửa bảng giá lại giá khác","0","1"
"Chưa đủ thời gian máy hoạt động để đánh giá","2","4"
