"data","label","num_stars"
"Sản phẩm ok","2","5"
"Tủ dùng tốt, dễ sử dụng","2","5"
"Máy sài tốt","2","5"
"Tủ lạnh rất nóng, có tiếng kêu khó chịu, nhân viên hỗ trợ rất thiếu trách nhiệm","0","1"
"To, rộng, đẹp nhưng dễ bị bám vân tay","2","4"
"Rất ổn, làm lạnh nhanh, bảo quản thức ăn rất tươi","2","5"
"Tủ lạnh xài ok. Không ồn, đẹp nữa.","2","5"
"Mình mới mua được 7 ngày để ngăn mát 1 độ mà thực sự không hề mát","0","1"
"Mới mua Sài cũng tạm ổn","2","4"
"Tủ lạnh hoạt động tốt, êm bảo quản thực phẩm tốt. Lọc mùi tốt. Xài hơn 1 tháng trải nghiệm thì Đặc biết rất tiết kiệm điên. Dv DMX nhiệt tình nch 5 saooo","2","5"
"Cảm ơn Nhân viên đã tư vấn nhiệt và trung thực, cảm ơn cty đã cho ra sp tuyệt vời","2","5"
"Tốt mà mua tủ lạnh có bỏ đồ ăn ở trong nữa là tốt lắm tốt","2","5"
"Tủ làm lạnh yếu","0","2"
"Tủ lạnh Sài ok chị nhé","2","4"
"Máy inverter không quá ồn. Lạnh nhanh và sâu. Dung thích thực có thể sử dụng ở mức ổn phù hợp gia đình nhỏ 24 người.","2","5"
"Mình hỏi cách điều chỉnh nhiệt độ ngăn đông mềm mà bên mình lại tl như thế. Ngăn đông mềm để thịt cá mà tủ lạnh này chỉ lạnh như ngăn mát thì hư thịt cá thì sao. Nói như QTV bên mình thì tại sao dòng panasonic lại điều chỉnh đc theo ý đông mềm hay cứng","1","3"
"Đong đá nhanh. Làm lạnh tốt. Nhưng có lúc động hơi nước ở chỗ hơi lạnh thổi ra.","2","4"
"Mới mua đc 6 ngày ngăn mát ko mát pàm đá chậm","0","1"
"Khay kinh lam đa có gon bao vệ hg vậy.","1","3"
"Tủ lạnh mua ở Điện Máy Xanh quá tốt và được lắp đặt cũng như tư vấn bảo hành tuyệt vời nhiệt tình. Môi người hãy mua ở Điện Máy Xanh nhé","2","5"
"Tủ đẹp,xài êm và đông đá nhanh","2","5"
"tủ đông đóng tuyết","0","1"
"Tủ chay êm , làm lanh nhanh","2","4"
"Rất tốt rất hài lòng. Làm lạnh nhanh, giữ cho rau luôn tươi lâu.","2","5"
"Cho nv đến xem lỗi mà o sử lý cho mình","0","2"
"máy dùng tốt, chạy êm, tiết kiệm điện","2","4"
"Mới dùng thời gian ngắn, đang bình thường","2","4"
"Ngăn đá có thêm 1 tấm kiếng nữa thì tốt hơn","2","5"
"tot , xai tốt","2","5"
"Tủ lạnh, ngắt đá đóng tuyết hạt nhỏ tạm chấp nhận, ngăn mát làm lạnh rất yếu chỉnh 2 độ mà thua cái tủ hãng khác chỉnh 4 độ. Gọi bảo hành thì nhân viên kêu lạnh bình thường, làm gắt nói phải đúng 2 độ hoặc thấp hơn thì nhân viên kêu để báo bên samsung tới đang chờ ss tới coi giải quyết thế nào","0","1"
"Tốt xài tiện lợi","2","5"
"Cũng tạm ổn","2","4"
"Sản phẩm dùng OK. Nhân viên giao hàng và tư vấn nhiệt tình","2","4"
"Sp tốt dùngneem","2","5"
"Dùng được nửa tháng mk thấy khá oke Máy chạy êm. Nhân viên tư vấn nhiệt tình. Giao hàng nhanh","2","5"
"tủ ngăn lạnh quá tệ đmx bửa nay toàn bán hàng lổi","0","1"
"Mới xài thấy ok nè.","2","4"
"Bên em nv tư vấn rất tệ","1","3"
"Giá quá rẻ. Sẽ ủng hộ tiếp","2","5"
"Dịch vụ của Điện Máy Xanh rất tốt, thời gian giao hàng nhanh. NV bán hàng lẫn NV giao hàng đều lịch sự, chuyênn nghiệp.","2","5"
"Sản phẩm tốt","2","5"
"Hàng OK tốt","2","4"
"Đông đá chậm","0","1"
"Ngăn đá cánh cửa có thêm ngăn để kem cây thì tuyệt vời","2","4"
"Dùng tốt so với tầm giá","2","4"
"Máy chậm êm....có chức nang turbo. Nhận viên lắp đặt nhiệt tình.","2","5"
"Tủ lạnh tốt ạ","2","5"
"Dùng tốt khoang để thực phẩm rộng","2","5"
"Máy chạy rất êm.","2","4"
"Tủ lạnh đẹp, thiết kế hiện đại, rất đáng mua","2","5"
"Tủ lạnh dùng ổn, sang trọng","2","5"
"Sản phẩm đẹp","2","5"
"Tủ lạnh đẹp, xài ok","2","5"
"Máy chạy êm chưa thấy có bất kì vấn đề nào","2","4"
"Xài rất tốt, nhanh đông lắm ạ","2","5"
"San pham moi mua dung tot. Con lau dai chua biet the nao","2","4"
"Tủ lạnh ồn, thân tủ lạnh nóng.","1","3"
"Sp dùng tốt. Cskh nhiệt tình.","2","5"
"Sản phẩm ok","2","5"
"Sản phẩm ok, mấy ngày đầu thì nóng hai bên tủ, giờ thì không còn nóng nữa. Tủ chạy êm.","2","4"
"Chạy êm, đẹp","2","4"
"Rất hài lòng","2","5"
"Tủ chạy êm ái.hình đáng rất đẹp thiết kế sang trọng....","2","5"
"San pham đep, lam lanh nhanh","2","5"
"Sản phẩm rất ok còn lại phải chờ thời gian sử dụng có bền ko","2","5"
"Phục vụ tốt","2","4"
"Mới xài nên cũng không biết bền hôn","1","3"
"Máy chạy êm, rộng rãi, làm.lạnh tốt, k đóng tuyết","2","4"
"Dùng rất tốt mọi người nên mua","2","5"
"Dùng đc gần 1 tuần chưa thấy vấn đề gì cả. Tủ lạnh chạy êm, làm lạnh nhanh. Mọi người mua mới lần đầu thì làm đúng hướng dẫn của nhân viên hoặc sách hướng dẫn theo tủ lạnh","2","5"
"Sản phẩm tốt","2","4"
"Dùng rất tốt","2","4"
"Mua được đợt giảm giá nên rất ưng. Hiện tại dùng tốt","2","5"
"Mẫu mã đẹp , làm lạnh nhanh","2","4"
"Rất hài lòng về sp với mức giá ở tầm tiền được khuyến mãi. Bố trí kiểu mới Ko phải cúi thường xuyên để lấy thực phẩm. Lúc đầu đọc review thấp cũng hơi sợ nhưng vẫn tin tưởng vào các thương hiệu lớn và chính sách của ĐMX nên quyết định mua và cảm thấy khá ok với qđ này","2","5"
"Tủ khá ổn trong tầm giá, mới dùng chưa đánh giá đc gì","2","4"
"chạy êm làm đá nhanh","2","5"
"Ms mua đúng 4 ngày mà đã có tuyết và nước ở ngăn làm mát quá thất vọng thua cái tủ lạnh 5 năm tr tôi mua 5tr của hãng khác ko tiện ns","0","1"
"Hàng đẹp giá tốt","2","5"
"Sản phẩm OK","2","4"
"tủ dùng tốt, ít tiếng ồn","2","4"
"Tủ làm lạnh nhanh,nhân viên giao hàng nhiệt tình tư vấn kỹ","2","5"
"Tủ này nhà mình mua gần 1 năm rồi, cảm thấy rất ok. Ngăn đá dưới và có ngăn đông mềm rất tiện, và thích nhất là tiết kiệm điện","2","5"
"Xài rất tốt, có ngăn đông mềm, rất thích, chạy êm","2","5"
"Mới mua 10600.000 xong vài bữa giảm còn chưa đầy 8 triệu . Thất vọng quá .","0","1"
"Sản phẩm tốt","2","5"
"Sản phẩm tệ. Ngâm đông mềm lạnh rất ít. Ngâm mát kém ( dù đã chỉnh làm lạnh nhanh ) Cái nhăn kéo tủ khó lấy ra vệ sinh khó khăn. Bảo hành lâu rất mất thời gian","0","1"
"hàng rất là ổn áp luôn cả nhà mình ai cũng vừa ý","2","5"
"vẻ ngoài thích, bên trong tiện trữ đồ, thực phẩm bảo quản được, làm đá cũng nhanh, hoạt động lâu lâu có kêu 1 tí","2","4"
"sản phẩm tốt, vẻ ngoài phù hợp, ưng ý, thiết kế bên trong tiện trữ đồ phù hợp nhu cầu, bảo quản thực phẩm cũng bình thường, làm đá nhanh, hoạt động êm","2","5"
"sản phẩm xài tốt, vẻ ngoài phù hợp túi tiền, bên trong cũng được, bảo quản thực phẩm bình thường, làm đá cũng được, hoạt động vẫn bình thường","2","4"
"nói chung là tốt nhưng cánh cửa bị hít lắm nên mở cửa khá là mệt, vẻ ngoài được, tủ rộng chứa được nhiều, có ngăn đông mềm tiện lợi, bảo quản thực phẩm tốt, làm đá cực nhanh, hoạt động êm tốt","2","4"
"máy tốt, tiện lợi cái phần ngăn đá nằm dưới, vẻ ngoài oke, hài lòng, bên trong rộng rãi thoải mái phù hợp, bảo quản thực phẩm tốt, được, làm đá nhanh, hoạt động êm","2","5"
"sản phẩm xài tốt lạnh nhanh, vẻ ngoài thích, bên trong tiện trữ đồ, bảo quản thực phẩm tốt, làm đá nhanh, hoạt động êm","2","4"
"sản phẩm dùng ok, vẻ ngoài được, bên trong tủ thiết kế cũng ổn, bảo quản thực phẩm ổn, làm đá nhanh, hoạt động êm không tiếng ồn","2","5"
"sản phẩm xài cũng được, ok, vẻ ngoài không được đẹp lắm, bên trong tủ tiện trữ đồ, bảo quản thực phẩm tốt, làm đá nhanh, hoạt động êm","2","4"
"sản phẩm vẫn dùng được, vẻ ngoài thích, bên trong tủ tiện trữ đồ, ưng ý, bảo quản thực phẩm cũng được, làm đá nhanh, hoạt động êm,","2","5"
"xài cũng tốt, thích vẻ ngoài, bên trong tiện trữ đồ, bảo quản thực phẩm cũng được, làm đá chưa thử xài, hoạt động êm,","2","5"
"sản phẩm bình thường, xài tốt, thiết kế vẻ ngoài được, sang trọng, thiết kế bên trong không để ý, nói chung là tủ xài được bình thường, bảo quản thực phẩm tốt, làm đá nhanh, hoạt động êm","2","5"
"sản phẩm xài bình thường, vẻ ngoài thích ok, được, bên trong tủ tiện trữ đồ, lớn, bảo quản thực phẩm tốt, làm đá nhanh, hoạt động êm được","2","5"
"sản phẩm xài tốt, vẻ ngoài thích, thiết kế bên trong tiện trữ đồ, bảo quản thực phẩm tốt, làm đá nhanh, hoạt động bình thường","2","4"
"sản phẩm ok, vẻ ngoài thích, bên trong rộng rãi tiện trữ đồ, bảo quản thực phẩm tốt, làm đá nhanh, hoạt động êm","2","5"
"sản phẩm chạy bình thường, bên ngoài cũng được, bên trong tủ cũng được, bảo quản thực phẩm tốt, làm đá nhanh, hoạt động êm mau lạnh","2","4"
"dùng thấy tốt, không có gì, mẫu mã bên ngoài được, bên trong cũng tiện trữ đồ","2","5"
"Mới mua chưa dùng đc 1 tháng thì bị đông tuyết quá trời. Điện thoại tổng đài xuống kiểm tra rồi gọi qua bên sam sung xuống. Bên sam sung xuống ktra thấy đông tuyết mà lại nói ko bị vấn đề gì và ko chịu đổi mới. Chỉ hứa hẹn ban đầu cho khách mua xong rồi ép khách ko chịu đổi tủ như đã cam kết bán hàng ban đầu. Rất rất tệ. Ai có ý định mua tủ lạnh này thì đừng có mua . Thực sự rất bực bội và ko hài lòng với cách làm việc như vậy. Đề nghị bên điện máy xanh có trách nhiệm đổi mới theo như bảo hành đã cam kết ban đầu","0","1"
"Mình mới mua tạm thời khoảng thời gian này dùng thấy ổn! Ban đầu đọc những đánh giá không tốt nên mình cũng rất lăn tăn khi mua! Nhưng khi sử dụng rồi thì tạm thời mình thấy không có vấn đề gì cả! Nhiệt độ làm lạnh nhanh không thấy có hiện tượng không mát! Các bạn nên đọc kỹ hướng dẫn cách sử dụng để điều chỉnh đúng nhiệt độ! Ngăn đông nềm bảo quản đồ ăn tốt! ( các bạn chú ý mở hẳn ngăn đông mềm ra sẽ có công tắc điều chỉnh nhiệt độ ngăn đông mềm! Nhớ để về Max thì nhiệt độ ngăn đông mềm mới đúng để làm lạnh ) Tủ lạnh chạy rất êm! Không thấy ồn!","2","5"
"AI có ý định mua thì bỏ qua sản phẩm nay qúa te thay chay ca ngày ca đêm o dung ngắn mat tỳ o màt ngăn đông mềm tỳ cũng như ngan thường sài lầm khi mua san phẩm này nhưng sản phẩm o nên bán nữa,","0","2"
"Mình thấy ok mà. Mình mua từ đầu năm. Cấp đông mềm rất tiện. Còn điện thì mk cũng k biết là có tk điện ko nữa","2","4"
"Chất lượng tủ quá tệ, bảo hành đã đổi cho 2 tủ khác rồi nhưng không cải thiện được gì. Ngăn đá thì lâu đông nhưng lại đóng tuyết giống như tủ thời cổ lỗ sĩ. Ngăn mát thì không mát, ngăn đông mềm chỉ như ngăn mát. Thất vọng với chất lượng của loai tủ này. Nhưng cho 5* cho nhân viên ĐMX vì sự nhiệt tình và tử tế.","0","1"
"sản phẩm hay lỗi, ngăn lạnh không đúng nhiệt độ, lỗi sản phẩm, mùa dịch thì tủ lạnh hỏng mất ngăn lạnh, support thì không sắp xếp sửa được ^^! quá buồn cho dịch vụ tệ","0","1"
"Không thể tin đc. Máy như máy thời xưa. Mua đêt trữ thức ăn. Mà bh khoing dung đc","0","1"
"Tủ quá tệ cực kì tệ, mớii mua về được 2 ngày thì bị lỗi. Ngăn đá ngăn mát không hoạt động, ko để được thực phẩm. Nhiều người mua trước đều bị tình trạng như vậy nhưng nhân viên chỉ muốn bán đc hàng ko tư vấn kĩ càng không nói rõ lỗi. Đi mua cái tủ về dùng lâu dài nhưng chưa đc 2 ngày thì lỗi, chỉ thêm bực mình. Không nên mua","0","1"
"Ngăn mát hoạt động quá kém. Thực phẩm dễ nhanh hỏng. Ngăn đông mềm cũng chỉ hoạt động như ngăn mát ko có gì khác biệt","0","1"
"Tủ quá tệ, mua chưa kịp xài đã lỗi không làm lạnh, để đá qua đêm thì chảy ra nước chứ không đông đá, ngăn mát không mát gì cả, gọi bảo hành phải chờ thêm cả hãng kiểm định mất thêm mấy ngày.","0","1"
"Tủ lạnh e mới mua nhưng khi mở ngăm mát ko có hơi mát ra. Cho dù là đã chỉnh max ngăn mát. Đồ ở trong có mát","1","3"
"Ngon bổ rẻ đẹp. Phù hợp nhu cầu sử dụng. Highly recommend. 👍🏻👍🏻👍🏻👍🏻👍🏻","2","5"
