"data","label","num_stars"
"Sản phẩm sài rất tốt","2","5"
"Tốt...nhanh lạnh","2","4"
"Thương hiệu Toshiba luôn mãi uy tín","2","5"
"Sản phẩm tốt ok , máy êm ,mau lạnh","2","5"
"Tủ lạnh chạy êm, tốt","2","5"
"Làm lạnh nhanh","2","4"
"Dạ cho e hỏi e mới mua tủ hôm nay mà sao ghim điện vô đến h gần 1 ngày rồi mà tủ lạnh nóng hỏi hai bên v là sao ạ","1","3"
"Tốt trong tầm giá, hơi ồn tí nhưng chấp nhận được, điện thì chưa tính nhưng chắc ok","2","5"
"Tủ mình mua được hơn 1 tháng. Hôm qua để ý thấy tủ kêu to hơn bình thường ở ngăn mát với rung khá mạnh, mình mở cửa tủ thì hết kêu hoặc kêu nhỏ lại. Mình có ngắt nguồn rồi bật lại thì vẫn bị như vậy.Bạn kỹ thuật nào hỗ trợ giùm với.","1","3"
"Tủ chạy ổn định, làm lạnh nhanh.","2","5"
"Rất tốt, giá hợp lý, giao hàng nhanh, nhan viên nhiệt tình, rất hài lòng","2","5"
"Ra siêu thị mua giá 5tr6 về lên web thấy giá 5tr tức muốn xỉu nhân viên cũng hiền quá không thèm tư vấn mua onl thì giá rẻ hơn hay gì hết, chán thiệt sự. Giao hàng trễ xíu là tui huỷ cmnr chứ tại lỡ giao rồi thì nhận thôi. Trước mình mua điện thoại bên TGDD còn tư vấn giá mua trên web rẻ hơn rồi hỗ trợ mua trên web. Mất thiện cảm với điện máy xanh.Tủ thì ok làm lạnh tốt.","1","3"
"Tôi hài lòng về sản phẩm","2","5"
"Cảm ơn ĐMX tủ xài bền, tốt, tiết kiệm điện","2","5"
"Tủ mới mua khoảng 3 ngày, có tiếng ồn lạ rất lớn. Gọi điện bảo hành mấy cuộc vẫn báo tổng đài viên đều bận. V thì ai giải quyết vấn đề cho khách đây","0","2"
"Mua góp ngân hàng không tính phí và bảo hiểm, nhưng bên đmx lại thu phí bảo hiểm mà bảo hiểm lại là phí không rõ ràng không đáng bao nhiêu nhưng sẽ mất uy tín nếu đmx cứ tiếp tục mập mờ không lâu sẽ không còn khách hàng nữa đó là lời khuyên chân thành","0","1"
"Đưa hàng lỗi ,bảo hành kéo dài thời gian. Tủ đá 2 ngày mới đông ,tủ mát ko mát hư đồ ăn. Tủ mua 2042024","0","1"
"Đông đá nhanh chỉ có lâu lâu nghe hơi ồn nhẹ","2","4"
"Vỏ tủ lạnh chạm tay vào phát ra tiếng rít... dùng vật khác như ví ,Chén .dĩa,..chạm vào thì không hề kêu gì.hình như nhân viên kĩ thuật đã lắp đặt thiếu bộ phận tiếp đấtdây mass.vì mình k thấy có sợi dây này khi nhân viên mang máy tới.","1","3"
"Ngăn mát mà không mát AD min ơi đi làm suốt tối mới về nên chưa chở đi bảo hành được","0","1"
"ngăn đông đá hơi lâu,sao không có đế","1","3"
"thợ k biết lắp ráp để bị ro rỉ điện,khi dt xuống xem thì lại hẹn lần hẹn lượt,chăm soc khách hàng rất tệ","0","1"
"Tốt phù hợp ở 12 người. Tủ không ồn.","2","5"
"Ok, tủ xài tốt","2","5"
"Tủ làm đá nhanh tiết kiệm điện","2","4"
"Lắp đặt nhanh, nhân viên thái độ tốt, tủ dùng ổn đến hiện tại trộm vía","2","5"
"Tôi không dùng. Mà mẹ tôi dùng nói sản phẩm dùng êm. Nói chung là tạm ổn.","1","3"
"Tủ lạnh rất ok. Giao nhanh và nhiệt tình","2","5"
"Tủ lạnh dùng rất ok . Làm đá nhanh , chạy ên","2","5"
"Rất tốt, lạnh nhanh","2","5"
"Dùng rất tốt","2","5"
"Sử dụng tốt","2","5"
"Mua từ 28/12 sd tới 03/03 bị k lạnh.06/03 nv hãng xuống bảo hành.tới 25/03 lại bị trường hợp như trên.Đã gọi bảo hành,mà tròn 24h chưa thấy liên hệ.","0","2"
"Mình mua được 14 ngày rồi, hôm nay 5h sáng đột nhiên kêu to, tiếng rét rét tầm 15p. Một bên hông tủ lạnh rất nóng, một bên bình thường. Vậy tủ lạnh có vấn đề gì không Xin hỗ trợ ạ","1","3"
"tủ dùng êm, làm lạnh tốt, 1 ngày chắc tốn tầm 1 đến 2 kg điện. mình rất ưng ý","2","5"
"Nhân viên hỗ trợ khá nhiệt tình.","2","5"
"sản phẩm dùng rất tốt","2","5"
"Tủ lạnh tôt..đáng mua","2","5"
"Tủ lạnh xài ok lắm ạ. Nhanh đông đá, dùng rất hài lòng ạ.","2","5"
"Tủ lạnh chạy êm, dễ sử dụng","2","5"
"Tủ mới,cắm 30 phút là thấy lớp đá.","2","4"
"Bị mắng vốn quá rồi. Có thể nói máy tốt 1 phần. Nhưng không hiểu được lý do. Khi máy nghĩ là có tiếng kêu bụp bụp ở phía sau máy lạnh. Mới mua được 1 tuần hơn","1","3"
"Tủ đẹp, máy chạy êm, 1 mình dùng tủ 180L để đồ thoải mái","2","5"
"máy hỏng lốc, hãng khác bảo hành 10 năm này chỉ được 2 năm.","0","1"
"Mình muốn mua aqua nhân viên tư vấn bảo toshiba oke hơn khuyên mình mua. Dùng mấy ngày rồi rất ồn, ồn k chịu được luôn ấy. Mình muốn hỗ trợ đổi tủ khác","0","1"
"Tủ mình buổi tối kêu dù là tủ để ít đồ và đều chỉ mức độ tiêu chuẩn luôn hơi khó chịu Có kỹ thuật nào xuống hỗ trợ xem sao mới sử dụng hơn tuần nay rồi","1","3"
"Cứ khi nào cục lạnh chạy là kêu rất chói tai, âm thanh cao và liên tục kỹ thuật viên thì khăng khăng tiếng ồn ở ngưỡng nhà sản xuất cho phép nhưng không cầm một dụng cụ đo tiếng ồn nào, to tiếng với phụ nữ ở nhà cho xong việc.","0","1"
"Tủ lạnh êm , tốt , k đóng tuyết","2","5"
"Trải nghiệm sản phẩm được hôm nay là 7 ngày, ngày thứ 2 tủ lạnh đóng tuyết,mới 7 ngày mà xả nước muốn đầy khay rồi, gọi nhan viên xuống bảo hành, hết bên bán hàng rồi bên hãng xuống, xong bên bán với bên hãng hẹn xuống coi, coi xong bảo tủ lạnh bình thường những cái trong tủ là hiện tượng bình thường, đọng sương thôi, máy chạy thì như máy chà gạo, lâu lâu kêu cái cọc. bảo hành tháng đầu 1 đổi 1 mà tủ như vầy bảo bình thường. Mua tu lạnh mới bây giờ mà như thap niên 80 còn đóng tuyết. Giải quyết qua loa.","0","2"
"Toshiba là thương hiệu hàng đầu tại VN, đặc biệt là tủ lạnh , máy giặt, máy lạnh...","2","5"
"Tủ lạnh khi chạy có tiếng kêu re re... nghe rất khó chịu. Đặc biệt buổi tối không thể ngủ được. Lúc máy nghỉ thì có tiếng gõ gõ sau lưng máy... rất mong được hỗ trợ bảo hành hoặc đổi sang sp khác tốt hơn. Làm lạnh tốt tiếc mỗi chỗ phát ra tiếng kêu khó chịu quá","0","2"
"Sử dụng rất tốt","2","5"
"Ngăn đá làm đá nhanh, nhưng tủ quá ồn kêu rất nhức đầu mọi người không nên mua, mình đọc đánh giá mọi người kêu ồn nhưng tin tưởng Toshiba nên mua luôn mà Toshiba làm mình thất vọng quá","0","1"
"Tủ xài rất tốt","2","4"
"Nhờ kỹ thuật liên hệ hỗ trợ bảo hành giúp mình xxxx787891","2","5"
"Tủ lạnh sài ok","2","5"
"Sản phẩm dùng tốt.làm lạnh nhanh","2","5"
"Tôi thấy hài lòng với sản phẩm","2","5"
"sản phẩm rất tốt","2","5"
"Rất Hài Lòng sản phẩm ok","2","5"
"Tốt tôi đã từng sử dụng","2","5"
"Sản phẩm Sài quá OK a","2","5"
"Em mua cho mẹ ở nhà dạo này chưa về đc nên không biết có ok không , nhưng mấy anh giao hàng thì em đánh giá cao ạ mấy a đấy nhiệt tình, chu đáo, lịch sự nói chung là rất tốt","2","5"
"Rất tốt, sd bền mẫu mã đẹp","2","5"
"Sản phẩm rất chất lượng","2","5"
"Đang dùng thấy hài lòng, tiết kiệm điện.","2","5"
"Tủ lạnh rất tốt","2","5"
"San pham tot,gia hop ly","2","5"
"Máy chạy êm làm lạnh nhanh","2","5"
"Mình mới sài được 1 tháng tủ tiết kiệm điện khá tốt.. Không bị đóng tuyết","2","5"
"Lâu lâu chạm vào mặt ngoài tủ lạnh thì bị giật nhẹ","1","3"
"Sản phẩm rất tuyệt vời","2","5"
"không bao giờ chọn lại toshiba, tủ lỗi kêu bình thường. Chạy thì có tiếng khó chịu, tới kiểm tra kêu tiếng ga bơm lên. Dùng nhiều hãng rồi chưa bao giờ thấy tiếng này, hay toshiba hàng lởm nên thế. Lần đầu chọn vì nghĩ hàng nhật chắc ổn, đèn thì có như không tối mù. Tránh xa loại này ra","0","1"
"Ui cha háo hức mua tủ mới quá, tủ tóhiba làm lạnh nhanh, để mức min thấp nhất mà vẫn lạnh , k có tiếng ồn chút nào, giá rất phù hợp, sau 1 năm sẽ đáng giá độ tiết kiệm điện và độ bền","2","5"
"Đã dùng, ở ngoài nhìn sang trọng hiện đại, dung tích khá thoải mái, làm lạnh nhanh, tốt tiết kiệm điện, nên dùng.","2","5"
"Toshiba là thương hiệu hàng đầu tại VN. Mua tủ lạnh nên chọn Toshiba","2","5"
"Sản phẩm sử dụng tốt ạ. Mình thấy tiết kiệm điện hơn con tủ cũ nhà mình rất nhiều với chạy khá là êm. Sản phẩm rất ok","2","5"
"T xài dc 2 năm rồi..rất tốt ạ","2","5"
"Sản phẩm sử dụng tốt","2","5"
"Ko có tiếng ồn .","2","5"
"Sử dụng rất tốt.chạy êm.dung tích 180lit chứa được nhiều thứ.ok","2","5"
"Ship tủ đến bị lõm khay ngăn đông như để đồ từ lâu lắm rồi vậy mình có nói là có thể do lỗi nhà sản xuất . Và có nhiều vết xước. Phản hồi lịch sự tử tế thì bị bên vận chuyển tỏ thái độ mong rằng nhận được phản hồi thích đáng. Mình mất tiền mua chứ không đi xin.","0","1"
"Sài rất ok nha","2","5"
"Rất tuyệt vời","2","5"
"Sản phẩm okTiết kiệm điện","2","5"
"Máy chạy kêu è è rất chói tai không thể ngủ được. Cần nhân viên kiểm tra hoặc hỗ trợ đổi dòng khác.","0","1"
"Mẫu đẹp xài rất ok","2","5"
"Đáng trải nghiệm với những ai có nhu cầu mua tủ lạnh","2","5"
"Tốt làm lạnh nhanh êm tủ đựng to chứa đc nhiều thực phẩm","2","5"
"Nhân viên nhiệt tình. Tủ lạnh đang xài ổn","2","4"
"Sp rất tốt và chất lượng","2","5"
"Sản phẩm rất tốt ạ","2","5"
"Em ơi tivi của mẹ anh có vấn đề em đến kt giúp anh nhé.","2","4"
"tu lanh giao cho e chưa đong dây cap dươi đât mong đmx cho nhân viên xuông đong dây cap dum e","2","5"
"Sản phẩm Sài OK hài lòng chất lượng","2","5"
"Sản phẩm rất tốt bên trong khá đẹp và rộng rất tiện lợi giá cả lại vá OK","2","5"
"Dùng tối uy tín","2","5"
"Sản phẩm tốt nhân viên nhiệt tình rất hài lòng về sản sản phẩm bên điện máy xanh","2","5"
"Sản phẩm tốt nhân viên nhiệt tình rất hài lòng về dịch vụ của điện máy xanh","2","5"
"sản phẩm chất lượng phụ hợp với người tiêu dùng rất hài lòng","2","5"
"Mới mua cho bé em Cảm thấy rất ưng ý về cả hàng hoá và dịch vụ nhé","2","5"
"Sản phẩm dùng ổn định tiết kiệm tiện rất tốt","2","5"
"Sản phẩm tốt tiết kiêm điên.","2","5"
"Tủ chạy êm ổn định. Giá cả hợp lý rất hài lòng","2","5"
"Rất ưng ý rất thích.","2","5"
"Tủ lạnh sử dụng rất tốt tiết kiệm điện","2","5"
"Sản phẩm tốt","2","5"
"Tủ sang đẹp làm lạnh tốt phù hợp gia đình 24 người. Nhân viên kỹ thuật hỗ trợ lắp đặt rất nhiệt tình.","2","5"
"Sản phẩm tốt và tiết kiệm điện","2","5"
"Sản phẩm ok","2","5"
"Mua mà xài nó chạy k được êm cứ có tiếng hơi ồn nhẹ á","1","3"
"Máy êm tiết kiệm điện","2","5"
"Tủ lạnh rất tốt","2","5"
"Rất tốt rất hài lòng với sản phẩm ak","2","5"
"K có gì đặc biệt","2","4"
"Rất hài lòng","2","5"
"Rất hoài lòng","2","5"
"Máy xài ok. Tốt","2","5"
"Giao hàng nhanh","2","4"
"Dùng cũng OK","2","4"
"Tủ lạnh hoạt động tốt, nhỏ nhắn, xinh xắn. Tủ đá dung tích lớn. Máy hoạt động êm , không ồn. Giao hàng nhanh chóng, nhân viên nhiệt tình ☺️☺️☺️","2","5"
"Sản phẩm sử dụng tốt, ít ồn, điện tốn khoảng 1kwh/ngày","2","5"
"Giao hàng nhanh, thanh toán linh hoạt","2","5"
"Rất tiện lợi","2","5"
"Mua đc 1 tuần dùng khá tốt ko biết sau thế nào","2","4"
"Dịch vụ nhanh chóng","1","3"
"Tủ lạnh này bên mình mới mua hơn 3 tháng. Giờ có mùi thổi ra từ hơi trong tủ cả ngăn mát và ngăn đông. Có mùi hôi khi uống đá rất khó chịu (Không phải mùi hôi thực phẩm). Mọi thứ ok chỉ riêng vấn đề mùi hôi này khó chịu quá.","2","5"
"Tủ làm lạnh thì tốt Nhưng nghe kỹ vẫn có tiếng i i e e khó chịu","1","3"
"Tủ lạnh rất tốt máy chạy êm, làm lạnh nhanh, tôi rất hài lòng với sản phẩm này.","2","5"
"Tủ xài tốt, vừa đủ thích hợp các bạn ở trọ","2","5"
"Tủ mới đẹp sài êm lắm ạ","2","5"
"mình thấy có tiếng kêu nhỏ rò rò rò không biết có vấn đề gì không","1","3"
"Sử dụng rất tốt","2","5"
"Làm đúng hướng dẫn máy êm ru","2","5"
"Cho 4 sao tủ không có đế đi kèm","2","4"
"Ok rất tốt ạ chạy êm","2","5"
"Mình mua tủ lạnh được giá khá ưu đãi. Tủ sử dụng tốt, đông đá nhanh, nma chưa biết số điện ntn. Mình rất hài lòng về sản phẩm","2","5"
"Giao hàng nhanh , phục vụ chu đáo chuyên nghiệp, hàng chuẩn như đặt hàng khong móp méo.","2","5"
"Tủ lạnh này ồn quá, thực sự không nên mua chút nào. 1 * còn không đáng. Thật dại dột khi mua tủ lạnh này.","0","1"
"Ngon trong tầm giá","2","5"
"Tủ lạnh chạy êm ái, từ lúc mua đến giờ chưa bị lỗi, hư hỏng gì, nhân viên giao hàng nhanh tư vấn ok","2","5"
"An tâm khi mua hàng đmx, sử dụng tốt","2","4"
"Giao hàng nhanh, nhân viên viên giao hàng nhiệt tình.","2","5"
"Khay hộp để lạnh tự nức hok bảo hành 🙂","1","3"
"Làm đá nhanh Làm lạnh nhanh","2","5"
"mới dùng thấy ok","2","4"
"hiện tại, vì còn mới nên tôi thấy tủ chạy tốt ạ","2","4"
"Tủ lạnh chảy nước giưới chân","0","2"
"Tủ chạy em, làm lạnh nhanh, chứa được nhiều thực phẩm","2","5"
"Sản phẩm tốt, giáo hàng nhanh,","2","5"
"Tôi rất hài lòng.","2","5"
"Dòng tủ lạnh của tosiba rất tốt . Không bị ồn. Làm lạnh nhanh.","2","5"
"Sử dụng cực OK ae nha","2","5"
"Hao điện tầm 1.2kg/ngày Ngăn đông rất lạnh, đều Ngăn mát tỏa nhiệt mát, ko lạnh như các tủ hãng khác","2","4"
"Sản phẩm ok, nhân viên nhiệt tình. Nhưng đang chơi game, ĐMX cứ gọi liên tục tắt máy rồi lại gọi tiếp. Cứ tưởng người gọi, hóa ra cuộc gọi tự động, làm thua mất 2 trận rank cay không chịu được, cho 3 sao thôi. Rất phiền","1","3"
"Đủ cho 2 vợ chồng dùng","2","5"
"Tôi thấy sản phẩm rất vừa ý và hợp túi tiền","2","5"
"Máy chạy êm, chất lượng rất tốt so với giá","2","5"
"Trải nghiệm gần một tháng tôi thấy rất thích, hi vọng tủ lạnh sẽ vẫn tốt theo thời gian,","2","5"
"toi hai long","2","4"
"Giá cả phù hợp với sản phẩm, đẹp máy êm","2","5"
"Tủ lạnh sài tốt, 2 bên tủ lạnh không biết là lỗi hay sao mà nóng quá ạ","2","4"
"Sp rẻ Dùng ok","2","5"
"Máy tốt, nhân viên nhiệt tình","2","5"
"Tủ làm lạnh nhanh , hài lòng.","2","5"
"Xài tốt, đẹp, cần thời gian theo dõi xem có tốn điện không","2","5"
"Mua về ngăn lạnh không lạnh, nhan viên điện máy xanh thì chậm trể","0","2"
"Tủ lạnh chạy êm, hoạt động tốt, xứng đáng để bỏ tiền mua","2","5"
"Tủ lạnh sử dụng tốt, làm đá lạnh nhanh dù mở chế Min.","2","5"
"Sản phẩm dùng tiện lợi. Nhỏ gọn cho nhu cầu văn phòng hoặc 1-2 người","2","5"
"Bữa đâu tien ve ngân mat ko đc ong cho lam . Nay khá lạnh. Ngan đá để đo đong hoi chậm. Nên lấy ra ra dong nhanh . Nha 2 vk Ck xai thi tâm dc","2","4"
"Tủ im lắm, nhân viên tư vấn nhiệt tình thân thiện lắm.","2","5"
"Máy chạy êm,tiết kiệm điện,người giao hàng phục vụ chu đáo","2","5"
"Máy chạy êm, làm lạnh nhanh, khá tiết kiệm điện","2","5"
"sản phẩm ok","2","4"
"Sản phẩm tốt tôi thấy hài lòng","2","4"
"Dịch vụ tốt, hàng chất lượng","2","5"
"Sản phẩm ok","2","4"
"Rất hài lòng","2","5"
"Đáng để mua","2","4"
"Tủ nghe rẹt rẹt như máy xay, không biết có bị vấn đề gì không, kêu nghe rất khó chịu","1","3"
"Mình dùng tủ lạnh được nửa tháng, thấy làm lạnh tốt, rau củ hoa quả để lâu bị hỏng. Nhưng có vẻ tiếng kêu của náy có vấn đề thì phải. Ngoài tiếng iii như các tủ lạnh khác, nó còn kêu khè khè lúc máy chạy. Ban ngày k sao nhưng tối yên tĩnh thì nghe khá rõ. Không biết có vấn đề gì không.","2","4"
"Sản phẩm dùng ổn, lạnh nhanh ở mức đặt trung bình. Nhưng tiếng ồn hơi to.","2","4"
"Tủ dùng tốt mình mua từ 16/10/2021 đến giờ dùng rất tốt chất lượng OK","2","5"
"chạy êm ,nhỏ gọn.chế độ lạnh tuỳ chỉnh theo ý mình nên tiện","2","5"
"Mơi dùng 1 tuần chưa đánh gia đc, cảm nhận tốt","2","4"
"San pham rat tot","2","5"
"Mới mua gần 1 tháng máy chạy êm, nv tư vấn lắp đặt nhiệt tình 👍👍👍","2","5"
"Kêu re-re-re như tiếng ti vi ngày xưa không bắt được sóng í. Ngày hay đêm đều đau đầu, ko phải kiểu kêu nước chạy hay máy như bình thường mình quen nghe rồi đâu :) Nhưng bảo hành hãng đến bảo nó là bình thường. Nên chắc máy nào cũng thế ace né ra nhé!","0","1"
"Tủ lạnh dễ cháy mà nhân viên tư vấn ko nói","2","5"
"Hàng rất OK","2","5"
"Ngăn mát không hề lạnh. Thái độ nv giao hàng thiếu lịch sự.","0","1"
"Sản phẩm ổn","2","4"
"Hiện tại chưa có biểu hiện gì,đánh giá tốt","2","5"
"Tủ kêu khá to, khi chạm vào kim loại trên tủ còn hay bị điện giật nhẹ. M.n cân nhắc khi mua","0","2"
"Cứ nghe âm thanh rít kéo dài chói tai. Có tiếng thổi khò khò thổi hoài. Rất ồn luôn. Vậy mà lâu lâu còn kêu rắc rắc. Ngăn mát thì không mát gì lắm dù chỉnh chế độ cao. Thất vọng","0","2"
"Tốt chạy êm","2","4"
"Tốt nhưng không biết có bền hay không","2","4"
"Rất hài lòng","2","5"
"Thiết kế hiện đại, dễ sử dụng.","2","5"
"Máy chạy êm, làm đá nhanh,ok.còn bền hay không phải để thời gian nữa mới biết.","2","5"
"Ưu điểm: Chạy êm , tốt trong tầm giá Nhược điểm : Đèn hơi tối","2","4"
"Sản phẩm tốt","2","5"
"Rất hài lòng.","2","5"
"Máy chạy êm ru.","2","5"
"Tủ Rất OK nha Mọi Người","2","5"
"Tủ đẹp, gọn và sang trọng","2","4"
"Thiết kế đẹp máy êm nhân viên giao hàng vui tín tôi rất hài lòng","2","5"
"Bình thường","1","3"
"Tủ thì ok ổn. nhưng nhân viên giao hàng không thân thiện lắm + chở tủ nằm ngang, đmx mà chán quá.","2","5"
"Người giao hàng vui vẻ, nhiệt tình, tận tâm","2","5"
"Sau khi xài được hơn 1 tuần thì cảm thấy tốt, tủ lạnh giữ lạnh và giữ đông rất ok không vấn đề gì.","2","4"
"Máy oke lắm nha, mình mua tặng ba mẹ rất oke ngăn đông rộng nè","2","5"
"Sản phẩm rất ok, tủ chạy rất êm, độ làm lạnh rất tốt. Một sản phẩm đáng mua!","2","5"
"sản phẩm dùng quá ok","2","5"
"Giao hàng chậm.","1","3"
"Hiện tại dùng rất ổn","2","4"
"Hình thức bên ngoài thì tạm ổn. Nhìn màu đen sang. Nhưng chất lượng k bằng con tủ cũng của toshiba mình mua năm 2016. Tủ hồi đó nhãn 3 sao năng lượng nhưng dùng rất tiết kiệm điện. Tủ này inverter nhãn 5 sao mà ngày tốn phải ký rưỡi điện mặc dù mình chỉ để mức thấp nhất. Tủ 180l nhưng ngăn đá lớn. Ngăn mát nho. và tủ thấp nên không gian hẹp nhé. Tuy nhiên mình nhu cầu trữ đông thực phẩm nhiều hơn nên về thiết kế này lại phù hợp với mình. Tủ chạy rất nóng. Mặt trên và 2 bên ấy. Hiếm khi nào thấy nó mát cả. Tủ kêu tiên tục, tiếng nhỏ, ổn định. Ban ngày tạp âm nhiều k khi nào nghe tiếng tủ kêu đâu. Nhưng ban đêm yên tĩnh thì nghe ồ ồ suốt đêm. Hơi khó ngủ. Tủ gia công hình như k kỹ thì phải. Lúc mới mua về còn nhiều mang keo (hay cái gì mình k rõ). Mình phải boc đi. Với chỗ này k kín k biết có sao k. Nhưng hiện tại thấy tủ hoạt động bình thường. Nói chung lỡ mua rồi thì dùng thôi chứ k hài lòng lắm.","1","3"
"nhan viên bao hàng làm sướng tủ của khách chối bỏ trách nhiệm","0","1"
"Sp rất tốt chạy êm","2","5"
"Tủ chạy êm, mới sd còn lâu thì chưa rõ","2","5"
"Sản phẩm tốt","2","5"
"Sản phẩm vừa túi tiền","2","5"
"Sản phẩm ok","2","4"
"Tủ không lạnh, bảo hành đổi tủ khác củng không lạnh, đợi chờ hư hết thực phẩm rau củ, quá tệ không nên mua dòng này.","0","1"
"Xài êm k bị ồn","2","5"
"Mới mua và chạy tốt","2","4"
"Trưa mua 1 đt oppo và 1 tủ lạnh , đt ok . Tủ lạnh tốt , chất lượng giao hàng chưa tốt . do luc nhận đang đi làm phải chạy về nhận , do tgian hơi gấp và ỷ y hàng mới nên chỉ nhìn bên ngoài và nhìn sơ bên trong. Tối về kiểm thì thấy bể tấm nhựa trong ngăn đá bị bể đôi . Trách mình ỷ y vào chất lượng hàng hóa khi giao nên đành chịu . Tủ lạnh mới mà fải mua 502 về đắp giấy lên dán để xài thì thật là 1 trải nghiệm ko tốt đẹp khi mua hàng tại DMX.","2","5"
"Sp sử dụng tốt, giao hàng nhanh, nhân viên nhiệt tình","2","5"
"Cảm ơn điện máy xanh rất tốt","2","5"
"Rất hài lòng về sản phẩm","2","5"
"Thân thiện, nhiệt tình, trách nhiệm, sản phẩm đảm bảo chất lượng, uy tín thương hiệu.","2","4"
"Phục vụ tận tâm, chất lượng tốt","2","5"
"Làm lạnh nhanh ,máy chạy êm và tiết kiệm điện","2","5"
"Mới sử dụng nên cảm thấy chất lượng tốt","2","4"
"Tủ lạnh có tiếng kêu khạc khạc khó chịu gê, DMX xuống kiểm tra giúp mình với.","0","2"
"Chat luong tot","2","5"
"Mới Sài chưa biet nhưng ổn","2","5"
"Phục vụ nhiệt tình, sản phẩm tốt","2","5"
"Tủ lạnh tốt đáng mua: tiết kiệm điện , chạy êm","2","5"
"Sản phẩm tốt tỏa nhiệt rất tốt khong có mùi Ok","2","4"
"Tủ mua dsc gần 1 tháng nay mới phát hiện ra có dấu dán kiểu này và khay chứa nc có 1/3 nc rồi. Máy kêu to","1","3"
"Tủ chạy êm..làm lạnh tốt cảm thấy sản phẩm rất OK","2","5"
"Sản phẩm tốt","2","5"
"Tủ lạnh hoạt động ổn, ngăn đông rộng gần bằng ngăn mát nên nhìn tỷ lệ khác so với các tủ lạnh có 2/3 thể tích là ngăn mát","2","4"
"Tủ làm lạnh tốt, chạy êm, không ồn....","2","4"
"Tủ chạy êm, nv giao hàng nhiệt tình","2","5"
"Nhân viên Sao nhiệt tình, dễ thương","2","5"
"Tủ kêu rất to","0","2"
"Tủ rất đẹp, thiết kế sang trọng, máy hoạt động khá ổn nhưng hơi nghe tiếng động","2","4"
"Thiết kế vừa vặn cho gia đình ít người , độ máy êm","2","4"
"Mẫu mã đẹp, không ồn, tuết kiệm điện","2","4"
"Sản phẩm tốt","2","5"
