"data","label"
"Rất thích","1"
"Treo đầu dê bán thịt chó, bảo là có tặng 3 tháng xem free prenium vion xong đến khi vào k đc thì bảo là gói nó chỉ có v từ giờ đừng mua gì bên này nữa nhé mn","0"
"Tivi sụp màng hình kêu xuống bảo hành thì hẹn hết ngày này ts ngày khác làm","0"
"tv dùng ok a","1"
"Ảnh rõ nét âm thanh tốt","1"
"So với tầm giá thì quá ổn","1"
"Theo cảm nhận của tui thì tốt đấy, với tầm giá này vậy thì quá OK rồi","1"
"Viết đánh giá cho 1 sao không thấy cải thiện. Gọi lại báo gói KM là cơ bản như vậy. Như vậy không phải là KM nhé, không cần mua tivi vẫn coi cơ bản được trên ứng dụng nhé, đừng có bán đầu dê treo thịt chó, ăn không nói có. Tẩy chay luôn cái điênmayxanh này là vừa. Thay vì support cho khách thì không tìm cách, đi trả lời 1 cách vô tri, khách hàng không có ngu, lỡ dại 1 lần, giờ có người quen sẽ kêu né cái dienmayxanh ra, never again. Vì 1 vấn đề đơn giản làm mất hết lòng tin 1 nhãn hàng.","0"
"Chọn mức độ 5 là sản phẩm chất lượng rất tốt.","1"
"Đã mua 2sp của DMX chất lượng sp tạm thời chưa đánh giá được. Nhưng chế độ hậu mãi không như mong đợi","0"
"Mới giao hàng đc 1 tiếng..nhân vien gắn kệ treo lên 20f thì bị z..gọi thì bảo đợi ngày mai..sao lúc mua thì gọi cái ok ngay..đến khi lỗi thì hẹn mai trong khi đó mới giao mới 1h..để qua ngày để kiếm đường đổ lỗi cho khách hàng hay sao..làm ăn quá chán","0"
"Ok, mà chưa thấy kích hoạt bảo hành","1"
"Hình ảnh nét màu sắc giống sony , bắt wifi mạnh mặc dù cách xa 3 mét , chất lượng full HD nét hơn 4K 1 số loại khác","1"
"Sp tốt","1"
"Ok lắm","1"
"Giá rẻ, xài ổn","1"
"Ok","1"
"Ổn so với tầm giá","1"
"Tốt về giá và chất lượng","1"
"Dùng tốt. Giá cả ổn","1"
"cho em hỏi làm sao để cài đặt ứng dụng chplay cho tivi này ạ","1"
"Ok","1"
"Thấy OK kết nối nhanh màn hình đẹp","1"
"Màu đẹp, âm thanh sống động và kích thước vừa đủ với không gian căn phòng","1"
"Tốt","1"
"TV xài rất tốt","1"
"Mình đang sử dụng thấy rất OK Mình đã mua thêm 01 cái nữa","1"
"Tivi khá tôt","1"
"Tuyệt vời","1"
"rất tệ cho thái độ hỗ trợ dịch của nhân viên","0"
"Hình ảnh âm thanh tốt với tầm giá","1"
"tivi này có kết nối được không dây để chiếu màn hình laptop lên không","0"
"Dùng tốt lắm ạ","1"
"Ok rồi","1"
"Sao tivi này mình tìm ứng dụng Ch Play để mình cài thêm vào k thấy","1"
"Tv đẹp.rõ nét","1"
"Nhân viên bán hàng tư vấn không nhiệt tình, không tư vấn về sản phẩm, sản phẩm sài tạm ổn, mua được giá khuyến mãi.","0"
"Tivi ko có kết nối blutooth với loa","0"
"Không cài đc TV360","0"
"Nhờ DMX Liên hệ hỗ trợ kỹ thuật ạ","0"
"hệ điều hành mới,ít ứng dụng không cài được ứng dụng cơ bản của việt nam,không cài được tv360 quá chán","0"
"Sp rất tệko nhận đay lan ko nhận ko dây toàn váo lỗiLắp đăt 3 ngày ko xem đc gì. Tuong mạng hư, viettel vô kiem tra mạng tốt bt..","0"
"Sản phẫm sử dụng tốt","1"
"Abcc","1"
"Âm thanh ko tốt lắm","0"
"Mới mua được 2 tháng thì bị lỗi remove ko sử dụng đcThấy trong mục có ghi bảo hành remove 3 tháng là sao ạ","0"
"Sắc nét, thiết kế đẹp và sang","1"
"Tivi còn kén ứng dụng, muốn dùng MyTv phải lắp thêm đầu MyTv","1"
"Âm thanh lớn, tuy nhiên thao tác trên tivi còn đôi lúc bị lỗi, điều khiển không được nhạy lắm, đôi lúc bấm phìm này mà hiển thị bị chuyển sang phím khác","0"
"Hình ảnh xắt nét.âm thành trung thuc","1"
"tivi đẹp nét","1"
"ok","1"
"tivi tạm ổn so với tầm giá.Sử dụng chuột không dây không được. Không mở cùng lúc loa tivi và cáp quang. Nhà sản xuất cần xem lại cái này, mỗi lần chuyển giữa loa TV và cáp quang phải chỉnh rất cực.","0"
"Ok","1"
"Đang sử dụng chưa biết","0"
"Tốt So với tầm giá","1"
"Tốt nha","1"
"Âm thanh của nó nghe không hay lắm","1"
"rất tốt","1"
"Hài lòng","1"
"Nhân viên tư vấn tận tình màn hình sắc nét tôi sẽ giới thiệu cho bạn bè","1"
"Rất tốt","1"
"Tivi không xem được chương trình truyền hình ở Vietnam, không như quảng cáo. Rõ ràng Lỗi sản phẩm khách hàng yeu cầu đổi đòi phạt 20%.","0"
"Tivi hình ảnh đẹp, xem phim, youtube chạy ngon lành, có điều hệ điều hành này không có ứng dụng FPT play nha.","1"
"Hình ảnh và màu sắc đẹp, âm thanh lớn","1"
"tốt","1"
"Tạm ổn trong tầm giá","0"
"Hài lòng với sản phẩm","1"
"Bắt wifi hơi yếu","0"
"Tivi cũng được","0"
"Tivi không xem được chương trình truyền hình ở Vietnam, không như quảng cáo. Rõ ràng Lỗi sản phẩm khách hàng yeu cầu trả hoàn tiền đòi phạt 20%.","0"
"Ko như review trên web","0"
"Smarth tệ hơn loại khác , hầu như ko tải được và xem,dùng 2 loại,,,được chiếu từ đt,ánh sáng ,âm thanh","0"
"Bình thường","1"
"rất tốt","1"
"Tốt trong tầm giá","1"
"Thấy ổ n với tầm giá.","1"
"","1"
"","1"
"","1"
"","1"
"","0"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","0"
"","0"
"","0"
"","1"
"","1"
"","0"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
