"data","label"
"Mình là thành viên trung thành của điện máy xanh nhưng lần này mình đánh giá sự phục vụ của nhân viên giao và lắp máy lạnh ngày 13/05 , lắp tại Hoá An, Biên Hoà rất tệ, vô cùng tệ. Trang phục thì ko chỉnh chu, ko đồng phục, thái độ thì ko hoà nhã, trịch thượng, cãi tay đôi với khách hàng, ko xem trọng khách hàng, rất là thái độ cọc cằn. Khi lắp thêm đường dây diện thì yêu cầu ghi hoá dơn lẻ cũng ko ghi mà dòi tháo lại, ủa, gắn máy tại cá nhân nhỏ lẽ thì khác nhưng đây là gắn cho công ty thì phải hoá dơn lẻ, xong ko có thì ăn nói lịch sự, dễ nghe 1 chút, này tỏ thái dộ dòi tháo dây diện. Xong lúc đến dịa điểm lắp, bảo vệ dã hướng dẫn cho vào thì ko vào theo đúng hướng dẫ n rồi dứng ỳ ngay cổng gọi suốt, khách hàng hỏi sao ko vào mà cứ đứng dó nói ko ai cho vào. Xong khách hàng có nói sẽ báo lai dien may xanh về thái dô của nhân viên thì nhân vien này ra phía trước lại gọi về DMX báo sai sự thật, mà khách hàng dã nghe dc hết cuộc gọi đó rồi. That sự bức xúc","0"
"Em vừa lắp chưa được 1 tháng cục nóng kêu rất ồn có cách nào khắc phục không ạ","0"
"Còn dư 2 mét ống đồng mà không thấy hoàn tiền điện máy xanh thứ 11 quá tệ","0"
"Ok trong tầm giá","1"
"Hài lòng","1"
"Không có chức năng eco tiết kiệm điện làm sao ạ, trong hướng dẫn sử dụng để thiết bị không hổ trợ chức năng eco mà trên redmot lại có nút eco là sao ạ","0"
"Máy chạy ồn,không hút chân không,dc miễn phí 5m ống đồng,mà xài tầm 3m số dư còn lại không nói tiếng nào.thợ lo chạy doanh số gắn xong chưa biết có lạnh hay không lo lấy tiền rồi về","0"
"Sai ok. Vài tháng xem chất lượng như thế nào","1"
"ok","1"
"Chuẩn 5 ,","1"
"Tốn điện 1 tháng 130 kg điện","0"
"Máy chạy hơi ồn","0"
"ok","1"
"Tạm ổn mới nắp mà","1"
"Tại sao khi bật điều hòa cục nóng không chạy Và bật điều hòa cũng không lạnh Vừa mới bắt hòa xong 6/5/2024","0"
"Sao nói là có hút chân không mà đến khi lắm lại không có","0"
"Ok","1"
"Máy dùng tốt . Chạy êm","1"
"tôi muốn khiếu nại sản phẩm này về việc rò rỉ nước ở giàn lạnh,đã báo kỹ thuật lên xử lí, tại thời điểm xử lý kỹ thuật Đmx không xử lý được vấn đề chảy nước từ giàn lạnh khi máy vận hành việc chảy nước ở thiết bị này không đảm bảo được tính năng vận hành và an toàn cho người sử dụng, tìm ẩn nguy cơ chạm chậm, cháy nổ mất an toàn tôi yêu cầu ĐMX thực hiện CHÍNH SÁCH 30 ngày đầu đổi mới sản phẩm để tôi an tâm sử dụng máyyêu cầu xử lý ngay không cầu cưa lí do","0"
"Tốt","1"
"Máy lạnh mua được hơn 2 tháng mà lổi lên xuống đã đổi đầu lạnh 1 lần hiện tại lại bị không lạnh không biết đmx bán rác cho ng khác sử dụng hay gì đây","0"
"Cục nóng kêu như ve quá ồn","0"
"Dùng đc nha mọi người còn mấy mà tiền thì ít đòi hít nc hoa thơm thì sang Nhật mà mua về sài , với lại ae ko nên xem đánh giá mà mua sản phẩm nhiều người ối dồi ôi lắm tui lắp 2 con chồng lên nhau có thấy kêu đâu nếu ko muốn nó kêu thì cup cb đi là hết kêu nhá","1"
"Nắng nóng chạy liên tục hơi ồn, máy chạy từ 12h đêm tới 89h sáng hôm sau thì 1 tháng tầm 130kW/ tháng thì k biết là có hao điện hay k nữa, còn lại thì ok lạnh nhanh tuy bật khoảng 2628 độ tuỳ hôm","1"
"giao hàng quá chậm","0"
"Máy chạy êm, mát nhanh, phù hợp với phòng dưới 15m2.","1"
"Em khuyên chân thành mọi người nên tránh xa con máy lạnh aqua này, nhân viên lắp đặt rất tệ, và máy lạnh cũng vậy,hối hận khi mua còn này","0"
"Cuc nóng của dòng này ko có tu ngắt a.. với lại cục nóng kêu on quá...","0"
"Máy chạy êm, nhỏ gọn, làm mát nhanh, phù hợp phòng dưới 15m2","1"
"Máy lạnh xài tốt và êm lắm ạ","1"
"Cục nóng kêu rất ồn.","0"
"Thợ lắp đặc không kĩ càng , không hút chân không .","1"
"Xài ok","1"
"Cần nâng cao dịch vụ lắp đặtKhông thấy thao tác hút chân không Cách thức thi công gấp gáp, không cẩn thận gỡ trần không lắp lại Không vệ sinh khu vực lắp đặt.","0"
"Máy làm lạnh nhanh chạy êm,không ồn.Nhân viên lắp ráp chuyên nghiệp nhiệt tình...","1"
"Cục nóng chảy nước cục lạnh chạy lạnh bình thường","1"
"Sản phẩm thì ok mà bảo hành quá kém đt 5 6 ngày ko thấy zo sửa . Ý là mới mua ngày 094 vô gắn ngày 10 4 tối lại báo lỗi rồi . Mua lâu chắc khỏi kiếm sửa quá","0"
"Xài okie","1"
"Phục vụ tốt","1"
"mới mua hôm trước hôm sau bật lên k lạnh. thà mua samsum ngon hơn","0"
"Máy lạnh chạy êm, làm lạnh nhanh, mẫu mới cũng đẹp mắt nữa.","1"
"Sản phẩm này quá kém. Màn hình hiển thị trên dàn lạnh không đồng bộ với bộ điều khiển từ xaremote. Có inveter nhưng ko có eco thì tiết kiệm kiểu j. Với tầm tiền này mua con samsung ngơn hơn nhiều","0"
"Tất cả đều ok , nhưng dây dẫn nước bị gãy móc đỡ khoan trên tường sau 3 ngày","1"
"Máy êm hợp túi tiền","1"
"Ráp máy lạnh dây đồng bỏ lòng thòng , máy ồn","0"
"Phòng ngủ nhỏ xíu mà bật 20 độ miết ko lạnh nổi bật máy lạnh phải kèm quạt mới đủ mát. Đầu nóng kêu như máy cày. Bật 5h đồng hồ cũng phải chảy ra 5l nước ra ngoài. Mua 8tr8 giá cao nhưng chất lượng quá tệ. Cám giác như bị lừa","0"
"quạt chạy hơi ồn","0"
"mua đc 1 tháng bảo hành 3 lần , kỹ thuật viên hãng lm việc thiếu trách nhiệm, chỉ báo lỗi ko chịu khắc phục, bảo là sẽ báo lại với ĐMX, mình gọi tổng đài bảo là chưa ai báo, nhắn ĐMX 4 ngày r chưa thấy KTV đến khắc phục. lm việc quá chán.","0"
"Ổn trong tầm giá","1"
"Tốt","1"
"Máy dùng cực ồn, dùng tệ hơn caper nhìu","0"
"Ok lắm ạ","1"
"Cục nóng của máy này không tự ngắt khi phòng đủ độ lạnh ah Hay cơ chế của máy chạy liên tục. Thông thường các dòng máy có tiết kiệm điện Inveter hiện nay đều có cơ chế tự ngắt cục nóng khi phòng đủ độ lạnh mà nhỉ. Ai gặp trường hợp nà không.Với máy khi chạy cũng hơi ồn chứ không êm.","0"
"Máy hoạt động ok máy êm mẫu mã mới 2024 đơn giản mà đẹp","1"
"Dạ sao máy lạnh mới mua về mà nó kêu ồn quá","0"
"Đmx thì chất lượng rồi, do hậu mãi khá tốt, nhân viên thân thiện, nhiệt tình","1"
"Máy lạnh tốt, bộ phận lắp đặt nhiệt tình hướng dẫn tư vấn chi tiết.","1"
"Cục nóng máy lạnh hoạt động phát ra âm thanh rất to, quá trình hoạt động bị rung mạnh","0"
"Máy lạnh tốt và êm hợp lý với giá tiền, nhân viên vui vẻ và nhiệt tình","1"
"Máy ồn quá","0"
"","1"
"","0"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","0"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
