"data","label"
"tivi khá là chậm, đôi khi bấm remote phải chờ khá lâu mới nhảy. có lúc bị đơ phải tắt nguồn điện mở lại. loa hơi ù nghe ko rõ nói chung giá này thì cũng đc","0"
"Tivi viền mỏng nhìn đẹp. Màu sắc ok, loa ấm. Nhân viên điện máy xanh nhiệt tình khỏi bàn luôn","1"
"Mới dùng nên chưa cảm nhận được nhiều","1"
"Tất cả đều tốt!","1"
"Hình ảnh bình thường, các chức năng không có gì nổi trội.","0"
"Tốt","1"
"Ok","1"
"Rất tốt","1"
"Mới dùng mấy ngày tất cả mọi thứ ok, nhất là loa","1"
"Đã nhiều lần mua hàng của ĐMX, lần thứ 2 mua TV. Nói chung là rất hài lòng về sản phẩm và thái độ phục vụ","1"
"Tốt","1"
"Tuyệt vời","1"
"Màn hình sắc nét, xài êm lắm","1"
"Quãng cáo thì hay. Thực hiẹn thì đánh tráo khách hàng.","0"
"TV sử dụng thấy khá OK. Nhưng nhân viên đến lắp ráp thái độ mất lịch sự, có khách mà chê "" TV giá rẻ, ko ngon,..."".","0"
"Bt","0"
"Tôi hài lòng về phục vụ","1"
"Rất tốt","1"
"Rất hài lòng","1"
"Tốt","1"
"Mua hàng dmx đó giờ cũng nhiều, nay gặp tình trạng lỗi lần đầu và thấy rất tệ. Tv lỗi wifi bị văng ra ko vào được. Phải rút nguồn cắm lại. Báo bảo hành thì đổ cho hãng, hẹn tối đa 28/12 xuống. Hôm nay 29 rồi, gọi lại bh thì đổ cho hãng tiếp. Thà từ đầu nói thẳng là DMX KHÔNG BẢO HÀNH đi. 1 đổi 1 trong 1 tháng là nói cho vui. Câu giờ cho hết tháng mới xuống. Ae nên cân nhắc, còn mình chắc từ giã mwg từ hôm nay","0"
"Ok","1"
"Sản phẩm rất tốt","1"
"Dùng bền","1"
"Âm thanh tốt","1"
"Sản phẩm tốt tôi rất hài lòng","1"
"OK vừa túi tiền","1"
"Ok","1"
"Sản phẩm tốt","1"
"TV này kết hợp với dàn âm thanh 5.1 SONY để xem phim & MV 4k thì rất tuyệt, ko có gì để chê cả. Mới thay thế e TV Sony bằng e Tcl này đây.","0"
"Sản phẩm tốt","1"
"Tuyệt","1"
"Tốt, phục vụ tận tình","1"
"Thiết kế đẹp, hình ảnh trung bình, loa tv khá nhỏ ( so vơi tv cùng tầm) viền hở sáng rất rõ, màn hình hay giặt giặt khi kết nối thiết bị chơi game dù hdmi loại xịn. Hàng mới bảo hành 2 năm, giá cũng tạm chấp nhận được, đó là đánh thực tế của mình khi mua tv ngày 17/11 đến nay.","0"
"Sản phẩm tốt giá hợp lí","1"
"Tivi giá kinh tế mà màn hình lại liên doanh với LG và Samsung chất lượng sắc nét vi xử lý tốt","1"
"Tivi sử dụng được. Tuy nhiên, vào các ứng dụng vẫn còn chậm","1"
"Ổn trong tầm giá tiền","1"
"Hang chuẩn","1"
"Tivi vừa rẻ mà xem chất lượng","1"
"Dòng tivi này có chức năng điều khiển giọng nói ko cần remote ko ak","0"
"Tivi tốt , cho 5 sao.","1"
"Đổi cái thứ 2 mới thấy được về màu sắc Cảm ơn điện máy đã hỗ trợ","1"
"Dùng đc 3-4 ngày","0"
"ok","1"
"Sản phẩm đẹp, nv phục vụ nhiệt tình, giao hàng nhanh 👍","1"
"màu nhạt lắm, đôi khi trời nắng mà ở trong nhà xem tivi là choá k thấy gì luôn. mài sắc thua Sony và LG nhiều.","0"
"","1"
"","1"
"","1"
"","0"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","0"
"","1"
"","1"
"","1"
"","0"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
