"data","label"
"sản phẩm cũng ổn","1"
"Ưng ý, sử dụng tốt","1"
"Sản phẩm ổn, màn hình rõ","1"
"Sử dụng cảm thấy rất OK , cho 5 sao","1"
"Sạn phẩm đẹp, tốt, ưng ý","1"
"hình ảnh được, không có vấn đề","1"
"Dùng được, màu sắc đẹp , mới dùng thì chưa quen nhưng giờ thì OK rồi ,...","1"
"sản phẩm dùng tốt","1"
"sản phẩm ok 5 sao","1"
"dùng bình thường, không vấn đề gì","1"
"sp tốt, sẽ giới thiệu cho bạn bè","1"
"sản phẩm dùng tốt","1"
"Sản phẩm sử dụng tốt , OK","1"
"Mới thì dùng cũng ổn","1"
"sản phẩm dùng tốt","1"
"sản phẩm dùng tốt","1"
"sản phẩm dùng bình thường, hình ảnh tạm được","1"
"sản phẩm dùng cũng được","1"
"sản phẩm dùng tốt","1"
"sản phẩm dùng tốt","1"
"sản phẩm dùng tốt","1"
"sản phẩm dùng được","1"
"sản phẩm xài được","1"
"sản phẩm dùng tốt","1"
"sản phẩm dùng tốt","1"
"sản phẩm dùng tốt","1"
"dùng tốt, 5 sao","1"
"sản phẩm dùng tốt","1"
"sản phẩm dùng tốt","1"
