"data","label"
"Rất hài lòng","1"
"Rất vừa ý","1"
"Nhỏ gọn, dễ lau, giá thành tốt","1"
"Tốt","1"
"Nhân viên nhiệt tình, bảo vệ vui vẻ. Hàg chất lượng cho 5 sao","1"
"Rất tốt hình ảnh sắc nét","1"
"nhân viên tv nhiệt tình chu đáo","1"
"Tốt trong tầm giá","1"
"Mới xem nên chưa đánh già hét dc","1"
"Nhanh gọn. Lắp đặt tư vấn ổn. Còn trải nghiệm sản phẩm thì một thời gian sau mới rõ. Trc mắt là oke. Hiii","1"
"Giá cả tương ứng sp.","1"
"Tốt","1"
"Nên mua nhé","0"
"Mua ở Mỹ Hào, Hưng Yên. Nhân viên tư vấn nhiệt tình, đặt mua online giúp, Hàng mới sản xuất tháng 5/2023, chuyển từ kho đến, bao bì nguyên zin. Thời gian giao hàng nhanh, sau 2 tiếng đặt mua, nhân viên lắp đặt tận tâm, cài đặt hết cho các chương trình miễn phí, hướng dẫn sử dụng chi tiết. Sau khoảng 2 tiếng thì nhận được bảo hành điện tử của samsung. Nói chung, chưa có thời gian đánh giá được chất lượng, nhưng phong cách và thái độ làm việc của điện máy xanh là rất ổn. Lần sau sẽ ủng hộ tiếp.","1"
"Tốt","1"
"Ok","1"
"Tôi là Fan của ss mua máy cái tv ss rồi nhưng lần này rất tệ kết noi Bluetooth thì chập chờn mặc dù loa sát bên tìm kiếm bằng giọng nói quá tệ ko sd được tui chính thức bỏ ss ko mua ss nữa","0"
"Ok","1"
"ok","1"
"Hiện tại dùng tốt. Ko biết có bền không","1"
"Chưa bt sau dùng tn nhưng mới đầu khá ok","1"
"Tốt","1"
"Mọi thứ ổn nhé.","1"
"Phục vụ bán hàng lắp đặt rất tốt. Tks","1"
"Mọi thứ ổn nhé!","1"
"ok","1"
"Âm thanh nhỏ,hình ảnh hơi mờ không rõ nét","0"
"Ok","1"
"Màn hình đẹp, sắc nét, màu chuẩn","1"
"Tivi rất nét nha","1"
"Sp tốt, chất lượng","1"
"cho mình hỏi mua tivi thấy khuyến mãi công ráp mà sao nhân viên giao bảo ráp tính phí riêng","1"
"Sản phầm ok","1"
"Tv ok","1"
"Tv chất lượng","1"
"Dùng ok, đẹp, phù hợp giá tiền","1"
"Chất lượng hình ảnh đẹp, thiết kế trang nhã,giá cả hợp lý, nhân viên giao hàng nhanh và nhiet tình","1"
"Màn hình ti vi to, màu sắc nét, giá cả hợp lý nói chung là đẹp","1"
"Màn hình đẹp, sắc nét, màn chuẩn","1"
"sản phẩm đẹp còn về chất lượng thì sử dụng thì mới kiểm chứng được mình đã mua nhiều tivi của đmx rồi chưa lần nào thất vọng","1"
"Ok","1"
"Y","1"
"Tivi hình ảnh sắc nét, giá thành hợp lý, mọi thứ ổn định","1"
"Tốt nhân viên lắp đặt nhiệt tình","1"
"Hiện tại xem rất OK, không biết sau này bảo hành có OK không","1"
"Tốt","1"
"Máy lạnh","1"
"TV hình ảnh sắc nét , âm thanh chân thực","1"
"Rất tuyệt vời","1"
"Bình thường","1"
"Nhân viên giới thiệu sản phẩm rất chu đáo nhân viên giao hàng rất nhiệt tình giao hàng nhanh","1"
"Ok","1"
"Tv ngu chứ tv thông minh gì tìm giọng nói toàn không thấy kết quả không nên mua tức thêm","0"
"ok","1"
"Tivi rõ nét. Hài lòng","1"
"Rất tốt","1"
"Ti vi tốt cả về âm thanh lẫn hình ảnh. giá rất ok","1"
"Tốt","1"
"Mới sử dụng nên chưa có nhiều trải nghiệm. Nhìn chung mọi thứ đều ổn.","1"
"Sp tốt.","1"
"Nhân viên nhiệt tình","1"
"Tôi luôn mua tivi Samsung khi có nhu cầu và luôn thích tivi samsung.samsung mãi đỉnh và tuyệt vời 🤩. Nhà tôi đã mua 04 cái.","1"
"10","1"
"Tivi không có jack cắm 3.5mm quá bất tiện , muốn chuyển âm thanh qua amply phải mua thêm cổng chuyển đổi tốn thêm mớ tiền ,trong khi các dòng khác giá tiền rẻ hơn mà vẫn có cổng 3.5mm","0"
"Tuyệt vời","1"
"Phần mềm đọc tiếng ko tốt","0"
"Dùng ổn định OK","1"
"Ok","1"
"Tốt","1"
"ok","1"
"Hoạt động tốt, màu đẹp","1"
"Sản phẩm tốt, màu đẹp Nhân viên tư vấn nhiệt tình","1"
"điều khiên nét chữ và biểu tượng khá mảnh, rất khó nhìn, ko rõ nét như đời trước. còn lại mọi thứ ok","1"
"Tốt","1"
"Màu sắc đẹp","1"
"Good","1"
"Tốt","1"
"Tivi OK, xem nét, mượt mà, điều khiển nhậy.","1"
"Màn hình tivi xem rất rõ nét. Rất hài lòng ⭐⭐⭐⭐⭐","1"
"chất lượng tốt","1"
"Ok","1"
"Nhân viên không hướng dẫn đăng ký các gói khuyến mãi miễn phí như xem K+, TV360...","0"
"Đóng gói ký lưỡng, giao hàng nhanh. Ti vi đẹp, chất lượng thì đợi trãi nghiệm rồi quay lại đánh giá sau.","1"
"Quá tuyệt vơi","1"
"Tốt","1"
"Ok","1"
"Ok","1"
"Sử dụng ổn định","1"
"Độ phân giải ok, phù hợp vs giá tiền","1"
"Tốt","1"
"Giao hàng rất nhanh, nhân viên tư vấn nhiệt tình .","1"
"Sản phẩm trong hóa đơn bảo có khuyến mãi nhưng sau khi sử dụng thì lại không có hỗ trợ thì tại khách hàng không biết kích hoạt nên tự động hết","0"
"Mới dùng nên chưa trải nghiệm nhiều. Riêng tìm kiếm giọng nói trên youtube chưa được mượt. Tìm kiếm còn chậm., thao tác tìm kiếm bằng giọng nói còn quá rườm rà với người lớn tuổi. Cần cải thiện thêm về hộ trợ tìm kiếm bằng giọng nói.","1"
"Thích lắm ah","1"
"Tốt","1"
"Tốt","1"
"Tốt","1"
"Rất tốt","1"
"Tuy không đẹp bằng OLED nhưng vẫn rất tốt","1"
"Nhân viên tận tình tivi đẹp","1"
"Sản phẩm tốt","1"
"Tốt lắm ạ","1"
"Sp rất tốt","1"
"Ok","1"
"Chất lượng sản phẩm rất kém","0"
"THƯỜNG XUYÊN MẤT KẾT NỐI. ĐANG CHỜ MÙNG 6 TẾT GỌI BẢO HÀNH","0"
"tốt phục vụ nhiệt tình chu đáo","1"
"Ổn cả,","1"
"Tốt","0"
"Tốt .","1"
"Mới mua 18-1-23 (55in) 10tr990k Nay lên 12.5tr Tivi mỏng đẹp, hình ảnh ok so với tầm tiền.","1"
"mở tivi hơi lâu còn lại thì chức năng tốt nha.","1"
"Tư vấn thì nói quá ngon đến lúc mua rồi về chức năng hoạt động ko được thì nói nó chỉ được như vậy muốn đổi thì tốn phí muốn bảo hành thì kêu hết làm việc nghỉ tết đúng là ko bằng dân buôn bán ngoài chợ","0"
"sp đẹp ưng ý","1"
"Dùng OK ,tuy nhiên tính năng giọng nói hơi bất tiện","1"
"Màn hình đẹp, khởi động nhanh, độ bền chưa đánh giá đc","1"
"Tivi xem có, chất lượng hình ảnh đẹp","1"
"Sản phẩm tốt, mượt mà sắc nét","1"
"Cần thêm kĩ thuật hỗ trợ cho phần remox k nhận tính hiệu giọng nói tốt cho lắm.cần gấp!!!","0"
"Rất tốt","1"
"Giao hơi lâu 7 ngày mới nhận được...nhân viên nhiệt tình","1"
"Tôi rất hài lòng","1"
"Ok.rất tốt","1"
"Hợp nhu cầu","1"
"Sử dụng sản phẩm tôi thấy hiện tại rất tốt,và phong cách làm việc của các bộ phận cũng rất hài lòng","1"
"Rất tốt","1"
"Đang sử dụng tốt","1"
"Mới mua bữa mồng 2 13600k nay giảm nữa rồi😭😭","1"
"Nói về TV mình mua thì tốt nhưng về cách tư vấn phiếu quà tặng trị giá 500 ngàn của nhân viên bán hàng đến nhân viên lắp đặt thì không chấp nhận được. Nhân viên tư vấn mình được phiếu mua hàng 500 ngàn ở hệ thống Bách hóa xanh nhưng không nói thời gian sử dụng của phiếu này. Nhân viên tư vấn cho mình phiếu mua hàng này sử dụng lúc nào cũng được, làm mình hiểu lầm. Đến khi mua hàng ở Bách hóa xanh mới biết là phiếu hết hạn. Một trải nghiệm tệ hại.","0"
"Ổn","1"
"OK","1"
"Sản phẩm rất tốt","1"
"Tivi màu đẹp nói chung OK","1"
"Màn hình to xem thích lắm","1"
"Ban đầu định mua Casper mà nhân viên phân biệt thương hiệu, xem thường casper mở tv k lên hình k biết chiêu trò hay là thật rồi tư vấn sang Samsung, phân biệt khách hàng trả góp. K hài lòng về nhân viên.","0"
"kết nóio kém. âm thanh nhỏ","0"
"Ti vi hình ảnh kém độ nét k sâu, màu nhoè nhoẹt .","0"
"Hài lòng","1"
"Hiển thị sắc nét tivi to đẹp đáng tiền mua","1"
"Ổn trong tầm giá","1"
"Mới mua ngày trước ngày sau hư remot.. hong duiii","1"
"Rất tốt","1"
"Tạm ổn, nhân viên chưa được chu đáo, phụ kiện thiếu giá treo tường","0"
"Hợp lý với túi tiền, chất lượng hình ảnh tốt sắc nét xem world cup OK sướng. Nên mua vì tích hợp công nghệ khá ổn","1"
"Mất lòng tin mua 16400.000 xong vài bữa giảm còn hơn 12000.000 .","0"
"Tivi đẹp, chất lượng tốt trong tầm giá","1"
"Chất lượng phục vụ của điện máy xanh rất tốt","1"
"Bước đầu thấy ổn","1"
"Rất tốt","1"
"Ok","1"
"Ok","1"
"Được","1"
"👍👍👍","1"
"Âm thanh hơi nhỏ","1"
"tất cả mọi thứ rất tốt. Xin cảm ơn","1"
"Sản phẩm bạn rất tốt","1"
"Tv đáp ứng đầy đủ nhu cầu xem truyền hình, youtube. Giá hợ lý. Hài lòng về sản phẩm.","1"
"Tivi tốt trong tầm giá","1"
"Sản phẩm ok","1"
"tuyệt vời","1"
"Rất tuyệt vời","1"
"Mình đã mua và thấy mọi thứ ok, lâu dài thì chưa biết thế nào.","1"
"Mua hôm 17/3. Bị lỗi hở sáng. Đã liên hệ. Mong ĐMX giải quyết thỏa đáng khỏi mất thời gian 2 bên.","0"
"với giá này trước mắt là ok, sử dụng lâu không biết sao.","1"
"Thất vọng, tivi bị hở sáng, đã đổi cái thứ 2 còn bị nhiều hơn cái đầu tiên, vây đổi lại làm gì, hãng xuống bảo do công nghê, không giải quyết được.","0"
"ti vi moi mua được 7 ngày mà bị hở đen lez ở góc màn hình gọi bảo hành thì hãng bảo la loi đó binh thuong ko phai do nhà sản xuất chán quá","0"
"Rất hài lòng về sản phẩm tivi samsung 4k crystal UHD 55 inch UA55AU8100. Sản phẩm đêm lại cảm giác trung thực chất lượng âm thành tốt, Bluetooth kết nối nhanh, thuận tiện, vào mạng mượt mà","1"
"dùng khá tôt-màu sắc nét loát mạng nhanh nhân viên nhiệt tình rất hài lòng ok ok ok ok","1"
"Sắc nét âm thanh êm ái, hình ảnh trung thực, điều khiển dễ sử dụng,điều khiển nhỏ gọn.","1"
"Tivi có âm thanh nhỏ khi xem youtube Mình thích điều khiển thiết kế nhỏ gọn nhưng dễ trầy và mau cũ","1"
"Tivi ổn, nhân viên nhiệt tình, chỉ có điều loa hơi nhỏ.Đang tìm xem có cái loa bluetooth nào hợp với tivi này để mua.","1"
"Rất hài lòng về sản phẩm ,sài ổn định và tôi sẽ giới thiệu cho bạn bè ,người thân hình ảnh đẹp","1"
"NV nhiệt tình. Sản phẩm chất lượng tốt. Giao hàng đúng thời gian khách hàng yêu cầu.................","1"
"Sản phẩm rất tốt dùng rất mượt và rất đẹp không có lỗi tv xem rất nét và rất mượt","1"
"Tivi mới mua 2 tháng lúc đầu khá nhanh và ổn hợp giá tiền chạy nhanh và mượt không biết sau này như thế nào","1"
"Âm lượng hơi nhỏ so với tivi khác, thu âm giọng nói hơi yếu. Màu sắc đẹp, bắt wifi tốt","1"
"Sản phẩm đẹp mỏng giá cả chấp nhận được Sản phẩm đẹp mỏng giá cả chấp nhận được Sản phẩm đẹp mỏng giá cả chấp nhận được","1"
"Xem tivi tiếng nhỏ. Xem youtube tiếng to. Hình ảnh đẹp. Mới sử dụng nên chưa biết chất lượng lâu dài thế nào.","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","0"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","0"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","0"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","0"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","0"
"","0"
"","1"
"","1"
"","0"
"","0"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
