"data","label"
"Lỗi nhắn tin nhờ hỗ trợ mà bên đmx không phản hồi . Nó bị chấm cam nhấp nháy liên tục mà nhờ hỗ trợ thì thái độ quá kém","0"
"Máy chạy êm","1"
"Tốt","1"
"Rất tốt","1"
"Hài lòng về sản phẩm","1"
"Máy chạy im,bền,tiết kiệm điện.","1"
"rất chuẩn","1"
"Rất ưng ý, làm lạnh nhanh và sâu 29* vẫn phải trùm mền). Lọc không khí tốt ngủ dậy ko bị nghẹt mũi nữa. Điều khiển qua điện thoại tuyệt vời.","1"
"Hi vọng máy sử dụng ổn","1"
"Vui lòng đổi giúp máy mới, vì máy hiện tại đã 10 ngày nay k lạnh","0"
"Máy lạnh chạy tốt, làm lạnh nhanh và hoạt động êm ái. Có thể điều khiển qua điện thoại khá thuận tiện","1"
"Máy làm lạnh nhanh. Có điều dàn nóng chạy kêu hơn cái pana loại khác","1"
"Làm lạnh nhanh gió thổi ra dễ chịu nhưng cục nóng hơi ồn một chút","1"
"Sản phẩm OK","1"
"Xịn","1"
"Máy làm lạnh nhanh, lúc đầu cục nóng hơi ồn nhưng khi đủ độ lạnh thì chạy êm, tiết kiệm điện, 12 tiếng hết khoảng 4kg điện ở 28 độ. Nên mua nhé.","1"
"Hài lòng","1"
"Rất ok!","1"
"Ok","1"
"Máy tốt. Nhân viên lắp đặt và hổ trợ dịch vụ ko tôn trọng khách hàng.","0"
"máy ko vấn đề gì mà bực con nhân viên đéo chịu đuọc, chưa kể dmx bán trá hình với giảm giá .con nv tư vấn gì mà ko biết về khuyến mãi rồi đợi nó 10p nó đi hỏi tổng tài , lúc đầu tư vấn giảm 200k xong rồi kêu ko dùng dc thế con tư vấn lúc đầu đừng có đưa lựa chọn 2 mã km . về nhà tới nơi thì gọi điên kêu là giảm được đéo hiểu con nhân viên tư vấn kiểu gì , bực mình nên đéo thèm dùng mã giảm 200k coi như cho luôn ,coi như lần cuối mua dmx lần sau ra tiệm nhỏ mua cho rẻ mà khỏi cần phải cầu kì về 3 vấn đề này . cứ tưởng chọn máy trên dt xong ra đưa con nv là chốt máy trong 5p , thế đéo nào ngồi đợi nó hơn 30p","0"
"Rất OK","1"
"Máy rất êm","1"
"ok","1"
"Rất ưng sản phẩm","1"
"KTV có kỷ thuật tốt,bạn Khang sales hổ trợ tốt Tuy nhiên nên đào tạo bạn KTV thêm về web của máy lạnh để giúp khách nhanh hơn trong việc cài đặt vô đt để điều khiển máy lạnh máy lạnh có phần ưeb điều khiển được bằng đt mà bạn KTV quên chỉ cho khách đến khi khách nhắc bạn mới giúp mà không hiểu do phần mềm hệ thống hay do bạn KTV chưa rành web mà cài đặt lâu lắm cả tiếng mới xong","1"
"Ok","1"
"Máy rất ok","1"
"rất hài lòng. Tuyệt vời","1"
"Ok","1"
"ok","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
