"data","label"
"Máy này có NFC ko add min thanks","1"
"Rớt mấy lần mà vẫn ko bị gì. Máy bền thật đúng như quảng cáo.","1"
"Mua cho con học online , bé xài rất thích còn có chống nước nữa","1"
"Phân vân giữa 2 màu, được nhân viên tư vấn màu đen. Xài cũng tầm 3 tháng rồi, máy vẫn mượt , pin trâu lắm","1"
"Tôi thích chiếc máy này nó đẹp và loa to lắm","1"
"Mua tặng mẹ khoảng tháng 6, mẹ mình xài tới nay rất thích. Màn hình sáng,loa lớn.Ba mình cũng thích, chắc sẽ mua thêm 1 máy nữa cho ba","1"
"Máy mát và rất mượt. Pin xài liên tục chắc cũng phải dc 12 tiếng, mà dc cái cắm sạc thấy nhanh đầy pin","1"
"Dùng gần nửa năm đi mưa các kiểu mà vẫn bền lắm nên nay mình lên viết đánh giá.Hàng thế giới di động công nhận xịn xò","1"
"Dùng hơn 3 tháng rồi vẫn mượt như hồi mới mua.Dc cái kháng nước ok, mình đi mưa ko phải lo lắng.Hàng chất lượng thật","1"
"Tính mua làm máy phụ mà dùng mượt quá trời. Pin xài cả ngày, sạc lại nhanh. Rất ổn áp","1"
"Mua ở thế giới di động được bạn nhân viên tư vấn nhiệt tình. Máy bền đẹp, loa hay. Thank","1"
"Dẫn mẹ đi mua, được nhân viên tư vấn sp này. Xài hơn 2 tháng vẫn mượt như ngày đầu. Mẹ mình rất thích, thanks tgdđ","1"
"Với tầm giá tiền hơn 5tr thì mình khoái nhất máy này. Vừa đẹp vừa bền. Đặc biệt bữa mình lỡ làm rơi xuống nước mà cầm lên xài bình thường, ướt mà cảm ứng nhạy ghê. 10 điểm ko có nhưng","1"
"Máy tầm trung ngon nhất mình từng dùng, mượt mà, loa lớn, pin xài lâu. Cảm ơn TGDĐ","1"
"Dt bền thiệt, mình mua 2 tháng nay, chạy grab đi mưa mà cảm ứng vẫn mượt. Hàng tgdđ chất lượng thật","1"
"Qua ok","1"
"Tôi mua dc 20 ngày mà giờ sim 1 rất hay mất sóng k hiểu tại sao","0"
"ai có nhu cầu chơi game thì tuyệt đối ko được mua quá tệ","0"
"Vừa chơi game vừa gọi mess rất là lang.vào tìk took video đầu tiên sẽ bị đứng .m bị tối màn hình mấy lần đều phải tắt nguồn..fin OK .. đi dưới mưa xài OK .âm thanh lớn.toc độ xử lý không mượt . gọi mess tắt tiếng rồi.. để gọi grap nói k nghe được..mai đem đi đổi","0"
"đã phản hồi lên nhưng chưa có người hỗ trợ","0"
"Mua cho ba xài thấy sạc nhanh đó, màn hình sáng, loa kép luôn, có ai gọi điện ba cũng k bị nhỡ nữa hehe","1"
"Không có nfc hướng dẫn bật được không","0"
"Rất tốt, máy chỉ sử dụng nghe gọi nhắn tin mà ko chơi game thì quá tốt , canmera nét, loa cũng ok nói chung là tốt","1"
"Sạc lâu pin nhanh hết","0"
"Máy dùng oke so với giá tiền","1"
"Máy dùng oke so với giá tiền","1"
"Khá thất vọng vì pin quá nhanh hết. Mình cần là pin trâu chứ ngày sạc liên tục thế này ko ổn. Mặc dù mua chưa được một tuần. Pin thua cả con oppo a58 của mình. Lên bảo hành thì bảo máy bình thường. Lúc nhận máy thì hộp ko còn nguyên vẹn. Kèm khá nhiều dấu vân tay","0"
"Tôi mua được hơn tháng nhìn chung chỉ sử dụng Facebook bút với Zalo không có chơi game hiện tại máy ổn định","1"
"Mua đúng hôm nay là 1 tuần pin nhanh hết thật","0"
"Cảm giác máy khá mượt, camera đẹp, sạc nhanh. Nói chung ok","1"
"Tôi thích thiết kế của máy OPPO này","1"
"Rất đáng trải nghiệm, mượt và đẹp","1"
"Mua cho ba mình xài rất ưng, cảm ơn tgdđ","1"
"Máy đẹp và có kháng nước rất tốt. Tôi rất thích","1"
"Pin nhanh hết thật,đang dùng Xiaomi pin trâu . mình mới mua A60 được gần nửa tháng","0"
"Sao đt tôi mới mua tầm khoảng một tuần mà thấy sao hết pin nhan quá","0"
"Mới mua hôm qua 5.5tr.nay giảm còn 5tr. Mà màn hình chán vãi k ưng","0"
"Mới mua được tuần thì TGDD giảm giá mất tới 500k nhìn chỉ muốn vứt mẹ đi máy lác. Bắt wifi kém .đổi sang con khác thì mất hơn củ nữa dân ld xót lắm","0"
"Xai rất rất tốt nha cả nhà mình nhé","1"
"Đã dùng hơn 3 tháng. Pin trâu. Không chơi game nên máy mượt, tuyệt vời cho dòng trung cấp.","1"
"Ấn nút nguồn để khoá máy, khi đó màn hình tắt nhưng ấn thêm lần nữa thì máy vẫn ở trạng thái mở khoá, máy không yêu cầu nhập khẩu để mở khoá 1 cho bảo mật.","0"
"đt quá tệ loạn cảm ứng , nhĩu màn hình , nó cứ đứng máy quài chán ghê","0"
"Rất là tệ, không chơi game chỉ fb với zalo mới dùng được 3tháng đã bị đơ load chậm. Quá chán","0"
"Tôi dùng đc 1 tháng, Máy nó bị nhiễu màn hình. Chán","0"
"Sản phẩm dùng tốt A giao máy nhiệt tình 10đ","1"
"Cám ơn","1"
"Qua 1 tuần sử dụng máy mượt.pin trâu.","1"
"Tôi hay bị thoát ra khi đánh chữ, gõ 10 lần là 3,4 lần thoát ra. Rất bực bội , đang đánh giá mà cũng bị thoát ra nữa.","0"
"Pin xài được chạy xe CN cá buổi sáng hết cỡ 65% pin","1"
"sau 10 ngày sử dụng thì đánh giá của mình là mình thường dùng dòng máy cao cấp quen rồi nên xuống dùng dòng trung cấp này nghĩ là ko xịn mấy nhưng thực sự thì mình có một trải nhiệm khá tốt với máy này phải nói là oppo làm rất tốt với máy oppo a60 này gọi là tiền ít dc hít đồ thơm sạc pin rất nhanh 1.5 tiếng đầy pin tốc độ loading game và ứng dụng rất nhanh mình ấn tượng nhất là loa loa thì loa kép nghe nhạc rất là to nghe đã tai tải thêm bộ chỉnh âm nữa nghe nhạc như loa bluetut pin thì dùng ở mức bình thường được 1.5 ngày còn chơi game tiktop dùng xuyên xuốt dc nửa ngày chụp ảnh ở mức độ khá nói chung là anh e tiền ít muốn bóc siu thì nên chọn con máy này","1"
"Cảm ứng ko mượt","0"
"Sp tốt","1"
"Pin nhanh hết","0"
"","1"
"","1"
"","1"
"","1"
"","1"
"","0"
"","1"
