"data","label"
"Mua máy mới nhưng lúc lắp đặt nv không hút chân không nên giờ lúc nào máy cũng kêu rít rít. Đã vậy dịch vụ bảo hành còn chậm. Ra tận cửa hàng báo thì nv bảo 3 tiếng sau có ng gọi nhưng đợi cả ngày không thấy. Đến ngày thứ 3 mới có nhân viên xuống.Đến khi hãng xuống xác nhận lỗi do bên đmx. Ngay chiều hôm đó hãng đt lại báo đã gửi thông báo cho đmx nhưng nay đến ngày thứ 3 vẫn ko thấy gì. Gọi tổng đài thì cứ trả lời dập khuôn.Trang wep bảo hành vs khiếu nại thì 404 Not Found.Mua máy mới mà bực mình. Trong khi mình ở trung tâm đmx quá trời chứ có xa đâuĐiện máy xanhTính tiền thì nhanhBảo hành loanh quoanh","0"
"2024 rồi còn chơi cái bài xả gas, hỏi sao không hút chân không thì không trả lời","0"
"Ok","0"
"Rất ok","1"
"Sài từ 9h tối tới 6h sáng khoảng 3kw điện do phòng mình hơi lớn so với công suất. Phòng mn nhỏ chắc đỡ tốn hơn. Trưa bật thì tốn hơn vì mái tôn.giá 5 triệu thì k có gì để chê vậy mà vẫn có ng chê máy ồn.. Nhân viên lắp thân thiện nhiệt tình.","1"
"Đúng kiểu lừa đảo luôn, 30/4 mình mua giá trên web 4.990.000đ bao gồm lắp đặt, mình thấy khuyến mãi rẻ nên mua, xong tới 2/5 giao thì báo chưa bao gồm lắp đặt, hủy thì tốn thêm phí do mua trả góp, do mình vừa mua máy trước thấy ok nên mua tiếp, k nghĩ là bị vậy luôn, lỡ rồi cũng phải mất thêm 1.1tr để 8/5 giao, cạch DMX từ vụ này luôn ạ","0"
"Đặt hàng 30/4, hẹn 1/5 20h giao, đến 1/5 hẹn xin 16h 2/5 giao, tôi đồng ý và nhắc rằng cứ đến k cần gọi, đến 2/5 k gọi đc tôi, báo tổng đài huỷ đơn Trừ tiền trong thẻ của khách để thanh toán thì nhanh, sao lắp thì nhây lỳ rồi huỷ đơn, k 1 thông báo nào, đến khi đt tổng đài mới biết, sdt nv lắp đặp xxxx343007","0"
"Chưa thấy lỗi gì","1"
"Nhân viên giao hàng nhiệt tình, hướng dẫn đầy đủ. Chất lượng tốt","1"
"Máy chạy êm và tiết kiệm điện.lúc thời điểm này làm ăn khó khăn. Lắp máy này vừa rẻ vừa tiếc kiệm được là ok rồi","1"
"Máy chạy êm được 2 tuần đầu. Sau đó khi khởi động rất ồn tầm 510 phút ban đầu","0"
"Tôi mua dùng thấy oke nha mn, giao đúng thời gian đã báo trong phần đặt hàng, anh nhân viên lắp đặt được nhờ đến lắp đặt thân thiện với nhà tôi lắm, nói chug là oke quá lun mà ko bt máy có ăn điện nhìu không phải để tháng sau xem tiền điện giá rẻ nghe mn nói tốn điện lắm cũng sợ","1"
"Sài được mấy ngày . Ko làm lạnh nổi luôn . Bật 18 độ mà phòng nực đổ mồ hồi","0"
"Máy rất tốt, nhân viên tư vấn, giao hàng thân thiện, giá cả hợp lý","1"
"Lắp dây từ cục nóng sang cục lạnh dài 5m mà không ghim cố định vào tường và đường nước thải ghim ẩu quá gió to bay linh tinh tuột ra hết gọi bảo hành mà hẹn 23 lần không thấy xuống rồi mất tính luôn. CHẾ ĐỘ BẢO HÀNH QUÁ KÉM","0"
"Cục nóng có vẻ ồn ạ","0"
"Lắp xong ĐH Midea từ 22/4 đc sale tư vấn sau 48h thì mục Quà của tôi sẽ hiển thị ưu đãi trên ứng dụng Quà tặng VIP. Kiên nhẫn đợi đến 26/4 sale bắt chụp hình lại ảnh đo độ dài của ống đồng từ cục nóng đến cục lạnh. Gửi ảnh xong cho sale từ 29/4 đến tận hôm nay vẫn chưa giải quyết xong 1 việc cỏn con chốt số m dây ống đồng đã dùng mặc dù sale nhắn tin qua zalo chắc nhi đinh đóng cột có gì e báo luôn ạ. E cũng phải ạ cái hệ thống siêu to hiện đại và cái cách làm việc sau không biết bao nhiêu ngày lắp đặt vẫn ko chốt được số m ống đồng đã dùng với khách. Em mà làm Giám đốc thì em cho đội ngũ này nghỉ việc luôn và ngay. Các bác nếu có lắp đặt diều hoà thì nên cân nhắc để đừng ôm cục tức vào người như e nhé.","0"
"Máy hoạt động rất tốt","1"
"Giờ có giao không Hứa giao trước 18h ngay 30 tháng 4 mà giờ k thấy","0"
"không hiểu sao hệ thống lớn lại dồn đơn hàng rồi trả hàng chậm cho khách hàng, bây giờ tôi vẫn chưa nhận được.","0"
"Mới sử dụng thì thấy ok, chờ thời gian xem độ bền thế nào","0"
"Máy này hao điện ạ. Lắp ống đồng ko ngay ngắn, tươm tất cho lắm.","0"
"Mua máy hôm 28/4, hẹn 29, giờ hẹn 30. Trời nắng nóng đợi chờ quá mệt. K có uy tín gì cả","0"
"Máy chạy rất êm. Ngon bổ rẻ.","1"
"Đã mua máy ngày 2/4, giao hàng 3/4, hiện tại máy chạy yếu đề nghị trả mất phí. Nhân viên nói hôm nay 29/4 trả phí 20% nhưng không có nhân viên do kẹt đơn nên xin dời lại 5/5 hỗ trợ và thu phí thành 30% do đổi trả quá 1 tháng, hôm nay báo chưa đủ 1 tháng. DMX lại dời lên thành 2 tháng để thu thêm phí, tôi thấy ko họp lý chút nào. Nên xem lại cách phục vụ khách hàng đi ạ. Gọi bào hành rất khó và giờ lại hẹn tiếp cho đến khi qua ngày đủ thành tháng thứ 2","0"
"Xin hỏi dmx tôi mua rất nhiều sản phẩm bên m k vân de j những hôm trước tôi mua điều hoa cú bên mình tôi chỉ dùng hết 2m dây đồng còn 3m nữa m bên nắp đặt đêm về k nói j vậy 4m đó của tui đi đâu","0"
"Cho e hỏi loại này có kết nối điều khiển bằng dt được k ạ","1"
"Nhân viên lắp cẩu thả","0"
"Đặt hàng từ hôm trước , hẹn trước 14h hôm sau giao. 14h gọi lên tổng đài hẹn 15h, 15h gọi lên nói chuyển CSKh 18h có kết quả. Chắc còn lâu mới quay lại mua hàng chuỗi TGDĐ","0"
"Sản phẩm tốt lắm ạ","1"
"Chán rất tệ.đặt mua từ sáng 27/4 hệ thống thông báo là đến 18h giao hàng.song không giao lại hẹn 29.đến ngày 29 lại hẹn 30.","0"
"Máy tốt. Chạy êm. Làm lạnh nhanh. Lắp đặt rất thẩm mỹ","1"
"Máy lạnh thì ok. Nhưng thái độ của thợ quá tệ. K mua lần 2","0"
"Máy lạnh không mát, gọi bảo hành thì hẹ đến 3 ngày","0"
"Đường dây đồng đi trên la phông rất ồn. kêu trong nhà rất khó chịu và ồn. Lâu lâu máy chạy kêu rất to k biết do máy hay do dây đồng trên la phông luôn ạ Giờ có cách nào k ạ","0"
"Sài oke","1"
"Đọc rất nhiều comment nhưng sau vẫn quyết định mua. Dùng đến hiện tại thấy hài lòng vì máy chạy rất êm, không có tí ồn nào luôn, mát cũng khá nhanh. Giá này thì ok. Mọi người đừng lăn tăn, mua được đó.","1"
"Sẽ mua thêm máy lạnh và các sản phẩm khác của hãng.","1"
"Máy êm mát phù hợp với giá tiền trẻ con nhà mình rất thích cảm ơn ĐMX rất nhiều","1"
"Ok","1"
"Rất tốt","1"
"Mùa nóng sài quad ok hợp lý tiền","1"
"Máy mới lắp xong 3,4 tiếng sau bị lỗi , ko chạy , liên hệ bảo hành hẹn 3 ngày , chán , chắc qua đợt này ko mua hàng đmx nữa .","0"
"5 sao cho sản phẩm, 1 sao cho lắp đặt","0"
"Cục nóng hơi ồn làm lạnh trung bình . Giá rẽ thì chọn sài cũng tạm. Dui dẻ","0"
"Máy mới lắp vài ngày kêu như cái máy cày chán chả muốn nói sai lầm khi mua","0"
"Ok","1"
"Good","1"
"Giá rẻ sài ổn làm lạnh nhanh, ai thích hơi lạnh phà trực tiếp vô mặt thì lấy con này, còn bảo hành với độ bền thì chưa biết","1"
"Mua 02 cái, đều chạy tốt, độ ồn dưới 45dB.","1"
"Điều hoà sài ổn chưa có vấn đề gì xảy ra. Cám ơn BHX nhé","1"
"Tốt","1"
"Sản phẩm tốt","1"
"Giờ thì rất tuyệt vời vài năm nữa thì không biết sao","1"
"Máy làm lạnh nhanh chóng, giá hợp túi tiền","1"
"Chạy êm, mát","1"
"Máy lạnh sd tới giờ khá oke, không được êm như dòng máy pana cũ tôi đã sử dụng nhưng với giá tiền này thì oke. Máy làm lạnh nhanh. Trời nắng sg mà tui bất 28 độ là thấy mát lạnh rồi. Anh lắp đặt lắp rất đẹp bố tôi đi làm về vào kiểm tra nói anh này là thợ lành nghề lắp kỹ và đẹp","1"
"Máy giá rẻ sử dụng rất ổn luôn, bật lạnh nhanh, k ồn, 10 điểm","1"
"dù là khách hàng lâu năm của đmx nhưng lần này đmx làm rất tệ, máy lạnh mới lắp mà ko mát, phòng 9m2 mà bật 22 độ mới mát, trong khi cũng 1 máy media 1hp lắp phòng khác 15m2 thì bật 28 độ là đã lạnh cả phòng, dt báo sự cố thì đùng đẩy cho nhau rồi ko ai giải quyết. thật sự rất tệ, máy mát ở ngay họng máy còn phòng 9m2 thì ko mát nhưng xuống kiểm tra xong thì cứ bảo bình thường rồi đùn đẩy ko ai nói gì, thật sự tệ rất tệ. máy chỉ có gió mát chứ làm lạnh rất yếu. chán thật sự","0"
"Máy nhỏ gọn, chạy êm, lạnh nhanh Máy inverter nên tiết kiệm điện Nhân viên tư vấn rõ ràng","1"
"Máy làm lạnh rất nhanh. Máy chạy êm và lạnh lắm","1"
"Máy mới,chạy êm,mát sâu với phòng mình đang dùng 16m2.tầng a mái tôn Trần nhựa","1"
