"data","label"
"Máy mình mới sài được 1 tháng 10 ngày từ ngày 01/10/2024 đến ngày 09/11/2024. Dùng sạc chính hãng và không để nóng máy nhiều. Mới chỉ sài được 31 chu kỳ mà pin tụt còn 98%. Mình cần hỗ trợ.","0"
"pin rất trâu","1"
"E mới mua đth 15prm vào ngày 28/10/2024 nhưng hiện tại máy lướt k đi cảm giác máy bị đơ, ít dùng và mau tụt pin nữa. E cần hỗ trợ","0"
"Mình mới mua sài được 3 tháng mà mới sạc được 91 lần đã xuống 98%","0"
"Máy mới sử dụng được vài tháng mà mắc lỗi panicfull Giờ không biết phải làm sao Rất mong được phản hồi từ tgdd","0"
"Mua về hôm trước hôm sau phát hiện bụi vào camera, liên hệ cửa hàng và khiếu nại đề nghị đổi 1 đổi 1 do lỗi NSX trong tháng đầuquản lý cửa hàng và cskh gọi đến nói đó k phải lỗi của NSX nên k đổi, bắt gửi đi bảo hành ủa máy chính hãng, có bụi vào camera k phải lỗi do NSX thì là do lỗi của KH để lọt bụi vào à","0"
"Tgdd làm ăn kiểu trẻ con làm ăn kiểu vớ vẩn","0"
"Mình mua 15 pro max nay được 16 ngày mà mỗi lần sạc pin là máy nóng, qua đêm không sử dụng sáng mở lên bị tuột 5% pin. Cần hỗ trợ","0"
"Bên mình có thu lại máy không ạ Mình đang có nhu cầu lên 16 promax, máy mình mới mua hôm 23/10 tại tgdd","1"
"Mới mua Iphone 15 promax ngày 25/10. Sạc mới duy nhất 1 lần. Lúc sạc thì nóng máy, sạc đầy rut ra để qua đêm thì sáng hôm sau tuột mất hết 5% pin. Nhờ sự hỗ trợ ạ","0"
"Ip 15prm mới mua 21/10/2024 sạc bị nóng là sau ah","0"
"Mình mua iPhone PRM tại ĐMX mình thấy rất ok","1"
"Ms xài 3 4 tháng j đó mà pin tuột ko phanh . 106 lần sạc mà xuống 98% . quá chán . cần dc hỗ trợ . đã mua rất nhiều sản phẩm của TGDD chưa bao giờ chán như cái ip15 prm này","0"
"Sp tốt, bảo hành tận nơi","1"
"Bên mình có thu mua lại điện thoại không ak","1"
"Mới mua ngày 8/9 đến nay đc 1 tháng sạc 29 lần pin tuộc còn 99%","0"
"Ủa dán cường lực ở tgdđ là người ta k ghi trên bill hả mng","0"
"15pm của e mua hồi tháng 6 tới nay sạc được 55 lần mà phần trăm pin trong cài đặt bị tuột thì như nào ạ","1"
"Mua chua dc 1 thang thu lai bao nhieu","1"
"Phát hiện ra trong camera có bụi có được hỗ trợ gì không ạ","1"
"Máy iphone 15promax sao nghe chỉ được 1 bên loa là sao ta","1"
"Mình mới mua máy iphone15prm đã qua sử dụng cả phụ kiện 28tr đưa về tới nhà dây sạc ko sử dụng được gọi điện báo tgdd nhân viên nói bên e ko hỗ trợ dây cáp sạc a mua cái khác sử dụng đi trong khi vừa mua xong được mấy tiếng đồng hồ","0"
"Xưa rất thích mua hàng TGDD và ủng hộ thường xuyên. Nhưng sau 1 sự việc. Nói ra chắc các bạn nhân viên kiểm tra sẽ biết. Từ đó, lâu thật lâu không hề mua hàng ở TGDD hay Topzone. Nhưng dù sao cũng mong TGDD làm ăn tốt cho nhân viên có công việc ổn định. Mình đi không đổi tên, ngồi không đổi họ. Các bạn check số 0343 750 262 sẽ biết mình đang nói gì. Hehe","1"
"ad ơi cho mình hỏi máy mình có tình trạng tụt pin khi tắt nguồn và mở lại có bị sao k ạ","1"
"E mua dc 1.5thg nhưng tầm 10 ngày trở lại đây pin tụt nhanh , e chỉ dùng lướt Facebook tiktok thoi k chơi game mà tụt nhanh,sạc đầy để qua đêm tụt 10% , hỗ trợ e với","0"
"Hệ thống lớn nhưng làm ăn rất buồn cười. Tin nhắn đặt iphone 16 lúc 00g01, thanh toán thành công nhưng 1 lúc sau báo thất bại và không hoàn tiền ngay để đặt mã khác, ngày hôm sau nhân viên báo hoàn tiền từ NH làm. Muốn đat cai khác cũng không đặt được. Các bạn đền bì gì cho thiệt hại này","1"
"Mới mua được hơn tháng .máy hay bị đơ.nhiều lúc nhắn tin bàn phím cũng bị đơ.trạm vào ứng dụng cũng hay bị đơ.pin nhanh tụt .đã ý kiến lên đây nhưng ko có phản hồi lại","0"
"Sạc 25 Lần Đã Tụt 1% Pin","0"
"Điện thoại này hay bị đơ, người ta gọi tới không bắt máy được. mình mua đc 20 ngày bị đơ đem lên tgdd đổi cho cái mới, giờ cái mới cũng bị y vậy, bực mình hok chịu được.","0"
"Sạc 51 Lần tụt 97%","0"
"Mua đc 1 ngày về thấy bị bụi camera, hỏi thì k cho đổi. mà trước vẫn đổi bình thường. m.n mua hàng nên kiểm tra kỹ hoặc là mua mấy chỗ chính sách đổi trả tốt.","0"
"Sạc nóng và dùng cũng nóng, sóng kém mic kem","0"
"Sao em sạc 59 lần mà tụt xuống 99% ạ , 1 ngày em chỉ sạc 1 lần và ko sạc qua đêm hay chơi game gì ạ","0"
"Máy nhanh hết pin và nóng vô cùng","0"
"Vừa mua dc mấy ngày thôi. Giờ sạc pin chập chờn lúc vào lúc không . Máy mua tại tggd anh sơn nghệ an. Cần dc tư vấn để đổi trả","0"
"100% 20% sài 7 tiếng có bình thường kh ạ 1% sài được 7 phút","1"
"Máy bị tình trạng sạc cực kì chậm từ 80% 100% . đã tắt sạc tối ưu hóa . đã phản ánh một lần sau mua 3 ngày. nhân viên kĩ thuật báo cứ sạc vài lần sẽ lại nhưng vẫn vậy . gần 1 tháng sử dụng rồi. sạc 80100 3 tiếng k đầy. đề nghị hỗ trợ kiểm tra sản phẩm cho người du.gf","0"
"Sạc 67 lần mới tụt 1% pin Máy chỉ nóng khi sạc pin dưới 75% với quay vdeo chụp hình lâu thôi pin rất trâu nếu ko chơi game chỉ xem phim lướt top top zalo thôi thì 2 ngày mới phải sạc 1 lần nói chung là đáng mua","1"
"Mới mua là máy bị đơ chưa được 1 tiếng. Mang ra kiểm tra kỹ thuật bảo không vấn đề gì. Kêu đổi thì nói không được phải gửi về hãng. Quá thất vọng","0"
"Mới có 1 ngày đem ra bảo hành nói k bị gì máy nóng đơ bấm k ăn h lâu lâu bị Hoài trán s k gửi videos đc","0"
"Mọi thứ đều ổn trừ chơi game hơi lag như kiểu tụt FPS dùng hơn tháng tụt hiệu suất pin còn 99% bật camera thì nóng điêng","0"
"các bạn cho mình hỏi, máy này hay gặp lỗi gì vậy mình mới mua lúc nãy muốn hỏi để về kiểm tra","1"
"Sạc 65 lần Pin giảm 1%","1"
"Mới mua được 2 tháng mà báo lỗi reset với panic rồi","1"
"Tôi đang dùng iphone 15 Promax thử che 2 trên 3 số mắt camera mặt sau lại, chụp ảnh vẫn bình thường như 3 mắt dung lượng 2 bức ảnh để 24 m vậy là sao hả shop","1"
"Rất ổn cho tới khi chụp hình chơi game đt rất nóng không hiểu lý do tại sao","0"
"Máy mới mua về được 3 ngày , pin tụt nhanh quá, để qua đêm ngày đầu tụt 78%, ngày thứ 2 tụt 5% có ổn ko vậy","0"
"Mọi thứ đều ổn trừ pin tụt quá nhanh, khi sạc nóng máy nhưng up lên 17.6 thì lại bình thường nhưng pin tụt vẫn ko đc cải thiện dù đã google các kiểu. Kỹ thuật có hỗ trợ gì ko ạ","0"
"Máy ngon ...mượt..camera chụp đẹp...","1"
"Mình mới sạc có 26 lần, mua vào 29/7 đã tụt 1% pin","0"
"Mình mua được 3 tháng, pin còn 99%, lúc đầu sạc pin hơi nóng, sau khi nâng cấp ios 18 beta, máy trở nên bình thường, chụp hình siêu đẹp.","1"
"Thằng 15 pro max này khá tệ, mua về 3 ngày ko có va chạm hay rớt máy mà hôm nay đã bị vỡ kính lan toả ra mặt sau iphone luôn, tưởng mặt titan là bền nên mới mua. Mình đang xài X, 12 pro và 14 pro max luôn con 15 này là tệ nhất","0"
"Ms mua hôm 23/7 để qua đêm pin tụt không biết có vấn đề gì không mặc dù đã tắt định vị ứng dụng nền wifi 4g","0"
"Mới mua hơn tuần, bin chỉ dùng đc 5 tiếng rưỡi không chơi game máy nóng rất nhanh, loa hơi rè bin tụt quá nhanh,để qua đêm tụt 5%, bật camera lên chụp đc 3 bức hình là máy đã nóng ran lên rồi.không biết lỗi này có được bảo hành không,mong tgdd trả lời.","0"
"Bệnh nóng trong người của iphone hãng vẫn chưa giải quyết tốt, còn lại ok","1"
"mình mới mua cách đây 4 hôm 15prm titan trắng về chỉ dùng tác vụ bình thường xem live fb shopee k chơi game nhưng máy rất nóng là sao v","0"
"1. Nhân viên bán điện thoại thì rất nhiệt tình, tốt2. Đt mấy hôm đầu sài mượt và ok sạc không nóng quá có 1 lần gọi video call zalo máy nóng bất thường, mấy hôm sau tự nhiên sạc chưa đến 80% muốn nổ máy. Máy đôi lúc bị giật lag chậm, nt đôi lúc nhảy chữ tùm lum đã có ghi màn hình đt lại. Lướt không mượt, lướt shopee chưa được 5p tự nhiên nóng hổi. Đem lại đmx 330A Bình Giã, P, Thành phố Vũng Tầu, Bà Rịa Vũng Tàu tối hôm qua 19/7 nhân viên nam nói phải gửi hãng nv nữ gọi điện hỏi ai đó r nói kiểm tra tại chỗ cửa hàng được thì nhân viên nam cảm giác không nhiệt tình hình như thấy phiền không muốn hỗ trợ khi thì nói cần có cap chuyển dữ liệu r cần có đt iphone khác mà phải mất nhiều thời gian mất cả ngày nói đt dữ liệu 100gb ý nói nhiều trong khi dữ liệu máy thực tế chừng 67.26gb chưa trừ ios và dl hệ thống. Bữa mình chuyển từ ip cũ qua k nhớ rõ nhưng nhanh. Mình cảm giác nói cho mình đi về cho khỏi hỗ trợ. Thất vọng. Khi rảnh mình về lại nhà và sẽ đem đt vào chi nhánh gần nhà tiếp tục. Không biết có hỗ trợ đổi mới nhanh lẹ được không hay lại lằn nhằn. Mua ở dmx vì dịch vụ đừng làm thất vọng. Nếu mua vì giá thì chỗ khác rẻ hơn.","0"
"Mọi thứ điều tốt mỗi tội sạc pin hơi nóng máy thôi","1"
"Tôi cũng như các bác, pin nhanh tụt, loa zalo và face gọi đến chuông bé, còn vấn đề loa bên phải nghe dc mà bên trái k nghe được vì trên trái là mic nhé các bác","1"
"Cho mình hỏi sao loa bên phải nghe được bên trái Ko nghe được vậy","0"
"Tại sao camera chụp lại nó sọc vậy ạ","1"
"Ad giải đáp giúp em vấn đề loa chỉ nghe được bên phải với ạ bên trái kh nghe đx","0"
"Ra hỏi shop , shop kêu bình thường nhưng mà pin mỗi lần mở 4g xong tụt nhanh thấy sợ luôn , tầm 3 4p 1% cuối cùng là bị gì vậy shop mua hôm 17 tháng trước","0"
"Xạc pin máy nóng quá","1"
"Sao mình để pin từ tối tới sáng nó bị tụt tầm 34% vậy ạ","1"
"Chi nhánh quốc oai có 15prm mầu từ nhiên ko ạ","1"
"cho m hỏi. đt tự nhiên bị đơ màn hình.ấn tắt nguồn cũng ko đc. bjo phải lsao ạ","0"
"sau 3 tháng sử dụng thì mọi thứ ổn trừ pin. mỗi lần sạc dù đã để máy ở chế độ máy bay mà nóng thôi rồi. đọc đánh giá thì ai cũng kêu về vấn đề nóng máy của 15 pro max. gọi zalo hay mess tí thôi là máy cũng nóng rồi pin tụt ầm ầm. trước đây dùng samsung A8 plus ko biết nóng máy là gì. lần đầu tiên dùng táo khuyết thấy hoang mang quá luôn. có khi nào đang dùng thì máy nóng lên rồi nổ chanh bành ko ta. đời thủa nhà ai vừa sạc pin vừa cắm quạt sạc cho điện thoại ko ạ","0"
"Pin trâu máy mượt Dùng ko nóng va tuột pin như mn nói Camera đẹp Rất tuyệt","1"
"máy dùng không sài pin vẫn tụt, khởi động lại máy tụt 34%pin , esim vào mạng bị kém, tháo hoặc tắt sim vật lý thì esim mạng mới manh","0"
"Máy bị lỗi pin,mặc dù mình không dùng và đã để chế đôi máy bay nhưng cứ 1h là nó lại tự động tụt 1% máy mới mua từ 9/6","0"
"Appstore tải k được , nó xoay vòng và k nhận đc , dù mạng vẫn mạnh","0"
"hiện tại dùng vẫn ổn, nhân viên tư vấn nhiệt tình dễ thương","1"
"mua đt 19/4 sạc 80% ngưng kèm máy rất nóng, 2/5 đến cửa hàng thì bảo lỗi gửi bảo hành vì nóng bất thường , gửi bảo hành nói máy bình thường, rồi sử dụng 1 ngày sau bảo hành máy lại rất nóng , nhân viên kỹ thuật lại bảo gửi bảo hành hẹn 1/6 nhận máy lúc đến nhận bảo chưa có ,gọi tổng đài nói chậm nhâất 22/06 máy trả bảo hành, mua cái đt xài dc 10 ngày còn lại gửi bảo hành, trong khi nv kỹ thuật quản lý đã kiểm tra mới yc gửi bảo hành rồi lại nói bên bảo hành nói máy bình thường là k lỗi bên e k hỗ trợ dc gì nữa ạ , k hài lòng chị liên hệ trực tiếp bên bh , trong khi máy mới mua trong lúc sử dụng có va chạm xước nàm hình cũng đề nghị chịu mất 20% phí đổi trả theo cs 1 đổi 1 , nhưng vẫn k dc hỗ trợ, máy nóng cũng k xử lý dứt điểm , hỗ trợ đổi cũng k, quá tệ","0"
"Pin tuột nhanh, sạc cứ bị gián đoạn vì nóng máy","0"
"Máy mình mua hôm 24/5 mới dùng 1th thôi mà s mỗi lần sạc pin điện thoại nóng quá. Mặc dù sạc trong phòng máy lạnh nhưng điện thoại vẫn nóng. Sợ dùng vài tháng chắc pin tuột hư pin luôn quá. K bít là do IOS như z hết hay là do đt mình tại trước h mình dùng android k thấy tình trạng như vậy","0"
"Cho mình hỏi đt mình mới mua đầu tháng 6 sài hổm rày để ý thấy . Khi đã tắt tất cả ứng dụng và tắt luôn cả wifi mà để cả buổi thì bị tuột 3% bin . Là s v ạ","0"
"em mua dc 1 thang thì day sạc k dùng đước có dc đổi dây sạc khác k a","0"
"mình cùng câu hỏi loa bên trái ko nghe đc, chỉ nghe đc loa bên phải.","0"
"Mình mua hôm 18/5 sử dụng đến nay , thì hai ngày nay cuộc gọi đến vuốt ngang để nghe lúc được lúc không ,là bị sao vậy shop","0"
"Mọi thứ ok, nhưng mà loa phía dưới sao chỉ nghe đc phía bên phải vậy Còn bên trái ko nghe được","1"
"Sao điện thoại mình mới sạc dc 26 lần mà đã tụt 1% rồi ạ","0"
"Mới mua 3 ngày. Chụp hình thôi mà máy nóng dã man. Sạc 80 % dừng lại ko sạc nữa. Pin tụt nhanh quá","0"
"Mình mua hồi 24/4 đến nay thì tụt còn 99% dù chỉ mới 36 lần sạc. Không biết có bị gì không","0"
"Ok","1"
"dùng facebook thôi mà máy nóng lắm lúc nóng lúc không mà đa số nóng không mát như 1114 mà mới mua dc có 5 hôm","0"
"sản phẩm ok","1"
"Mình có mua 1 điện thoại ở điện máy xanh nhân viên nói tặng đồng hồ cho mình nhưng không biết có tính thêm tiền vô chung với máy luôn, nhờ điện máy xanh xem lại","0"
"Moi sac co 59lan pin da xuống 99%","0"
"Em mới mua hồi 26/04 giờ mún bán lại thì còn được bao nhiu ạ","1"
"Một sự cải tiến thụt lùi của apple. Camera nâng cấp dử lắm mà giờ iphone 15 pro max chụp ảnh gần phải dùng cam thường. Camera bên thứ 3 như zalo, facebook, app ngân hàng chụp gần bị mờ không thấy gì. Giờ quét mã qr để chuyển khoản phải đứng thật xa ra rồi zoom lên chứ đứng gần mờ tịt không thấy gì. Mình hay chụp bill gửi zalo cho khách nên các máy cũ như ip11, ip12 prm chụp bình thường, ip15 prm mới mua phải chụp xa ra rồi thêm 1 bước cắt bỏ phần thừa. Điện thoại mình hay để lên đế rồi đưa qr vài quét để ck, gioè phẩm cầm đt lên để đưa xa mã, hoặc chồm người ra xa cho xa ra mới quét được. Thật sự tệ","0"
"cho hỏi ip 15 prm loa dưới chỗ cấm sạc sao hoạt động một bên","0"
"Mua máy hôm 7/4 được 1 tháng thì bắt đầu ổ chân sạc và dây cáp cắm vào bị lỏng, rơ rơ dễ tụt. Ko chặt được. Mong ad hỗ trợ","0"
"Mới sạc có 25 lần đã tụt 1%pin rùi","0"
"Mua hàng ở tgdđ xem trên wed có ưu đãi mà ra tiệm thì lại không có,quá tệ","1"
"Mới mua chưa được 1 tháng , chỉ lướt tik tok , fb dùng wf mà máy nóng như muốn nổ . Pin thì sạc 80% lại dừng đợi hơn tiếng mới đủ 100% . Mau hao pin . Màn hình đôi lúc bị lỗi","0"
"Bực mình ,mua mới 31tr990 mà chưa dc tháng đt thì bên phía kia k nghe rõ ,xong đem sửa thì nói là bình thường ,đem về đt ai mở loa cũng nghe k rõ hết bực mình ghê","0"
"Sản phẩm chất lượng đạt rất tốt. Mua voi phiêu Giãm giá càng tuyệt vời","1"
"mới mua máy 20 ngày mà tụt 1%, quá chán","0"
"Mình mới mua 15 promax 256g hôm 6/5 để qua đêm ko dùng gì pin tụt 3% . Kiểm tra máy có cuộc gọi nhỡ hôm 1/5 mong nhận dc giải đáp","0"
"Mới mua máy ngày 25/3 đến hôm nay ngày 5/5 mới sạc được 41 lần nhưng bị tuột dung lượng pin còn 99%. Máy khi sử dụng cũng siêu nóng.","0"
"Mới mua được gần 2 tháng mà pin tụt mất 2% đúng là thất vọng về máy","0"
"mua 14/2/2024 nay là 4/5/2024, pin còn 99%.Trước chưa cập nhật lên ios 17 thì dùng đt nóng máy, sạc k nóng. Bây giờ trừ khi k cầm lên dùng thì mới k nóng, chứ sạc nóng đến nỗi bật quạt cho máy k sợ nổ. và 1 cái nữa, loa trong bị rè, khi gọi thoại xong,ng kia tắt máy nó sẽ tút tút nhưng cái mình đang dùng thì nó rè rè rất khó chịu.Đúng ra phải ngoi lên đánh giá từ trước nhưng mình bận, với ít dùng nên chưa cảm nhận sâu. Với giờ ít gọi thoại toàn zalo, mess nên mình k chú ý nhiều, giờ mới bàng hoàng phát hiện ra. Mong các bạn xử lý nhanh giúp k lại hết thời gian bảo hành.","0"
"Máy mua 01/5/2024 tại tgdd 325 điện biên phủ đà nẵng. Sạc 2 lần, thời gian sạc đầy 100% mất 2 giờ 30 phút y. Máy gọi zalo báo lỗi micro liên tục 5 lần. Thấy nản. Bỏ tiền nhiều mà áp lực dễ sợ","0"
"Máy nóng rất tệ ,call cideo như muốn nổ,đang nt zalo cái tắt nguồn,nhanh hết pin nữa đem ra thì bảo gửi về hãng ktra bấm không thâyd nóng hay gì còn ktra bán hàng kiểu này chắc không có lại lần t2","0"
"Đã mua giá vẫn cao ngoài shop khac bán có 289000k đay thế giới bấn 30,49000k máy nhanh nóng bin nhanh tụt","0"
"okee","1"
"Máy dùng dc 6th rồi, gọi video call chưa dc 20p mà máy nóng muốn nổ @@, lướt fb thôi máy đã nóng tay rồi. Rất nhanh nóng máy nhen Sạc pin thì hay bị tình trạng thông báo dừng ở 80% do máy nóng, nào máy hết nóng mới sạc vô pin tiếp nữa mặc dù lúc sạc ít xài, chỉ check tn thôiThấy nhiều đánh giá máy ip15 prm rất nhanh bị nóng dù là máy mới, chứng tỏ dòng này pin không ổn","0"
"Dùng chưa được 30 ngày sạc có 27 lần mà pin còn 99% lại còn lỗi reset counter và panic full nữa","0"
"Sạc lần đầu 3 tiếng chưa đầy","0"
"15prm mới mua được 1 tuần. Về chỉ xài wifi xài các tác vụ ytb. Tiktop. Mà nóng như muốn nổ. Không hiểu vì sao","0"
"Lúc mua thì bảo lỗi 1 doi 1 tới lúc may lỗi thì đi tham định 10 ngày chưa xong. Mua thì nhanh còn đoi thì rất lâu cũng k biết có đổi dc k 15pro max xài chua dc 30 ngày máy thì nóng muốn nổ tung.","0"
"máy dùng ok","1"
"Hôm nay đã là 6 ngày đi bảo hành báo là ko có lỗi gì trong kho mua 16 ngày thì mất 3 ngày lỗi ko sạc đc và cũng test tại siêu thị 2 ngày. Cái ngu nhất của người tiêu dùng là tin tưởng vào chính sách bảo hành của cửa hàng lúc mua tư vấn 1 kiểu và máy lỗi laị nói 1 kiểu ko khác gì là lừa người tiêu dùng. Yêu cầu cửa hàng bảo hành 1 đổi 1 đúng như chính sách tư vấn khi check lỗi được tại cửa hàng, các bạn tư vấn không đúng chính sách 1 đổi 1 thì có chắc các bạn có manh máy đi thẩm định không hay mang máy của KH đi sửaYêu cầu giải quyết đổi máy mới cho KH khi ngta mới mua có 16 ngày và số lần sạc rất ít","0"
"Mua đt cuối t3 , ko coi đc clip dù dùng wifi hay đk 4g , thường xuyên nóng máy và hay lag là sao vậy , mong đc tv.","0"
"Nv chi nhánh Chợ Gạo TG c Phương Thanh dthuong lắm ah trộm vía đừng hư hao gì hết nha","1"
"iPhone 15 Pro Max 256 GB rất Ok nha.","1"
"Máy mới mua cho ck mình. mới mua mà thấy nóng lắm. Lâu lâu lại lỗi màn hình. Để sd thêm coi sao","0"
"Máy hoạt động tốt, mượt","1"
"Dùng OK dút túi quàn hay bị nóng máy bực mình chốc lại nóng máy bực mình","0"
"Cảm ứng rất mượt, máy xử lý nhanh. Máy nhẹ. Tuy nhiên màu sắc không có nhiều nổi bật nhiều.","1"
"Ok","1"
"Xài nhanh nóng máy","1"
"Dt xai tốt","1"
"Mới mua 10 ngày,lướt fb ít phút máy nóng","0"
"Mua ip15 pro max ở thegioididong, máy còn bảo hành, máy đang sử dụng thì bị tắt nguồn và gưie máy bảo hành gần cả tháng chưa xông là sao vậy ạ","0"
"Sử dụng tầm 30 thì bị nóng máy phần nút tăng giảm âm lượng","0"
"Ok","1"
"Mua ngày đầu tiên sạc 100% dùng fb zalo tiktok dc 12 tiếng pin yếu thì có ổn k Mình thấy hao pin nhanh","0"
