"data","label"
"MỌI NGƯỜI MUA HÀNG ĐIỆN TỪ BÊN ĐMX THÌ SUY NGHĨ LẠI NHÉ CHỨ ĐỪNG ĐỂ NHƯ MÌNH MUA 2 CÁI TIVI CHỈ HẾT BẢO HÀNH LÀ VẤT TV ĐI, HÀNG CHẤT LƯỢNG MÀN HÌNH KÉM HỎNG KẺ MÀN HÌNH LIÊN TỤC THAY XONG CŨNG CHỈ 1,2 THÁNG LÀ HỎNG M.N LÊN CHỌN CÁC TRUNG TÂM ĐIỆN MÁY UY TIN VÀ CHẤT LƯỢNG HƠN CHỨ ĐỪNG BỊ NHƯ E 2 CÁI TV CẢ HƠN 50TR GIỜ VẤT HẾT","0"
"Tivi mua được 3 tháng, hư mở không lên, điện thoại bảo hành từ ngày 13/11 đến nay 16/11 chưa có nhân viên xuống kiểm tra, tin tưởng uy tín nhưng thực sự quá thất vọng","0"
"Rất tốt","1"
"Rất tốt ak","1"
"Rất tốt","1"
"Không hài lòng về khâu tư vấn và kỹ thuật","0"
"TV mua được tầm 1 tháng thì điều khiển bằng giọng nói dùng ko được, lúc mua ghi rõ khuyến mãi 6 tháng K+, cuối cùng cũng chả thấy đấu. Thật sự rất thất vọng về chất lượng sp của ĐMX","0"
"màng QLED mà rất tệ, không trong , màu sắc cũng không được đẹp. mới mua dc vài tiếng","0"
"Chất lượng hình ảnh ổnNhưng UI của Tizen OS hơi xấu so với Google TV","1"
"Ti vi mới mua đc 1 tháng thì xuất hiện vạch đen sọc thẳng màn hình.yêu cầu cần đổi mới","0"
"Rất OK","1"
"Sản phẩm tốt","1"
"Tạm ổn","0"
"Tốt","1"
"Rat tot ok lam","1"
"Hài lòng","1"
"Thấy cũng tốt em","1"
"Tốt lắm nha","1"
"Rất đẹp hình ảnh sắc nét","1"
"Tốt","1"
"Dùng tốt","1"
"Mua tivi thấy ghi khuyến mại rõ nhiều mà không nhận được cái nào","0"
"1 số chương trình khuyến mãi khi lắp đặt ch đc cài chỉ cài clip tv","0"
"Dạ các ac mới mua dùng vài ngày hoặc 12 tuần đánh giá ổn thì xin thưa ạ.tôi mua dùng 7 tháng hư màn gọi bảo hành thì hẹn ngày nọ ngày kia giờ 10 ngày mà chưa thấy gì.ac cân nhắc kỹ khi mua bên dmx.thân ái","0"
"Đẹp và sang","1"
"Hiện tại đang xem tốt, chưa có lỗi gì....","1"
"Đội ngũ kỹ thuật chuyên nghiệp, nhiệt tình . Thời gian lắp chính xác như công bố. Chất lượng rất tuyệt vời","1"
"Mình bị hỏng remote tivi này, nhờ hỗ trợ mua ở đâu ạ","1"
"NV bán hàng tư vấn giới thiệu sp tốt ,nhiệt tình..Sp ti vi samsung đẹp ..","1"
"Nói chung mọi thứ ok còn về lâu thì chưa biết được.. loa TV sao bé so với phân khúc.. hình ảnh chưa được sắc nét lắm.. còn lại ok","1"
"Tốt","1"
"Tivi dùng rất ổn","1"
"Good","1"
"tivi đang dùng, rất ổn","1"
"Tốt","1"
"Cũng thường thôi!","0"
"Ti vi sá sum tốt, màu chuẩn","1"
"Tot","1"
"Tốt","1"
"Ok","1"
"tốt","1"
"Hình ảnh đẹp . Giá khá oki . Mua cho bố mẹ ở quê dùng rất ưng í .","1"
"ok","1"
"Các chức năng đúng với quảng cáo. Hình ảnh mượt và sống động.","1"
"Màu sắc net","1"
"Tốt","1"
"Đẹp","1"
"Rất tốt... Tính mua xaomi nhưng cuối cùng chọn Samsung.... Vì tưởng.... Và sự đanh giá cao của người dùng..... Tiền nào của đấy thôi...","1"
"Ok","1"
"Tivi khá ok,giá thành hợp lý","1"
"tìm kiếm bằng guọng nói quá tệ","0"
"Hình ảnh và kiểu dáng đẹp","1"
"ok","1"
"Hàng Ok","1"
"Sản phản tốt","1"
"Tốt","1"
"TV tốt mỗi tội loa quá nhỏ","1"
"Màn hình đẹp, để trong phòng mình hợp lý. Chất lượng âm thanh và hỉnh ảnh okay. TV có thể kết nối tai nghe, và loa bluetood rất tiện lợi","1"
"Xem thù cũng được nhưng nhìn lại giá cả lúc mua so với hiện tại thì đắt quá.bây giờ chưa đầy 19 tr là đc 1 chiếc 60 un.và đã giới thiệu em trai mua 69 in vào dioj trước tết 2023 .em mk ở xóm 3 hải bối -to hơn đẹp hơn lại rẻ hơn .thanks ! Điện máy xanh !","0"
"Thiết kế đẹp mắt, điều khiển nhỏ gọn tiện dụng","1"
"Ok","1"
"Màu Samsung sáng không thật so với màu LG...","1"
"Mình thấy TV có màu sắc chân thực. Sản phẩm ok. Tuy nhiên, có một số điểm mình thấy còn bất cập. Như: * Điều khiển chạy năng lượng mặt trời, có chân để sạc nhưng không thấy có sạc kèm theo. * Các ứng dụng truyền hình khuyến mại được cài đặt trên TV nhưng không đầy đủ. Như nhà mình còn thiếu ứng dụng Galaxy Play, ứng dụng K+ được cài nhưng không thấy có KM... >>> Điểm này ĐMX nên lưu ý. Những CTKM mà khách hàng được hưởng, siêu thị cần hỗ trợ cài đặt chi tiết và áp dụng KM cho KH. Tránh TH cài đặt nhưng không đầy đủ. SDT LH: 0865.24.34.02","1"
"Rất ok","1"
"Tốt","1"
"Sản phẩm ok Nhân viên tư vấn nhiệt tình, vui vẻ","1"
"Âm thanh tốt hình ảnh sắc nét. Nhưng đôi khi sử dụng giọng nói không được ổn định cho lắm. Chấp nhận được","1"
"Tốt trong tầm giá Khá hài lòng Chỉ tiếc cái Tizen nhiểu lúc rất đơ cho dù tivi có 60tr vẫn thế","1"
"Rất đẹp","1"
"Bảo tặng 6 tháng K+ mà sao k vào xem dk vậy","0"
"Chưa sản phẩm ok","1"
"Tốt","1"
"Sản phẩm tốt nhân viên phục vụ nhiệt tình","1"
"Điều khiển nhanh hết pin, không tìm kiếm được giọng nói, xem bóng đá không sắc nét","0"
"Chương trình mua tivi trúng chỉ vàng còn k ạ","0"
"Tot","1"
"Tôi thấy hoạt động tốt,rõ nét","1"
"Sản phâm OK , Đội ngũ nhân viên tư vấn nhiệt tình .","1"
"A Di Đà Phật. Cám ơn nhiều tivi dùng tốt ạ","1"
"Ok","1"
"Tốt","1"
"Mới mua lúc chiều nhưng trải nghiệm không hài lòng, màu sắc nhạt nhòa, k sắc nét. So với tivi sony đã sài trước đó thì kém xa.Nghe lời NV tư vấn không lên đọc đánh giá của khách hàng đã mua trước đó. Mua chiếc tivi này quá buồn.","0"
"Âm thanh hình ảnh sắc nét.rất đẹp tuyệt vời","1"
"tivi thì mới mua được 1 tuần nên chưa biết chất lượng nhưng bên lắp đặt miễn phí thì rất tệ,lúc khoan lắp khung treo sài được 1 tuần thì vô tình mình nhìn phía sau khi gắn cáp phát hiện ốc bắt khung hở 1 bên rõ rệt nếu không phát hiện sài thêm thời gian rớt tivi xuống thì ai chịu trách nhiệm bảo hành cho mình. mình dt lên tổng đài thì nói bên em ko bảo hành khung treo nên phải tính phí lắp đặt lại . nếu lắp đặt miễn phí thì hãy cẩn thận cho khách hàng chứ","0"
"Chất lượng tốt, Nhân viên giao hàng nhiệt tình","1"
"Admin cho mình hỏi tivi mua về nhưng bị lỗi kết nối mạng wi-fi xuất hiện dấu chấm than mỗi khi mở. Mỗi lần muốn xem phải tắt mở wifi lại mới kết nối lại được, mong admin chia sẻ cách khắc phục chứ mỗi lần xem đều phải như vậy thì thật bất tiện ạ. Cảm ơn.!!!","0"
"Mới mua hôm ngày 05/11 đến hôm 11/11 remote đã báo hết pin. Phơi ánh sáng cả ngày mà pin vẫn báo yếu. Tivi khi sử dụng có nghe tiếng tách tách. Cho hỏi có phải lỗi từ nhà sản xuất k,","0"
"Remote nói lúc nhận sai cần hỗ trợ","0"
"Mình đã muq ba mẹ mình rất thích Màn hình to nhưng màu sắc vẫn đẹp và nét lắm ah","1"
"Tốt","1"
"❤️","1"
"tivi ok nhưng không biết điều khiển có bán riêng không ạ?","1"
"Thiết kế đẹp xem phim hoặc chơi game ở máy phát 4k thì rất đẹp nhưng xem truyền hình thì hình ảnh mờ ko nét chuyển động ko mượt .chán","0"
"sản phảm tốt màu sắt nét đẹp","1"
"Mình mua tivi này cũng được 2 tháng rồi . Cho mình hỏi bạn này cái . Tivi ko biết đang bị lỗi gì . Khi đi làm mình có tắt . Khi về nhà nó tự mở . Bị nhiều lần rồi . . Cần được sự hỗ trợ của các Bạn....","0"
"Rat tot","1"
"Nhân viên tư vấn và phục vụ nhiệt tình","1"
"Sản phẩm rất tốt","1"
"Thái độ phục vụ tốt. Âm thanh, màu sắc đẹp!","1"
"Hiện tại khá hài lòng với tivi này. Chưa có gì phàn nàn","1"
"Rất ok 👍👍👍","1"
"Mình đã Sài được ít ngày cũng thấy được lắm Sài lâu thì không biết thế nào nữa","1"
"Sản phẩm rất tốt. Sẽ ủng hộ thêm cho Đmx Sản phẩm rất tốt. Sẽ ủng hộ thêm cho Đmx Sản phẩm rất tốt. Sẽ ủng hộ thêm cho Đmx","1"
"Sản phẩm chất lượng, hình ảnh đẹp, sắc nét. Sẽ ủng hộ điện máy xanh nhiều hơn nữa.","1"
"Ti vi khởi động vô mạng hợi chậm. Hình ảnh màu sắc thì tốt. Nhìn chung sản phẩm tốt có thể chấp nhận được","1"
"Chất lượng hình ảnh âm thanh tốt.Trải nhiệm tốt sẽ giới thiệu đến mọi người xung quanh","1"
"Sản phẩm tốt,màu sắc hình ảnh đẹp,âm thanh tốt,sẽ giới thiệu cho ngườii thân……..","1"
"Ti vi hình ảnh âm thanh sắc nét, sử dụng mượt, dễ sử dụng , nhưng vào mạng wifi không nhanh.","1"
"Tv samsung dùng rất tốt, hình ảnh sắc nét, rất đẹp, viền siêu mỏng, rất nhẹ nhàng khi vận chuyển","1"
"Rất hài lòng sản phẩm. Hình ảnh âm thanh rất ưng ý. Sẽ giới thiệu cho bạn bè mua chung","1"
"Nói chung là tivi sài ổn chưa có vấn đề gì. Màu sắc đẹp, âm thanh không được lớn. Xem đá bóng ok màn hình lớn","1"
"Màu sắc hơi đỏ không chỉnh được theo ý thích và âm thanh hơi nhỏ phải cho đến 30 mới nghe tốt","1"
"remote rất nhạy, nhỏ gọn và dễ sử dụng. Tivi sáng màu, mượt, cập nhật wifi nhanh, âm thanh loa tốt.","1"
"Chân đế vững chắc, chất lượng âm thanh, hình ảnh tốt. Phục vụ chu đáo, nhiệt tình, trách nhiệm Cơ bản là hài lòng.","1"
"TV xem đá banh bị giật lag, nhoè banh, không đúng như tư vấn viên đã nói. Mong ĐMX hỗ trợ","0"
"sản phẩm sử dụng được, hình ảnh đẹp, âm thanh bình thường, sử dụng không bị giật lag, thiết kế đẹp.","1"
"sản phẩm sử dụng ổn, màu sắc đẹp nhưng ngồi chỗ nắng hơi chói, âm thanh rõ, sử dụng nhạy , thiết kế ưng ý.","1"
"sản phẩm dùng tốt, màu sắc đẹp, âm thanh rõ, sử dụng không bị giật lag, thiết kế ưng ý.","1"
"sản phẩm hiện tại vẫn xài tốt, hình ảnh rõ nét, âm thanh rõ chưa có vấn đề gì, sử dụng mượt, thiết kế phù hợp.","1"
"sản phẩm sử dụng tốt, màu sắc tốt, sắc nét, tuy nhiên không có kệ treo đi kèm sản phẩm nên hơi bất tiện, âm thanh cũng ok, sử dụng cũng bình thường.","1"
"sản phẩm sử dụng được, màu sắc nét, âm thanh rõ, TV sử dụng nói chung hiện tại vẫn bình thường mượt, thiết kế phù hợp với gia đình.","1"
"phần tìm kiếm bằng giọng nói lâu lâu cũng như hiện tại không sử dụng được, âm thanh rõ, màu sắc đẹp, sử dụng không bị giật lag, thiết kế ưng ý.","1"
"sản phẩm sử dụng vẫn bình thường, màu sắc so với giá tiền thì cũng không được đẹp lắm, âm thanh rõ, sử dụng mượt cũng nhạy nhưng bị cái không được nét lắm, thiết kế cũng được.","1"
"sản phẩm sử dụng tốt, màu sắc đẹp, âm thanh rõ, sử dụng mượt, thiết kế không quan trọng lắm.","1"
"sản phẩm đang dùng ok, hình ảnh không thể đẹp bằng hồi ngoài trưng bày, âm thanh rõ, sử dụng mượt ổn định, thiết kế ưng ý.","1"
"sản phẩm sử dụng vẫn bình thường, hình ảnh đẹp, âm thanh rõ, sử dụng mượt, thiết kế mới nhất nên mua luôn.","1"
"sản phẩm sử dụng cũng được, màu sắc đẹp, âm thanh hơi nhỏ, sử dụng mượt, thiết kế cũng được.","1"
"sản phẩm sử dụng vẫn bình thường, màu sắc không đánh giá được, âm thanh rõ, sử dụng mượt ổn, thiết kế phù hợp cũng được.","1"
"TV sử dụng bình thường, màu sắc cũng chuẩn, âm thanh cũng rõ do có sử dụng kèm bộ loa, TV cũng mượt, thiết kế đẹp.","1"
"Lúc đầu mua mình cũng phân vân lắm. Vì toàn nghe ý kiến nhận xét không tốt. Suy nghĩ mất hai hôm. Mình quyết định chọn em này và sản phẩm đã không làm mình thất vọng đạt chuẩn 100 %. Trừ nhân viên giao hàng đến cái bật công tắc điện cũng làm không được. Làm mình phải mất tiền thuê người ngoài","1"
"Lần đầu tiên mua cái tivi phải mở âm lượng MAX đến 70 ( loa tivi ) mới nghe được. Kết nối loa thanh samsung 410w thì am luong 50 mới ổn. Lỗi ở model 2021 hay sao ? Khó chịu ghê. Tivi bạn mình mua y như vậy. Nghe âm lượng 15 là to chản tai rồi. Kiểu này HÃNG SAMSUNG phải đổi MỚI cho mình mới ổn. Vì so sánh quá khác biệt","0"
"Kính gửi ĐMX. KTV đã tư vấn là xem bóng đá bình thường trước khi tôi quyết định mua. Và khi đã mua được khoảng 10 ngày sử dụng, tôi không hài lòng về tư vấn của KTV. Thứ nhất khi xem bóng đá, cảm giác rất khó chịu khi xem quả bóng bay hay đang lăn nhanh. Thứ 2 các tình huống cầu thủ chạy tốc độ cao, xem cũng rất khó chịu. Về xem phim, cảm giác không hài về các cảnh tốc độ. Về xem tin tức, thời sự cũng bị nhòe bể hình khi có cảnh nhân vật chuyển động. Xin thông tin đến ĐMX để hổ trợ cho tôi.","0"
"Sử dụng remote bị treo, không ăn, màu sắc hình ảnh ổn, âm thanh ổn, thiết kế được nhưng phần thiết kế của chân đế hơi mỏng, không được cứng cáp lắm","1"
"Sản phẩm xài cũng tốt bình thường, chưa có trục trặc gì, màu sắc hình ảnh đẹp, âm thanh cũng được, sử dụng mượt, thiết kế đẹp","1"
"Sản phẩm sử dụng cũng bình thường, nhưng sử dụng có nhiều đài bị lag cái màn, màu sắc hình ảnh cũng bình thường do chỉ coi đài chứ không dùng mạng, âm thanh rõ, sử dụng cũng mượt, thiết kế đẹp, sẵn sàng giới thiệu sản phẩm.","1"
"sản phẩm ít xem nhưng có khi bị đơ và đã được bên kỹ thuật sửa lại rồi, màu sắc hình ảnh đẹp, âm thanh rõ, không để ý coi có mượt không, thiết kế cũng bình thường có phần chân đế không được đẹp","1"
"sản phẩm sử dụng tốt, màu sắc hình ảnh khá là ổn, âm thanh rõ ổn, sử dụng không bị lag, thiết kế cũng đẹp, sẵn sàng giới thiệu sản phẩm","1"
"sản phẩm sử dụng bình thường, màu sắc hình ảnh được, âm thanh rõ, sử dụng mượt, thiết kế đẹp, sẵn sàng giới thiệu sản phẩm","1"
"sản phẩm xài được, màu sắc hình ảnh đẹp, mua cho người thân sử dụng, âm thanh được, sử dụng không bị giật lag, thiết kế đẹp, sẵn sàng giới thiệu sản phẩm","1"
"sản phẩm sử dụng vẫn đang ok, âm thanh rõ, màu sắc hình ảnh ok, sử dụng mượt được, thiết kế cũng ổn nói chung ưng ý, sẵn sàng giới thiệu sản phẩm","1"
"sản phẩm sử dụng được, không có vấn đề gì, màu sắc hình ảnh đẹp được, âm thanh rõ, sử dụng mượt được, thiết kế không được đẹp lắm, sẵn sàng giới thiệu sản phẩm","1"
"sản phẩm ổn, màu sắc hình ảnh đẹp, âm thanh rõ, sử dụng mượt, thiết kế đẹp, sẵn sàng giới thiệu sản phẩm","1"
"sản phẩm cũng ổn, màu sắc hình ảnh sắc nét được, âm thanh nghe cũng rõ, sử dụng cũng mượt, thiết kế đẹp trang nhã, lịch sự, sẵn sàng giới thiệu sản phẩm","1"
"màu sắc hình ảnh cũng đẹp, nhưng khi sử dụng bên Youtube thì âm thanh lớn còn bên Google thì bị nhỏ, âm thanh rõ do sử dụng kèm loa rời, sử dụng mượt, thiết kế rất đẹp, sẵn sàng giới thiệu sản phẩm","1"
"sử dụng được nhưng màu sắc không được đẹp, không được trong, có cái màn hột hột, âm thanh cũng được, sử dụng mượt, thiết kế cũng được, sẵn sàng giới thiệu sản phẩm","0"
"sản phẩm cũng tốt nhưng phần tìm kiếm bằng giọng nói không sử dụng được nữa, màu sắc hình ảnh được, âm thanh cũng rõ, sử dụng mượt, thiết kế đẹp, sẵn sàng giới thiệu sản phẩm","1"
"sản phẩm sử dụng tốt, màu sắc hình ảnh đẹp, âm thanh rõ, ít xài nên không biết có mượt khi sử dụng hay không, thiết kế cũng đẹp, sẵn sàng giới thiệu sản phẩm","1"
"sản phẩm ok, màu sắc hình ảnh đẹp, âm thanh rõ, thiết kế đẹp, remote bấm hơi chậm và khó, sẵn sàng giới thiệu sản phẩm","1"
"màu sắc hình ảnh đẹp, âm thanh rõ, sử dụng mượt, thiết kế được, sẵn sàng giới thiệu sản phẩm","1"
"sử dụng bình thường chưa có gì bất ổn, màu sắc hình ảnh đẹp, âm thanh rõ, sử dụng không bị đơ lag, thiết kế đẹp mắt, hình thức được, sẵn sàng giới thiệu sản phẩm","1"
"sản phẩm sử dụng bình thường, màu sắc hình ảnh của Youtube thì được nhưng lâu lâu có kênh hơi mờ, âm thanh rõ nhưng có đài lớn có đài nhỏ, sử dụng mượt, điều khiển nhanh, thiết kế được, sẵn sàng giới thiệu sản phẩm","1"
"sản phẩm tốt, màu sắc hình ảnh ổn, âm thanh rõ, sử dụng coi đài lâu lâu bị đứng lại, thiết kế sẵn sàng giới thiệu sản phẩm","1"
"tivi này mua về thấy màu sắc ổn, rõ, loa nghe cũng to, dùng thấy khá mượt, kết nối mạng cũng ok","1"
"Sản phầm dùng ok, màu sắc hình ảnh được, âm thanh nghe rõ, dùng thấy mượt, thiết kế phù hợp với nhà.","1"
"Tất cả ok hết chỉ có các phần mềm cài thêm thì chưa đồng bộ, dùng mượt, thiết kế đẹp.","1"
"Sản phẩm chất lượng tốt, màu sắc hình ảnh đẹp, âm thanh nghe rõ, dùng mượt. Thiết kế sản phẩm ok.","1"
"Tivi dùng được, màu sắc hình ành được, đẹp. Âm thanh nghe to tivi dùng mượt, thiết kế thì thấy được.","1"
"sản phẩm tv này dùng ổn, màu sắc khá ấn tượng, âm thanh trong trẻo, dùng khá mượt và vào mạng nhanh","1"
"sản phẩm dùng màu đẹp, màu sắc tươi, âm thanh to rõ, dùng khá mượt wifi kết nối khá nhanh","1"
"con tv này dùng ok, màu sắc cũng ổn, âm thanh trong trẻo, to rõ, dùng khá mượt, vào wifi cũng khá là ok","1"
"TV này nói chung dùng khá là ok, màn hình lớn, màu sắc khá đẹp, âm thanh to rõ, dùng mượt, vào mạng nhanh","1"
"tivi dùng khá mượt, âm thanh khá to rõ, còn tivi thì dùng mượt ở mức ổn, khá là ok, vào mạng khá nhanh","1"
"tivi nói chung dùng cũng được, âm thanh nghe to rõ, tivi sử dụng ở mức ok, dùng ổn, vào mạng thì không được nhanh cho lắm.","1"
"tivi này nói chung cũng đẹp, hình ảnh sắc nét, âm thanh nghe khá to, rõ, tivi sử dụng thì cũng mượt, wifi vào ok","1"
"Sản phẩm tốt, màu sắc hình ảnh đẹp, âm thanh nghe rất rõ, dùng mượt.","1"
"Tivi mọi thứ đều ok, màu sắc hình ảnh đẹp, âm thanh ok, tivi dùng mượt, thiết kế ok.","1"
"Sản phẩm ok, màu sắc hình ảnh rõ, âm thanh rõ, lướt cũng mượt.","1"
"Sản phẩm tốt, màu sắc hình ảnh đẹp, âm thanh nghe rõ, dùng cũng mượt.","1"
"Sản phẩm dùng ok, màu sắc hình ảnh ok, âm thok, coi đài truyền hình đôi khi bị giựt còn kênh web vẫn chạy bình thường. Thiết kế đẹp.","1"
"Smart Tivi QLED 4K 55 inch Samsung QA55Q65A mới mua đc vài ngày . Tần số quét thấp coi bóng đá khó chịu cực kỳ . Thất vọng quá . Hết hơn 20tr mà lần sau k mua hàng độc quyền của dmx","0"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","0"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","0"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","0"
"","1"
"","1"
"","1"
"","1"
"","0"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
